,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
edge_1497_10,edge_1497_10,0.0562453178466593,1.16460901235036,0.0307857717103246,0.975765943654212,0.999180114455521,-4.59646068318782,0.951202461040101,1.16460901235036,1.17654117575855,0.25410989044562,0.264728852143128,-5.3049668724534,0.0442528396567918,1.16460901235036,1.75977326566831,0.0947630172782751,0.400173098224157,-4.75447844685982,-1.55742332274563,1.16460901235036,-2.07349896452114,0.0521636652138819,0.137045098537776,-3.939770691889,0.585692915425321,1.16460901235036,2.72393605934333,0.0135873986590501,0.26082919591716,-2.83625253053063,2.15560915211385,1.16460901235036,1.98632656125192,0.0618226124539798,0.947523421766759,-4.58592757765105,-0.161964675307949,1.16460901235036,-0.0834727254443411,0.934360995842446,0.999066860692725,-4.59630126088578,-3.17669557812207,1.16460901235036,-3.10692890454507,0.00587517736897256,0.476666782282088,-4.57079877427012,-2.84088191971901,1.16460901235036,-3.22876155784088,0.00447920685774764,0.246710802488296,-2.11263834191179,2.65258660148564,1.16460901235036,3.06765341702532,0.00640957852994022,0.0242556886579096,-2.2279368219931,-0.0427001804360159,1.16460901235036,-1.16936282651077,0.256918502605463,0.986916667568798,-5.0445531362233
edge_1497_2,edge_1497_2,0.197869162460549,1.20090595075771,0.105327129167269,0.91723560788705,0.996995076828017,-4.59642729884628,0.890066690721621,1.20090595075771,1.06991301065743,0.298247955798021,0.30759642311275,-5.40812679874512,0.0483248609763488,1.20090595075771,1.86817864989512,0.0774563588111265,0.369347268022184,-4.58040412703406,-1.57273262432519,1.20090595075771,-2.03887925518884,0.055823817575969,0.137045098537776,-3.990670533939,0.585682478978931,1.20090595075771,2.66190118449869,0.0155232402688232,0.26260148121426,-2.94543139523845,2.20250578655896,1.20090595075771,1.96932462253046,0.0638834165872627,0.947523421766759,-4.58627933775588,-0.227650714462082,1.20090595075771,-0.114661681659611,0.909933072707399,0.999066860692725,-4.59628802854615,-3.27579357322683,1.20090595075771,-3.10366985197516,0.00591781964697352,0.476666782282088,-4.57137006051795,-2.92063815696834,1.20090595075771,-3.22807704747675,0.004486060990263,0.246710802488296,-2.12006402588209,2.66016406412074,1.20090595075771,2.99401773555199,0.00754152903614253,0.025973149285316,-2.36566181724247,-0.0447998896463545,1.20090595075771,-1.19958319393481,0.245250642546816,0.986916667568798,-5.01262876310314
edge_1497_3,edge_1497_3,0.0557301718178066,1.12895769652701,0.0318602417398388,0.974920434731012,0.999180114455521,-4.59647288591979,0.967245535294789,1.12895769652701,1.24709341339612,0.227726919013861,0.239260592915857,-5.22944402928807,0.0442032626273863,1.12895769652701,1.83332854906831,0.0826904439515098,0.37843195122414,-4.64392119943585,-1.54957336521152,1.12895769652701,-2.15953722422172,0.0439893703657505,0.134572433347107,-3.80647197046259,0.570053025678139,1.12895769652701,2.7699109025985,0.0123037055228777,0.26082919591716,-2.75528398924626,2.02752467007134,1.12895769652701,1.9701800931902,0.0637782771030197,0.947523421766759,-4.58584504363249,-0.0752485400199571,1.12895769652701,-0.0404052316415526,0.96819748493868,0.999066860692725,-4.59631289733077,-3.07907176634125,1.12895769652701,-3.1596914763988,0.00522506217386612,0.476666782282088,-4.56970305659857,-2.74352839900752,1.12895769652701,-3.26605909538722,0.00412083774682886,0.246710802488296,-2.04879962785686,2.68366617001609,1.12895769652701,3.25356919875124,0.00423760180301579,0.0212837155584791,-1.87386809392692,-0.0448521647503561,1.12895769652701,-1.27504237292899,0.217878164001603,0.971017547885251,-4.93368545931353
edge_1497_4,edge_1497_4,-0.0125229393937142,1.08031467375093,-0.00750155187899819,0.994093976754086,0.999180114455521,-4.59649471550625,1.06414834144338,1.08031467375093,1.43860174607339,0.166758279877733,0.180778895464068,-5.00645885136722,0.0385206968439355,1.08031467375093,1.65612060233877,0.114348579654824,0.43215247789762,-4.90821034778604,-1.55893706399848,1.08031467375093,-2.2750714899022,0.0348496887727165,0.13256554295326,-3.62107624278754,0.547281541809525,1.08031467375093,2.762343240045,0.0125067199468155,0.26082919591716,-2.76858191541311,1.91279068734679,1.08031467375093,1.96153782492317,0.0648475689981372,0.947523421766759,-4.5856702023589,0.0658205125972532,1.08031467375093,0.0368358138162395,0.971005531563119,0.999066860692725,-4.59631843755889,-2.83665462593237,1.08031467375093,-3.06084972016206,0.00650683380543239,0.484507699502064,-4.57039221893611,-2.57080972579029,1.08031467375093,-3.20436564265327,0.0047299240620971,0.246710802488296,-2.13821781811179,2.66989760790664,1.08031467375093,3.3911233821869,0.00311260273899905,0.0204499202773092,-1.60854116216208,-0.0424236613112586,1.08031467375093,-1.24786932928089,0.227448939523332,0.983101794441476,-4.95906512068796
edge_1497_6,edge_1497_6,0.0937818440033819,1.1600656997797,0.0519868842403895,0.959089376417488,0.999180114455521,-4.59645725535529,0.941526317199931,1.1600656997797,1.17844300506087,0.25336966334411,0.264248287421637,-5.30190264405559,0.0453342267639716,1.1600656997797,1.82426617523908,0.084101315561911,0.378499238189487,-4.6544673169611,-1.55843829373174,1.1600656997797,-2.10425339690115,0.0490956234041117,0.137045098537776,-3.89182902732271,0.578963323692636,1.1600656997797,2.73124888895237,0.0133749902502447,0.26082919591716,-2.82350769944419,2.11285743069708,1.1600656997797,1.97892951905337,0.062711790160343,0.947523421766759,-4.58594846194095,-0.141598268089293,1.1600656997797,-0.0739493866519046,0.941834408433521,0.999066860692725,-4.59630360774099,-3.16174709068015,1.1600656997797,-3.1340926774433,0.00553120802532409,0.476666782282088,-4.57045043851586,-2.81954912677468,1.1600656997797,-3.24923188088664,0.00427890309703868,0.246710802488296,-2.080534699218,2.66763962987559,1.1600656997797,3.13036421110023,0.00557723238401657,0.022773698901401,-2.10895867775114,-0.044185524520384,1.1600656997797,-1.22406310167431,0.236097402812337,0.98551789154441,-4.98764122709908
edge_1497_7,edge_1497_7,0.210627166309161,1.1959228579374,0.112565201915203,0.91157248202921,0.996995076828017,-4.59642549521875,0.886872622214918,1.1959228579374,1.06982070032721,0.298288438458388,0.30759642311275,-5.40794256842923,0.0488098694481066,1.1959228579374,1.89348080019781,0.0738412274809025,0.359960151802273,-4.53998782842715,-1.57400374376129,1.1959228579374,-2.05031438611479,0.0545900086564033,0.137045098537776,-3.97339780307922,0.582024463356909,1.1959228579374,2.65768836165635,0.0156638061530179,0.263411462052525,-2.9530566764815,2.17619842196354,1.1959228579374,1.95850124310115,0.0652270587572543,0.947523421766759,-4.58634728604806,-0.210219655203871,1.1959228579374,-0.106316361970743,0.916461349108137,0.999066860692725,-4.59629094075624,-3.26114929373661,1.1959228579374,-3.10419703528597,0.00591090148243677,0.476666782282088,-4.57132502454802,-2.90342039731719,1.1959228579374,-3.22437334289231,0.00452332520349765,0.246710802488296,-2.1248944247221,2.66908514646278,1.1959228579374,3.01969714407088,0.00712635712421944,0.0254436016922508,-2.31757781097578,-0.0457093926594694,1.1959228579374,-1.22742411774295,0.234861346484405,0.98551789154441,-4.98319473503406
edge_1497_8,edge_1497_8,0.00353136102186264,1.15643815519753,0.00194539710163944,0.998468361404899,0.999829734509271,-4.59646797522388,0.975796480307859,1.15643815519753,1.21549550702698,0.239270745703366,0.250740213602126,-5.26491539306412,0.0427043642894825,1.15643815519753,1.70997331550612,0.103779061079305,0.415765970898349,-4.831475432412,-1.55117356695136,1.15643815519753,-2.07758255383886,0.0517465397127134,0.137045098537776,-3.93426045462573,0.586515987210225,1.15643815519753,2.74102326324303,0.0130960300622216,0.26082919591716,-2.80598609055758,2.14784963551329,1.15643815519753,1.99246823291541,0.0610929272009186,0.947523421766759,-4.58581589871626,-0.145715693107092,1.15643815519753,-0.0754640480887094,0.940645393135245,0.999066860692725,-4.5963043254708,-3.14523771068545,1.15643815519753,-3.10041722932777,0.00596067803949053,0.476666782282088,-4.57070325968602,-2.81724347919551,1.15643815519753,-3.22210466605739,0.00454630047085741,0.246710802488296,-2.12107058577779,2.64578216709929,1.15643815519753,3.07865241072918,0.00625533368917901,0.0241467391691884,-2.20744397275565,-0.0416240379085508,1.15643815519753,-1.14593406407939,0.266247337428263,0.988574891499618,-5.0685756212745
edge_1497_9,edge_1497_9,0.22029747535629,1.19805866530715,0.117852211390523,0.907438934471254,0.996995076828017,-4.59642290050496,0.882389294492124,1.19805866530715,1.06537936195841,0.300240876671596,0.309273132113329,-5.4119366285937,0.0489849971439182,1.19805866530715,1.90230986525174,0.0726152868778922,0.35829274484765,-4.52567261507886,-1.57423709608538,1.19805866530715,-2.05223587090176,0.054385116452343,0.137045098537776,-3.97011201128714,0.582411980860054,1.19805866530715,2.66228062932505,0.0155106386709433,0.26260148121426,-2.94489915777187,2.18246964765147,1.19805866530715,1.96450892628384,0.0644781695420875,0.947523421766759,-4.58630397106599,-0.217945967919332,1.19805866530715,-0.110356632744538,0.91329998367077,0.999066860692725,-4.59628949553036,-3.27077397878653,1.19805866530715,-3.11510316220286,0.00576953488793681,0.476666782282088,-4.57123283543762,-2.9121403523491,1.19805866530715,-3.23687004786794,0.00439879044484232,0.246710802488296,-2.10624390048237,2.668346754666,1.19805866530715,3.02080700544682,0.00710892210348204,0.0254436016922508,-2.31533011994782,-0.0456767957543343,1.19805866530715,-1.22834306395781,0.234524256441865,0.98551789154441,-4.9823126469599
edge_1501_16,edge_1501_16,0.343700304272165,1.13794482938235,0.198198559621051,0.843875490156619,0.996995076828017,-4.5964790135755,1.23419787457142,1.13794482938235,1.58368263391247,0.120999460770062,0.139279249699682,-4.80655958617706,0.0332217548248259,1.13794482938235,1.32727804024539,0.191807682597299,0.525034127491691,-5.33277457987179,-1.3576670939743,1.13794482938235,-1.87648889462718,0.067764397353032,0.141971214106767,-4.21236320314599,0.48015278775181,1.13794482938235,2.29160495476484,0.0271716232951249,0.330021901032735,-3.48130897192979,2.5539791711213,1.13794482938235,2.46460788575367,0.0180253042026602,0.947523421766759,-4.57772720238894,-0.198308129951991,1.13794482938235,-0.105862730859396,0.916210842297723,0.999066860692725,-4.59631966127656,-2.84817841531986,1.13794482938235,-2.94225904990042,0.0053551670950834,0.476666782282088,-4.56663653542198,-2.10930695190729,1.13794482938235,-2.50043946743787,0.0165227184673392,0.254838754828013,-3.05719782998477,2.59652580115825,1.13794482938235,3.1462719418413,0.00308708411467289,0.0204499202773092,-1.72193827790501,-0.0226931497462718,1.13794482938235,-0.629331143837984,0.53264594005151,0.999369459381768,-5.46515577724209
edge_1501_9,edge_1501_9,-0.170551985208965,1.09512561304444,-0.0755687191183209,0.940658124689962,0.999180114455521,-4.59652259245241,1.20512483089268,1.09512561304444,1.22701899915241,0.236795809050179,0.24823817385489,-5.28423161042755,0.00533196669974634,1.09512561304444,0.167973273495802,0.868617257372398,0.92335609369909,-6.18713292544115,-1.15903281363903,1.09512561304444,-1.22826075018168,0.23634143626192,0.271826127825324,-5.07901919044494,0.522569279424149,1.09512561304444,1.90437003560684,0.0741965176618044,0.575143024993249,-4.19005526069919,2.83359527765929,1.09512561304444,2.07891760889942,0.0533273595153969,0.947523421766759,-4.58497218534501,-0.143728665822676,1.09512561304444,-0.0587582968089716,0.953840459662491,0.999066860692725,-4.59631711977757,-2.50364079235471,1.09512561304444,-2.01721289036942,0.0600046573414828,0.726866897920755,-4.58369604500632,-2.2055417397486,1.09512561304444,-2.02976732023013,0.0585876582381048,0.294651033936306,-3.87197619879611,2.13687911161002,1.09512561304444,1.98375146568231,0.0639339522358196,0.0882897435637509,-4.15283215523738,-0.00945345101399023,1.09512561304444,-0.204773686422368,0.840218464657326,0.999369459381768,-5.63551242471446
edge_1512_1,edge_1512_1,0.837924663963764,1.06783012846271,0.488192816302983,0.627695929836798,0.996995076828017,-4.59618790449336,1.84470657274287,1.06783012846271,2.44406535838213,0.0183522261736367,0.0351983933146774,-3.30559022003936,-0.00605374128375483,1.06783012846271,-0.253416186192518,0.801058061408559,0.878998845761824,-6.17921493225499,-1.1763388325626,1.06783012846271,-1.61257519919027,0.113569848858092,0.163571282594218,-4.59103852842335,0.142836014896332,1.06783012846271,0.734107958987981,0.466550001186722,0.777637746206013,-5.54863193487114,0.646849696473164,1.06783012846271,0.696833902482971,0.489358340602367,0.947523421766759,-4.59757487947111,0.912999813666454,1.06783012846271,0.492698982927883,0.624532112372885,0.999066860692725,-4.59603089002594,-0.665287414063927,1.06783012846271,-0.7525603499042,0.455487966129092,0.726866897920755,-4.5974021072218,-1.13449593546833,1.06783012846271,-1.42624124651612,0.160444604619378,0.329984419800032,-4.59830073186054,2.75735080737075,1.06783012846271,3.34973215407056,0.00160703015358372,0.0193539756777366,-1.17593112000092,-0.0715270147697674,1.06783012846271,-1.83938798630633,0.0722150569916034,0.741204913553792,-4.14414867687836
edge_16_2,edge_16_2,1.02265673994959,1.0198358131553,0.656498687953305,0.514253893018316,0.996995076828017,-4.59594760122796,1.9932998087659,1.0198358131553,2.90517107646899,0.00528624291299457,0.0173281457424805,-2.26432230754675,-0.00434014187346687,1.0198358131553,-0.192437737181158,0.848111523685185,0.909216503324517,-6.17339264269917,-1.67033090793694,1.0198358131553,-2.5377150841687,0.0140358367328875,0.13256554295326,-2.98327970731268,0.220273388927812,1.0198358131553,1.23454901165222,0.222272112361461,0.777637746206013,-5.10917940726916,0.491301170097306,1.0198358131553,0.575378187263709,0.56739341989222,0.947523421766759,-4.59835764221854,0.50529383091171,1.0198358131553,0.295662803546854,0.768606330612925,0.999066860692725,-4.59622886256193,-1.57526540851739,1.0198358131553,-1.9329618467653,0.0584207061202873,0.726866897920755,-4.58156076851734,-1.67220582182977,1.0198358131553,-2.29011290996974,0.025892976470769,0.255539570794627,-3.3783511335471,2.97787115755114,1.0198358131553,3.95387597754124,0.000222703033133266,0.0190879710984835,0.51585232396717,-0.016529757384292,1.0198358131553,-0.48437244433388,0.630054119394083,0.999369459381768,-5.50772577588844
edge_16_4,edge_16_4,0.837299336826652,1.00107547062488,0.440075809905756,0.662688787963897,0.996995076828017,-4.59628139557113,1.41818637040167,1.00107547062488,1.69882916860289,0.0985566525344198,0.118035400970426,-4.66748333980016,-0.00247084629241141,1.00107547062488,-0.0906273374439819,0.928324649182521,0.959032589231815,-6.1919539010239,-1.48142429018858,1.00107547062488,-1.84256726594939,0.0741947938711709,0.145047607155022,-4.27076212645684,0.225776971454704,1.00107547062488,1.04120177872171,0.305186235030707,0.777637746206013,-5.30538414883414,0.540594097001157,1.00107547062488,0.520274577366954,0.606269867451386,0.947523421766759,-4.59862773669328,1.05882326841896,1.00107547062488,0.509780616531757,0.613524007356494,0.999066860692725,-4.59601303498401,-1.51385242440662,1.00107547062488,-1.54335437173802,0.132073975046418,0.726866897920755,-4.5881769186067,-1.39676904461442,1.00107547062488,-1.56868433263566,0.126054257514375,0.317594148808382,-4.43752933630053,2.94557431801684,1.00107547062488,3.21110898866874,0.00290221472971863,0.0204499202773092,-1.64662219051304,-0.0630250862309873,1.00107547062488,-1.46445574999004,0.15232639646718,0.911243056384499,-4.66206144203425
edge_16_5,edge_16_5,1.15414310163319,1.06195959389865,0.687427221915002,0.494716094899038,0.996995076828017,-4.59586539671585,1.42314313434372,1.06195959389865,1.93500197957343,0.0581638937393021,0.0768845516312077,-4.26924481501334,0.00247664236478803,1.06195959389865,0.103807158612103,0.917701801089791,0.952759406544105,-6.19060373250997,-1.59503684904228,1.06195959389865,-2.25799985953394,0.0279540241487546,0.13256554295326,-3.53280631813438,0.208387654921746,1.06195959389865,1.09155464156828,0.279810331550679,0.777637746206013,-5.25388963046961,0.454814630495029,1.06195959389865,0.498791875033641,0.619924653083555,0.947523421766759,-4.59872335561039,0.96819231241416,1.06195959389865,0.532221305651668,0.59672654619809,0.999066860692725,-4.59598526248135,-1.52003760360408,1.06195959389865,-1.75153804164994,0.0854547260112661,0.726866897920755,-4.584803556642,-1.45196305485031,1.06195959389865,-1.85759673948718,0.0686087585958982,0.300790903128093,-4.05002120695337,2.95725144524475,1.06195959389865,3.6653350860259,0.000559244186024773,0.0190879710984835,-0.28294819836761,-0.0609351888228544,1.06195959389865,-1.61973511476339,0.111037000086459,0.841064009248325,-4.46071952601907
edge_16_9,edge_16_9,1.53236456744434,0.95784819231446,0.967425740801619,0.337586432987566,0.996995076828017,-4.59521386243581,1.71081355356335,0.95784819231446,2.45421793544901,0.0173288343316524,0.0345519456371458,-3.27850288774856,-0.00264361832955499,0.95784819231446,-0.116713570480853,0.907514215690885,0.946479046236145,-6.19549416073281,-1.60330227950516,0.95784819231446,-2.39212717984748,0.0202126857430999,0.13256554295326,-3.27693347950464,0.183173940890965,0.95784819231446,1.00849600603369,0.317653837313242,0.777637746206013,-5.33662596166096,0.414821555384274,0.95784819231446,0.477048403816858,0.635226834151305,0.947523421766759,-4.59884128018749,0.46394096105826,0.95784819231446,0.267920288597185,0.78976772609731,0.999066860692725,-4.59625331012598,-1.32448620070064,0.95784819231446,-1.6002261309208,0.115304975218927,0.726866897920755,-4.58724120050469,-1.696647526493,0.95784819231446,-2.30925718556577,0.0247295388620926,0.255539570794627,-3.34580148396567,2.60447963866291,0.95784819231446,3.42452452457705,0.00117398744289692,0.0190879710984835,-0.922618309939514,-0.000325081103754872,0.95784819231446,-0.00968524357505436,0.992307628145897,0.999369459381768,-5.63917118402342
edge_1631_46,edge_1631_46,-0.1208118871232,0.959629546973038,-0.0724618272596962,0.943002285047347,0.999180114455521,-4.596633184372,2.030345602935,0.959629546973038,2.75158167572763,0.0128009408475588,0.0290809543475316,-2.89881658975315,-0.0125551412762751,0.959629546973038,-0.508576953034808,0.616984655981968,0.739265516425365,-6.05867399132156,-1.5095090561255,0.959629546973038,-2.11981178395991,0.047606693175152,0.136802818300235,-3.87917130879391,0.378576534402442,0.959629546973038,1.94898234074298,0.0664295216734882,0.545643643341195,-4.161455229817,1.321475987488,0.959629546973038,1.41037662110425,0.174814077610305,0.947523421766759,-4.5908647198736,0.339243830197088,0.959629546973038,0.182611760505602,0.857063940845827,0.999066860692725,-4.59630294538394,-1.70968566979216,0.959629546973038,-1.94140122856002,0.0674012741648567,0.726866897920755,-4.58267612698542,-1.90098192147897,0.959629546973038,-2.40007923308472,0.0269570976834451,0.255539570794627,-3.34032411893393,2.57775303904255,0.959629546973038,3.17536976757249,0.005045788474014,0.0219746441415996,-2.02885066808264,0.00354011376925367,0.959629546973038,0.0974062598011385,0.923438158656196,0.999369459381768,-5.62796678265265
edge_1633_25,edge_1633_25,-0.160193217701464,1.08842083328535,-0.0798851511376102,0.937094505785105,0.999180114455521,-4.5965465261443,1.78404763288076,1.08842083328535,2.00393066701141,0.0583143865249834,0.0770476459804755,-4.19443403826782,0.0212814461061378,1.08842083328535,0.738883428958375,0.468259074657618,0.623906371390975,-5.91911697439503,-1.86192991428841,1.08842083328535,-2.21878833426556,0.0378002178810016,0.13256554295326,-3.70103027532785,0.547026537963888,1.08842083328535,2.25956256329533,0.0347450325219327,0.380453049359961,-3.61988283044445,1.9444486010035,1.08842083328535,1.70347146122896,0.103421224919081,0.947523421766759,-4.5877921867509,-0.226959901349151,1.08842083328535,-0.104462411739123,0.917806153439831,0.999066860692725,-4.59632966212075,-2.66199818493157,1.08842083328535,-2.51620450449201,0.0201757665504741,0.667861404268331,-4.57422470159215,-2.14849575628907,1.08842083328535,-2.26001177896363,0.0347126696088129,0.260220097739556,-3.52932626990556,2.50512288740842,1.08842083328535,2.63876807494329,0.0154516082860077,0.0363221428857188,-3.00790727180405,0.0251347219074931,1.08842083328535,0.63004250864646,0.535548054563689,0.999369459381768,-5.50468352035715
edge_1709_28,edge_1709_28,1.16516690510877,1.06524398692081,0.691749649497722,0.492376939817852,0.996995076828017,-4.59585378161723,2.51490172972522,1.06524398692081,3.43725611524651,0.00121142666650885,0.0102466505542207,-0.963802364159958,-0.0279939694464296,1.06524398692081,-1.16165871163149,0.251031717377109,0.525034127491691,-5.53708892129236,-1.6065345139269,1.06524398692081,-2.27794130917223,0.0271531323783555,0.13256554295326,-3.50498874526245,0.149069950653965,1.06524398692081,0.779428580925184,0.439495834838162,0.777637746206013,-5.51915506321257,0.639070908452407,1.06524398692081,0.695608298343531,0.489977899966223,0.947523421766759,-4.59756081628232,0.256754966566402,1.06524398692081,0.140555783266508,0.888800194792399,0.999066860692725,-4.59630258583349,-0.817570277686087,1.06524398692081,-0.938029759391647,0.352854608515821,0.726866897920755,-4.59576686264605,-1.34294944184833,1.06524398692081,-1.72469753978453,0.0909194282040014,0.302691364887439,-4.23621052310316,2.21075196287991,1.06524398692081,2.7320938839024,0.00874053045307053,0.0280978797458512,-2.61707343358679,0.0508211272992508,1.06524398692081,1.45484752305886,0.152122246319444,0.911243056384499,-4.72004426934538
edge_1709_30,edge_1709_30,1.45923809418991,1.14901129800824,0.806307597238582,0.423982546024222,0.996995076828017,-4.59559484900254,2.63804170091783,1.14901129800824,3.38394253681601,0.00141807834890171,0.0104260328127849,-1.10023337243622,-0.026763384637418,1.14901129800824,-1.05869090060361,0.294959592667111,0.527970141912127,-5.65248507184276,-1.7337611443856,1.14901129800824,-2.30649201099184,0.02537642982493,0.13256554295326,-3.44715237883927,0.126105128762091,1.14901129800824,0.616638723731383,0.540342940186147,0.778416306997303,-5.61295072510313,0.547847827090751,1.14901129800824,0.560326921821027,0.577823208459223,0.947523421766759,-4.59832096236561,0.12081102779233,1.14901129800824,0.0623355693306711,0.950550548766451,0.999066860692725,-4.59631189541998,-0.656543593258741,1.14901129800824,-0.706043663195114,0.483522513956688,0.729060041250788,-4.59770366077212,-1.33521522939613,1.14901129800824,-1.61461002584551,0.112851593652757,0.309016967181161,-4.37583988882012,2.07488303916275,1.14901129800824,2.40449221693532,0.0200408223724497,0.0417872466489378,-3.3005525479315,0.0620620134804053,1.14901129800824,1.70551777914051,0.0944644387680362,0.7827053497923,-4.39273699371724
edge_1709_32,edge_1709_32,1.02059506535079,1.01263284067709,0.600828812912636,0.550738151745572,0.996995076828017,-4.59600641664428,2.31031208028945,1.01263284067709,3.18475844133153,0.00252614460227807,0.0127973314789203,-1.61324675277197,-0.0308654363671395,1.01263284067709,-1.28279529578904,0.20563102688718,0.525034127491691,-5.3984205718394,-1.57693124165288,1.01263284067709,-2.23518279333708,0.0300211155862879,0.13256554295326,-3.58482552103268,0.162437890752971,1.01263284067709,0.852041339922027,0.398358680847276,0.777637746206013,-5.46795614696963,0.596998653641617,1.01263284067709,0.647848743481868,0.52012319055693,0.947523421766759,-4.59785034312747,0.498062637057387,1.01263284067709,0.271816701744952,0.786911119019294,0.999066860692725,-4.5962300220385,-0.654059032232483,1.01263284067709,-0.749486409749297,0.45716663248107,0.726866897920755,-4.59741909391377,-1.27885857125879,1.01263284067709,-1.64120772389147,0.107192839565649,0.305313171478042,-4.34428945140865,2.10868831816242,1.01263284067709,2.58833861845904,0.0126748353405385,0.0329568911599365,-2.92427440256427,0.0204993394671762,1.01263284067709,0.566320374306436,0.573774699520353,0.999369459381768,-5.47282188001362
edge_1709_33,edge_1709_33,1.38272730030685,1.14275473575833,0.75358732626272,0.454722357376327,0.996995076828017,-4.59570236640622,2.61193564176097,1.14275473575833,3.32150514257938,0.00170267570169073,0.0111497795949425,-1.26138744157559,-0.0278596989544908,1.14275473575833,-1.08369344700792,0.283832865984443,0.525522209676308,-5.62048249687374,-1.70796422869139,1.14275473575833,-2.24969652328861,0.0290188494607704,0.13256554295326,-3.55372571804656,0.129951459153461,1.14275473575833,0.630489108094506,0.531320002917804,0.777720035248551,-5.60671092090509,0.584726492146878,1.14275473575833,0.591695532414625,0.55678930587456,0.947523421766759,-4.59814579658621,0.174944215742936,1.14275473575833,0.0892107034446977,0.929280053354243,0.999066860692725,-4.59630219387732,-0.722088475673038,1.14275473575833,-0.769265595168754,0.445447903086321,0.726866897920755,-4.59722562946683,-1.35119119432438,1.14275473575833,-1.61158732140043,0.113509774335278,0.309016967181161,-4.37803281249884,2.12798177314934,1.14275473575833,2.43110650042054,0.0187777359972964,0.0403984297534568,-3.2450975516108,0.0544687863847158,1.14275473575833,1.45539149013281,0.151972286085081,0.911243056384499,-4.7166175211946
