,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Country(USA vs Italy)_logFC,Country(USA vs Italy)_AveExpr,Country(USA vs Italy)_t,Country(USA vs Italy)_P.Value,Country(USA vs Italy)_adj.P.Val,Country(USA vs Italy)_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
edge_1468_55,edge_1468_55,2.72955101111895,1.22640226867925,2.92464173416054,0.00370698403653296,0.0179191468240154,-1.96375178693996,2.66922171936639,1.22640226867925,4.55786865853378,7.48638202250762e-06,0.000114854136259997,3.46740694496777,-0.0117904346079907,1.22640226867925,-1.19142967253678,0.234410920594885,0.753873302947058,-6.00827478620756,2.9696236534048,1.22640226867925,4.3157855887089,2.15162615319016e-05,0.000706077973045813,2.51120988959032,-1.62419159533132,1.22640226867925,-2.75161049185587,0.00628498892968241,0.0318926200262244,-2.44256401851312,-0.0674303045186375,1.22640226867925,-0.963970924527159,0.335823896084858,0.73231375804903,-4.75516476003165,-0.855061748427594,1.22640226867925,-1.34518625625187,0.179564047567107,0.961012419931816,-4.58871050362324,0.378384629170489,1.22640226867925,0.4139972706207,0.67916697919021,0.873650604584424,-4.59838470592467,1.48356562274252,1.22640226867925,2.0619909261539,0.0400551348743347,0.224720663254061,-3.70439475979759,0.0854685569242822,1.22640226867925,0.14529903108896,0.884570719169465,0.9998244748413,-4.60437918835101,0.745107736373093,1.22640226867925,0.995667538069887,0.320200685628211,0.528262614734702,-4.59520424518812,0.0675525936374224,1.22640226867925,4.66322521084638,4.66166729156183e-06,4.72913879183444e-05,3.8019905913842
edge_1468_57,edge_1468_57,2.66007593439577,1.30534784340557,2.38607460229083,0.0178801274881746,0.0351374128123601,-3.25161284127741,2.70997952253213,1.30534784340557,3.86062443314731,0.000148851008045407,0.000507631655387608,0.761380950195662,-0.0151726302921652,1.30534784340557,-1.26110083480698,0.208613616228312,0.753873302947058,-5.90255950269582,3.23589957076357,1.30534784340557,3.94234086742801,0.000108567482099316,0.000858075574431845,1.06694259760368,-1.86977070408259,1.30534784340557,-2.66403948274348,0.00829472534338704,0.0319645600355394,-2.66988967436304,-0.0631857507543376,1.30534784340557,-0.759209399789398,0.448543296219906,0.734802474751363,-4.85605745413186,-0.221682700120284,1.30534784340557,-0.291024770299886,0.771307673207118,0.961012419931816,-4.60243008201517,0.245262816464779,1.30534784340557,0.224174876664684,0.82283012891008,0.923886450567483,-4.59881053934222,1.24606181261891,1.30534784340557,1.45409695349477,0.147350347665726,0.442457367113225,-4.53973526542885,-0.183029621719655,1.30534784340557,-0.261738781387123,0.79376872298888,0.9998244748413,-4.60393465136567,1.01555981685616,1.30534784340557,1.14370299905853,0.253994819512489,0.508465160124972,-4.59336171086759,0.0806378432473257,1.30534784340557,4.64348498164622,5.90315492534272e-06,5.43983957861264e-05,3.6005119920402
edge_1468_58,edge_1468_58,2.770006469357,1.28331277887599,2.15310867354888,0.032718708357906,0.0493847755500257,-3.73055377699887,2.59952486935018,1.28331277887599,3.22067292327643,0.00153229414840595,0.00248890194189814,-1.3168590847397,-0.0135497407045404,1.28331277887599,-0.981879734852557,0.32755352515693,0.753873302947058,-6.21656604614507,3.22961748741264,1.28331277887599,3.40496664347666,0.000825479296122446,0.00209356755694212,-0.727308773298125,-1.93865805963565,1.28331277887599,-2.40050808089026,0.0174513870850321,0.0366955075706175,-3.28399952163389,-0.0644761881039922,1.28331277887599,-0.67156372461328,0.502772452722332,0.741510763931593,-4.89237128090384,-0.284388666325313,1.28331277887599,-0.323444461724075,0.746755946543617,0.961012419931816,-4.6022741413042,0.269537488125232,1.28331277887599,0.213627296884006,0.83109354108768,0.928656695911016,-4.59883673381239,1.32027398526504,1.28331277887599,1.33459076131994,0.183793935419385,0.467306451592231,-4.67048774863378,-0.198609694209526,1.28331277887599,-0.245727298710761,0.80618956536826,0.9998244748413,-4.60399097552385,0.877056918432956,1.28331277887599,0.854214250777428,0.3941876485319,0.561080634494945,-4.59672484058524,0.0740883998921177,1.28331277887599,3.69916427830848,0.000291707775173475,0.000709484841194793,-0.0198056203260979
edge_1468_61,edge_1468_61,2.71712190727469,1.22471244765902,2.67078526883574,0.00859873001195401,0.0243911372523376,-2.64195111121021,2.92067521503106,1.22471244765902,4.5807121833664,1.12580520851562e-05,0.000141521056918294,3.14083557559449,-0.0132966808793092,1.22471244765902,-1.23951375475653,0.217532280221118,0.753873302947058,-5.95280627191709,3.07141021832324,1.22471244765902,4.10068169435153,7.45993031230617e-05,0.000766880836105074,1.43092599726491,-1.72705179646462,1.22471244765902,-2.69952263418629,0.00792890264178234,0.0318926200262244,-2.61875251017156,-0.0818618919542326,1.22471244765902,-1.07575036517667,0.284159843329429,0.73231375804903,-4.68931312399501,-0.791560164619128,1.22471244765902,-1.14659708393747,0.253790034537763,0.961012419931816,-4.59267483017883,0.76042830412112,1.22471244765902,0.75621178121945,0.45097868892466,0.873650604584424,-4.59676766185278,1.59076987614531,1.22471244765902,2.03398033410176,0.0441201585307469,0.240683789343437,-3.76074791199864,-0.0754300483279913,1.22471244765902,-0.118393884340302,0.905950113806363,0.9998244748413,-4.60451543810673,0.745188009363016,1.22471244765902,0.915150966065407,0.361916067062796,0.543508744757421,-4.5960932470722,0.0778690374658915,1.22471244765902,4.94424082702031,2.46548554513342e-06,3.27739544016874e-05,4.46570965369045
edge_1468_62,edge_1468_62,2.39572597851079,1.27867274465542,2.12852525516727,0.034561055268182,0.0511777982300287,-3.77606096101407,3.09750605573473,1.27867274465542,4.37422019002736,1.9915290560943e-05,0.000166296271001665,2.59196959042458,-0.0143306414832847,1.27867274465542,-1.19779259477932,0.232465887203582,0.753873302947058,-5.99464617327886,3.19915920782305,1.27867274465542,3.85451951732003,0.00015780519586272,0.000984389170826241,0.737149876322121,-2.01261405520747,1.27867274465542,-2.84918936723957,0.00485843503735177,0.0318926200262244,-2.21871875997281,-0.0643339434820524,1.27867274465542,-0.763947607887994,0.445830873719927,0.734802474751363,-4.85347740327394,-0.33735161560696,1.27867274465542,-0.438845223606359,0.66126429244981,0.961012419931816,-4.60159264303996,0.265705511684845,1.27867274465542,0.240726620845889,0.810022387497441,0.916195733887073,-4.59879458564604,1.6578705755417,1.27867274465542,1.91426508680696,0.057064708060023,0.279050041739605,-3.93637346836974,0.123233795398785,1.27867274465542,0.173947273256442,0.862089115472735,0.9998244748413,-4.60425301087515,0.778180272244879,1.27867274465542,0.864359402790347,0.388462889782817,0.557391230811201,-4.59661945926641,0.0775140956098163,1.27867274465542,4.42248569076696,1.62723533958279e-05,9.7760917933896e-05,2.65619306236418
edge_1468_68,edge_1468_68,2.65891630403225,1.19506276271994,2.90733386995426,0.00408831873278263,0.0186514422661267,-2.03672208641173,2.47796123888133,1.19506276271994,4.32271627449868,2.50750849823424e-05,0.000182961109035199,2.38234418317367,-0.00935545111238763,1.19506276271994,-0.966747339150931,0.334924950499246,0.753873302947058,-6.24954943855204,2.76441372782069,1.19506276271994,4.11857946032581,5.72834270632774e-05,0.000742953651331724,1.64592095300175,-1.50800431350106,1.19506276271994,-2.615230331425,0.00964786115746674,0.0324270394615954,-2.79504888724293,-0.05402911535884,1.19506276271994,-0.789757481348424,0.430674480290511,0.73231375804903,-4.84395303407297,-0.592506258312938,1.19506276271994,-0.95372662211554,0.341459126536172,0.961012419931816,-4.59591491101096,0.391300933462018,1.19506276271994,0.43742647107104,0.662309272512662,0.873650604584424,-4.59831922366979,0.999755908688887,1.19506276271994,1.42763589958232,0.155072487367111,0.449477021654297,-4.57408007600465,0.0517215645811942,1.19506276271994,0.0897808543501207,0.928557910169317,0.9998244748413,-4.60453153279832,0.969969764915446,1.19506276271994,1.32696343456756,0.186146517282552,0.481146211322896,-4.59072279526255,0.0660079279374963,1.19506276271994,4.67474545018287,5.6370768416345e-06,5.32871174529175e-05,3.64675987541337
edge_1468_71,edge_1468_71,2.77390121097942,1.29693365766368,2.58833101136217,0.0100939970227963,0.0260573829394283,-2.79136678828721,2.70228045768025,1.29693365766368,4.00168142526567,7.85617400430071e-05,0.000341522493665198,1.3280146057057,-0.0148618168082889,1.29693365766368,-1.30652095146258,0.192334323715718,0.753873302947058,-5.86072899080661,3.13073521716857,1.29693365766368,3.95869846339717,9.33118515068882e-05,0.000808353230469784,1.19242924120714,-1.7545439863784,1.29693365766368,-2.5922247131321,0.00998287849988567,0.0324270394615954,-2.82802288465326,-0.0847044335998188,1.29693365766368,-1.06263063645378,0.288768372708634,0.73231375804903,-4.69848667839303,-0.482343270844595,1.29693365766368,-0.660151599947996,0.509641880208194,0.961012419931816,-4.59965905971163,0.757254070801575,1.29693365766368,0.712719552207592,0.476550109730367,0.873650604584424,-4.59699519010983,1.50425592195081,1.29693365766368,1.81292791693067,0.0708004468785775,0.318602010953599,-4.07850669958185,-0.182064469434995,1.29693365766368,-0.270739076887869,0.786770104534689,0.9998244748413,-4.60387163149455,0.950954014872322,1.29693365766368,1.10698486450842,0.269150193978657,0.511754045326172,-4.59385728049153,0.0754646061770995,1.29693365766368,4.53145993706635,8.34437515616918e-06,6.47669118665078e-05,3.2580948786125
edge_1468_72,edge_1468_72,2.97101564793388,1.32514930784468,2.50665855899393,0.012878996545074,0.0294068302159489,-2.98604954758527,3.05944200876167,1.32514930784468,4.10750592434487,5.5608743299885e-05,0.000280532826288958,1.65030982894923,-0.0189809728936855,1.32514930784468,-1.49768647808304,0.135585201118853,0.753873302947058,-5.59050251020153,3.17579553905072,1.32514930784468,3.62382495486364,0.000357254666050756,0.00140253572638312,0.00484498364095121,-1.9915468875804,1.32514930784468,-2.67743296995442,0.00795327068644734,0.0318926200262244,-2.63667106016792,-0.0889126952386031,1.32514930784468,-1.00598459969886,0.315479652434873,0.73231375804903,-4.73117557748673,-0.526927766737323,1.32514930784468,-0.649688806382164,0.516541272642248,0.961012419931816,-4.59973039873243,0.680209536398271,1.32514930784468,0.584790530583042,0.559261523312541,0.873650604584424,-4.59767391316017,1.49094144117109,1.32514930784468,1.62736394484101,0.10502831436078,0.388688785786373,-4.32859211944148,-0.239173049471319,1.32514930784468,-0.321068447390017,0.748449937298492,0.9998244748413,-4.60356169578553,0.600852089030477,1.32514930784468,0.633602128751935,0.52696977876433,0.649723399937044,-4.5986139274357,0.0853817077422049,1.32514930784468,4.61914629150919,6.41389467608745e-06,5.7331959215871e-05,3.52089219813183
edge_1468_73,edge_1468_73,2.90410021253916,1.3905557054267,2.24366955631157,0.0275797946082635,0.0446098356146249,-3.57607115042385,2.80338289744671,1.3905557054267,3.45234263359982,0.000885571276396159,0.00170268193042753,-0.787809260159515,-0.0203327461257093,1.3905557054267,-1.45786997714253,0.148737697834055,0.753873302947058,-5.64184139865849,3.16542525868613,1.3905557054267,3.3003570478022,0.00143650187726832,0.00281817543861037,-1.17492996812933,-2.12269353574247,1.3905557054267,-2.61144546047702,0.010738444324998,0.0324270394615954,-2.85654915960647,-0.0705690200512107,1.3905557054267,-0.733213765261947,0.465542015797226,0.738757068561597,-4.86802616120037,-0.413303312168959,1.3905557054267,-0.463715238145607,0.644093866225505,0.961012419931816,-4.60128271023821,0.14714795737193,1.3905557054267,0.115988289850351,0.907948523232936,0.959819439779608,-4.59895949035706,1.33909885875888,1.3905557054267,1.33610422853942,0.185251876091462,0.468375304795688,-4.66542221975581,-0.311301986730021,1.3905557054267,-0.379239156613938,0.705501331982846,0.9998244748413,-4.60303583697728,0.745060092784905,1.3905557054267,0.719057957977204,0.474171840361809,0.613057275996011,-4.59793213500667,0.070955807440306,1.3905557054267,3.46593367619368,0.000847519585612915,0.00165317326676897,-0.938685916513272
edge_1468_77,edge_1468_77,2.70894743163892,1.21694325300713,2.08226782243794,0.0390982664544898,0.0555493183717659,-3.8718385414001,2.69128787165919,1.21694325300713,3.30171762699021,0.00121350898401515,0.00211929561908507,-1.10718656828272,-0.0196683946149291,1.21694325300713,-1.40163415225878,0.163189636262928,0.753873302947058,-5.72644910912152,2.97377578832004,1.21694325300713,3.0848875016139,0.00244471948642346,0.0039962093089028,-1.67385416614536,-1.88282615389638,1.21694325300713,-2.29831617105759,0.0229925470421361,0.0402915369280846,-3.50834586309412,-0.0661647538956873,1.21694325300713,-0.67854099868467,0.498524528138522,0.741510763931593,-4.89069947527012,-0.357049982227724,1.21694325300713,-0.399844593524507,0.689867150529498,0.961012419931816,-4.60186653040617,0.280068352797892,1.21694325300713,0.221735760867665,0.824835689953154,0.92433867298452,-4.59894962643064,1.36025217760408,1.21694325300713,1.35086292670635,0.17887136950834,0.466839952386775,-4.65358149614477,-0.0411938633129591,1.21694325300713,-0.050209710430336,0.960025284736288,0.9998244748413,-4.60459140445585,0.713287161931817,1.21694325300713,0.685005584429092,0.494448399932364,0.627350054329982,-4.59826593031357,0.0729887057778805,1.21694325300713,3.59446497496675,0.000446453873881626,0.000995803095745612,-0.40521113840326
edge_1476_10,edge_1476_10,2.76165737846373,1.21464075259836,2.68900084451247,0.00816845796058441,0.0239943552841609,-2.60034359728191,2.72905872944709,1.21464075259836,4.2465981733007,4.25947456537298e-05,0.000238551202656361,1.92405839535353,-0.0138687115991955,1.21464075259836,-1.27781898910925,0.203737184375002,0.753873302947058,-5.90548728354207,2.92325111072778,1.21464075259836,3.86126421608064,0.000181829145467931,0.0010384881120601,0.631708413423251,-1.68324533365964,1.21464075259836,-2.60350083440542,0.0103715675140232,0.0324270394615954,-2.84451574983304,-0.0767076043652398,1.21464075259836,-0.9976571188299,0.32041857724118,0.73231375804903,-4.7360335978584,-0.76999556637272,1.21464075259836,-1.10216109779648,0.27255928055653,0.961012419931816,-4.59347135298543,0.745241284909839,1.21464075259836,0.739014898317398,0.461316162235567,0.873650604584424,-4.59689719121433,1.46283515011711,1.21464075259836,1.85056652260146,0.0666488263106806,0.30568873767519,-4.0342058753376,-0.0416542412645241,1.21464075259836,-0.0644865862317612,0.948688239664215,0.9998244748413,-4.6045696058832,0.726566130117708,1.21464075259836,0.882392198144886,0.379298534810317,0.554742141846287,-4.59643564808633,0.0693627361789328,1.21464075259836,4.34952618866028,2.84667467839938e-05,0.000134374663900771,2.16278911369639
edge_1476_18,edge_1476_18,3.08626000894564,1.34828027700031,2.58007705632325,0.0110620961816338,0.0274085179533023,-2.84514697988452,2.73781050599543,1.34828027700031,3.63705761432396,0.000405068999530172,0.000988317084296717,-0.10988212093867,-0.00372359405888496,1.34828027700031,-0.296609746505287,0.767268385285608,0.884691812146366,-6.66194791371092,3.53115959348609,1.34828027700031,4.04674294380798,9.14677123398022e-05,0.000799865649334085,1.24787809543832,-1.93993414609418,1.34828027700031,-2.59388759773737,0.010650124720809,0.0324270394615954,-2.86381679799321,-0.0815844191377504,1.34828027700031,-0.918444881889654,0.360196643704777,0.73231375804903,-4.77791942366953,-1.11121746616592,1.34828027700031,-1.37438426745579,0.171839636754866,0.961012419931816,-4.58821396528633,0.522688922533218,1.34828027700031,0.435045717033914,0.664297184741749,0.873650604584424,-4.59807677336923,1.61898524095929,1.34828027700031,1.77431991910991,0.0785024265579219,0.338761404157599,-4.13980952150687,-0.249414754603288,1.34828027700031,-0.333646675887962,0.73921846198965,0.9998244748413,-4.60345237805151,0.725077075416876,1.34828027700031,0.763606412434702,0.446574724006825,0.598380891047997,-4.59755875695892,0.0733332524567581,1.34828027700031,3.96236942637736,0.00012536519040689,0.00038003890617449,0.78429976228713
edge_1476_19,edge_1476_19,2.86055218327814,1.19113523110771,3.46145916335005,0.000649037349427065,0.00985661534153765,-0.482144499107239,2.77303863839605,1.19113523110771,5.34734336717838,2.29223515228387e-07,5.63614833040808e-05,6.68994123211527,-0.00700728586632472,1.19113523110771,-0.803079416344081,0.422823604280867,0.753873302947058,-6.39282711375873,2.84875841440049,1.19113523110771,4.68630142460741,4.95803119885723e-06,0.000573396308147839,3.85210696193531,-1.58415247156311,1.19113523110771,-3.05150245395909,0.00256633372324973,0.0318926200262244,-1.67820937244705,-0.0780949456695019,1.19113523110771,-1.2641743812123,0.207548384991943,0.73231375804903,-4.56393198003657,-0.516070581025595,1.19113523110771,-0.920327091873118,0.358442461065936,0.961012419931816,-4.59641866722924,0.928103891705203,1.19113523110771,1.14409279618218,0.253868598634005,0.873650604584424,-4.59393790994727,0.915940443143263,1.19113523110771,1.44494075053302,0.149943309340024,0.443125227470664,-4.55277685191697,-0.0956570051020775,1.19113523110771,-0.185146781761936,0.853289996969024,0.9998244748413,-4.60438660862432,0.895768828048949,1.19113523110771,1.35534561766844,0.176742221396628,0.481146211322896,-4.59029926983822,0.0744310043623812,1.19113523110771,5.84886297389866,1.84375205739511e-08,1.53901090044939e-06,9.05861390918341
edge_1476_20,edge_1476_20,2.90315224935399,1.44780756395625,2.41643332281394,0.0165532407702931,0.0336794100229908,-3.18557278050374,2.716954889664,1.44780756395625,3.59623870094235,0.000404953414919078,0.000988317084296717,-0.134303111172875,-0.0223096645344155,1.44780756395625,-1.70861813387774,0.0890418470334123,0.718576863449542,-5.2402561460026,3.66947613880696,1.44780756395625,4.15443959474483,4.79351285602802e-05,0.000715827320056839,1.80333756463254,-1.37889148647449,1.44780756395625,-1.83100180411443,0.0685582215925845,0.0816135700173175,-4.37705275315067,-0.0764943613145443,1.44780756395625,-0.851395162760266,0.395547654379771,0.73231375804903,-4.81044385506052,-0.69984941222116,1.44780756395625,-0.850778079618857,0.395889610764979,0.961012419931816,-4.59732769601676,0.131575482757026,1.44780756395625,0.111738194143305,0.911140801441846,0.961436438747715,-4.5989235708766,0.667513466631907,1.44780756395625,0.728329623096823,0.467246602042593,0.648704316041127,-5.16400289602913,-0.126823208816152,1.44780756395625,-0.166847524041649,0.867655200180435,0.9998244748413,-4.60405964081825,0.845342693987859,1.44780756395625,0.884871397254105,0.377267209023022,0.554742141846287,-4.59640893332998,0.0877497196992816,1.44780756395625,4.63198548706437,6.44457820844205e-06,5.7331959215871e-05,3.53091439664887
edge_1476_21,edge_1476_21,3.15492389152283,1.45992451645859,3.02447471855656,0.00279657672520388,0.0164853959303542,-1.71730295556694,2.66989592715628,1.45992451645859,4.03006361910408,7.76030172715558e-05,0.000340375004117161,1.35665491606637,0.00525283281234674,1.45992451645859,0.477366826115741,0.633590142603625,0.825630422446301,-6.58248143192373,3.63763071162983,1.45992451645859,4.75007178905536,3.73350977673873e-06,0.000527209733050657,4.10634468958671,-1.67079708986821,1.45992451645859,-2.55682072202351,0.0112587353606374,0.0324552873633644,-2.91970978373012,-0.0731826736349035,1.45992451645859,-0.949365113026133,0.34351031842349,0.73231375804903,-4.76152132087542,-0.859669096172211,1.45992451645859,-1.21036604946572,0.22747920712275,0.961012419931816,-4.59159569522959,-0.227861514131478,1.45992451645859,-0.221504442486713,0.824911780481654,0.92433867298452,-4.59868034265162,1.10560187099152,1.45992451645859,1.39294161237479,0.165088822923757,0.458253766615606,-4.60628962443132,-0.0867513727946468,1.45992451645859,-0.132198060945199,0.89495236632013,0.9998244748413,-4.60411221564721,0.732325844862532,1.45992451645859,0.882059237970651,0.378738589912242,0.554742141846287,-4.59641407321688,0.0692969210036604,1.45992451645859,4.31251437965348,2.46792814520164e-05,0.000124635759822083,2.26349469693668
edge_1476_22,edge_1476_22,3.4206613180371,1.52427224372541,2.20282077773914,0.0305941133221342,0.047239108220358,-3.64940230063296,2.44944865820399,1.52427224372541,2.48835544063391,0.0149902722322349,0.0170297149671706,-3.25344778239734,-4.97101112635462e-05,1.52427224372541,-0.00306737607533952,0.997560513845023,0.998212405443429,-6.70455512396914,3.91285604059029,1.52427224372541,3.43401693466533,0.000959988924853884,0.0022474234647642,-0.813748880896431,-1.38140855108941,1.52427224372541,-1.41626639209106,0.160724674794187,0.172268847450859,-4.98973662081526,-0.107525716021666,1.52427224372541,-0.943840776407675,0.348199074827765,0.73231375804903,-4.76589857257287,-1.56369502376862,1.52427224372541,-1.47933957790684,0.143123593820644,0.961012419931816,-4.58622332849491,-0.642686591859674,1.52427224372541,-0.418819244736906,0.67651259168164,0.873650604584424,-4.5981829380773,1.47915236137615,1.52427224372541,1.25321916285066,0.213912857862709,0.480836190705972,-4.75081164266552,0.254255001900871,1.52427224372541,0.259069485584056,0.796272003379087,0.9998244748413,-4.60355739012593,0.452797455709687,1.52427224372541,0.365913646232181,0.71543150501052,0.794809352108229,-4.6000606243896,0.0614476860803035,1.52427224372541,2.55900371135222,0.0124552349548627,0.0160764277068066,-3.36655793112269
edge_1476_23,edge_1476_23,2.6823377071457,1.47788203491306,2.0357860766879,0.0454987801502705,0.0622451120319259,-3.96602506747402,2.72713069543197,1.47788203491306,3.28398974327795,0.00158978774165492,0.00255182445971396,-1.29575622795257,-0.0230215140697664,1.47788203491306,-1.60272740273412,0.113428060861396,0.73447300583116,-5.41276060800847,3.7693919791313,1.47788203491306,3.85924526314931,0.000247734710799712,0.00116871818091128,0.398468345424727,-1.74104267275214,1.47788203491306,-2.10072352057368,0.0392118499493038,0.0549678842016604,-3.91336302099739,-0.079971771901502,1.47788203491306,-0.817019059664335,0.416646523968747,0.73231375804903,-4.82903404132164,-0.554366756108745,1.47788203491306,-0.608667725593828,0.544684275793814,0.961012419931816,-4.59998306775515,-0.307813196656007,1.47788203491306,-0.237912244130568,0.812633372485028,0.917335768939907,-4.59874581672184,1.40927124035652,1.47788203491306,1.38097333225681,0.171612048551567,0.461979736861594,-4.61634690114947,-0.0525396406974676,1.47788203491306,-0.0628432425329438,0.950067649603856,0.9998244748413,-4.6042445150039,0.84312477162929,1.47788203491306,0.801102117100099,0.425741295467355,0.584467653300985,-4.59720058723582,0.0732980293717809,1.47788203491306,3.49386286114855,0.000823402741565834,0.00161674918611356,-0.891908030895409
edge_1476_4,edge_1476_4,2.67680980543824,1.30203077713729,2.32592014351126,0.0216718893823691,0.0391617813604841,-3.39519189497386,2.81717638600435,1.30203077713729,3.89487683889858,0.00016080180508732,0.000529821332146681,0.71948392876596,-0.0198934359147122,1.30203077713729,-1.58555123215703,0.115427528454056,0.737275240655867,-5.44181522248991,3.18459478935572,1.30203077713729,3.75770912378534,0.000264306204986056,0.00121271935883143,0.298174613108709,-1.65762089709658,1.30203077713729,-2.28957865757686,0.0237627630667456,0.0409966662903551,-3.52778549306221,-0.0742829158966524,1.30203077713729,-0.861720633296847,0.390530345527778,0.73231375804903,-4.80675045450362,0.156878776345214,1.30203077713729,0.199650137340563,0.842086309625203,0.968019184173097,-4.60279973075477,1.00146865337427,1.30203077713729,0.882570203363071,0.379202698146452,0.873650604584424,-4.59597738633126,0.527799670753867,1.30203077713729,0.598499262487916,0.550615446784439,0.709593898769386,-5.23283485825898,-0.502421291296702,1.30203077713729,-0.699603487955673,0.48550558654607,0.9998244748413,-4.60002613623333,1.27731709038931,1.30203077713729,1.3963623337991,0.165138607564921,0.481146211322896,-4.58965682646051,0.0924197448976032,1.30203077713729,5.14271321039666,1.04500958226315e-06,1.88836497169896e-05,5.28210563942289
edge_1476_8,edge_1476_8,2.92322762402821,1.26026830628292,2.21147165255825,0.0286966459442184,0.0457445500130787,-3.62077516613238,2.72043572832096,1.26026830628292,3.28699990682493,0.00129280451768746,0.00221172843891354,-1.15623355547406,-0.0141685342792902,1.26026830628292,-1.00514678785657,0.31663634220596,0.753873302947058,-6.19659791312908,3.35821367782638,1.26026830628292,3.46557076135063,0.000711109050312549,0.001976917347804,-0.586721023330652,-1.90438525729686,1.26026830628292,-2.30081495639783,0.0229448053863897,0.0402915369280846,-3.50292216351163,-0.0697506097898081,1.26026830628292,-0.705523127732519,0.481708438723157,0.740818895456557,-4.87660839386998,-0.563161418299341,1.26026830628292,-0.628421608064857,0.530796591210448,0.961012419931816,-4.60001715924396,0.576986796765002,1.26026830628292,0.43996120965445,0.660673434846301,0.873650604584424,-4.59817196890542,1.10990077492684,1.26026830628292,1.09660047307116,0.274781325130249,0.52272178493337,-4.89840534350258,-0.401009723691728,1.26026830628292,-0.486839908975448,0.627166520222367,0.9998244748413,-4.6024103560966,0.903854256763665,1.26026830628292,0.860050474711322,0.391296105363784,0.55939255362745,-4.59666866558546,0.0826247706663803,1.26026830628292,4.0344392392944,9.14444338530141e-05,0.000307428743462241,1.06770875940624
