,02_GEMM_006_12M,02_GEMM_006_18M,02_GEMM_006_24M,02_GEMM_006_36M,02_GEMM_006_48M,02_GEMM_010_12M,02_GEMM_010_18M,02_GEMM_010_24M,02_GEMM_010_30M,02_GEMM_013_12M,02_GEMM_013_18M,02_GEMM_013_24M,02_GEMM_019_12M,02_GEMM_019_18M,02_GEMM_019_24M,02_GEMM_019_30M,02_GEMM_019_36M,02_GEMM_019_48M,02_GEMM_020_12M,02_GEMM_020_18M,02_GEMM_020_24M,02_GEMM_020_30M,02_GEMM_021_12M,02_GEMM_021_18M,02_GEMM_021_24M,02_GEMM_021_30M,02_GEMM_021_48M,02_GEMM_021_60M,02_GEMM_024_12M,02_GEMM_024_18M,02_GEMM_027_12M,02_GEMM_027_18M,02_GEMM_030_12M,02_GEMM_030_18M,02_GEMM_030_24M,02_GEMM_031_12M,02_GEMM_031_18M,02_GEMM_031_24M,02_GEMM_034_12M,02_GEMM_034_18M,02_GEMM_035_12M,02_GEMM_038_12M,02_GEMM_038_18M,02_GEMM_038_24M,02_GEMM_038_30M,02_GEMM_038_36M,02_GEMM_041_12M,02_GEMM_045_12M,02_GEMM_045_18M,02_GEMM_045_24M,02_GEMM_045_30M,02_GEMM_045_36M,02_GEMM_047_12M,02_GEMM_047_18M,02_GEMM_047_24M,02_GEMM_047_30M,02_GEMM_050_12M,02_GEMM_050_18M,02_GEMM_050_24M,02_GEMM_050_30M,02_GEMM_050_36M,02_GEMM_050_48M,02_GEMM_058_12M,02_GEMM_058_18M,02_GEMM_070_12M,02_GEMM_070_18M,02_GEMM_070_24M,02_GEMM_070_30M,02_GEMM_077_18M,02_GEMM_090_12M,02_GEMM_090_18M,02_GEMM_090_24M,02_GEMM_090_30M,02_GEMM_101_12M,02_GEMM_101_18M,02_GEMM_115_12M,02_GEMM_115_18M,02_GEMM_115_24M,02_GEMM_115_30M,02_GEMM_115_36M,02_GEMM_115_48M,02_GEMM_120_12M,02_GEMM_120_18M,02_GEMM_134_12M,02_GEMM_134_18M,02_GEMM_134_30M,02_GEMM_134_36M,02_GEMM_134_48M,02_GEMM_141_12M,02_GEMM_141_18M,02_GEMM_151_12M,02_GEMM_151_18M,02_GEMM_158_12M,02_GEMM_158_18M,02_GEMM_174_12M,02_GEMM_174_18M,02_GEMM_177_12M,02_GEMM_177_18M,02_GEMM_177_24M,02_GEMM_177_30M,02_GEMM_177_36M,02_GEMM_177_48M,02_GEMM_179_18M,02_GEMM_179_24M,02_GEMM_179_30M,02_GEMM_194_12M,02_GEMM_194_18M,02_GEMM_228_12M,02_GEMM_228_30M
contig_333,0,0,0,0,0,0,28822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,500,0,0
contig_33302,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
contig_33320,0,418,0,0,0,0,216,0,0,4241,45008,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,586,0,0,0,0,0,0,0,0,31,0,0,1865,288,0,0,0,0,0,0,0,0,0,0,0,194193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,11973,0,0,0,0,0,789,0,1262,0
contig_33328,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,99,0,0,0,0,0,200,0,0,0,0,0,144,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,121,0,181,83,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
contig_33335,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5686,0,0,1861,0,0,741,0,0,0,0,0,0,3825,0,0,0
contig_33340,0,0,0,0,0,0,52085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460,3960,0,0
contig_33347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,21,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,46,47,0,646,0,0,0,0,0,0,0,736
contig_33373,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2149,0,0,462,0,0,0,0,0,0,0,0,0,148,0,298,1520,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,530,0,0,27,0,54,0,0,515,44,0,2626,0,0,0,28905,0
contig_33377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,0,0,0,0,789,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_33396,0,0,0,0,0,0,0,0,0,0,0,111,0,289,66,0,613,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,205,30,0,0,156,0,0,0,0,0,117,0,0,0,0,0,0,0,165,0,0,0,0,0,0,183,0,44,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,64,389,0,0,0,0,32,0,0,0,0,0,93,0,0,404,0,0,0,0,0,0,103
contig_33415,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,55,0,187,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,43,0,67,0,0,0,372,2159
contig_33423,0,0,0,0,0,0,0,0,0,0,0,39,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,122,0,0,432,0,0,0,0,0,0,0,0,0,0,0,95,0,76,0,0,0,0,0,0,410,0,0,0,0,0,197,141,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,149,348,0,0,0,0,144,0,0,0,0,0,0,0,217,713,0,562,0,0,0,0,0
contig_33433,0,0,0,0,0,0,7780,0,0,0,0,0,1465,0,0,0,0,0,0,4372,849,0,0,0,0,0,0,0,0,0,0,0,0,11853,4204,0,0,10857,0,0,0,0,0,0,218,0,0,0,0,0,0,0,16332,0,0,0,0,13446,3020,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2584,0,0,0,0,32644,34443,26162,0,0,0,0,0,0,0,5345,0,0,0,0,0,0,0
contig_33438,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24005,0,0,0,0,0,0,0,0,58,0,0,0,0,59,330,121,0
contig_33439,0,0,1077,0,0,0,0,0,0,0,0,5072,1739,2943,0,0,0,0,53,0,7110,0,0,0,208,0,0,0,0,0,0,0,0,3445,2425,0,213,4010,0,48598,0,0,0,0,0,0,0,650,352,374,3515,2609,0,0,0,0,0,2488,17967,0,0,0,0,0,7694,3129,0,0,0,0,0,0,0,0,0,0,2405,0,2033,0,0,0,0,0,0,10091,0,76056,0,2971,0,0,1232,49190,0,0,0,14321,0,0,0,1395,124,39904,0,0,0,0,732
contig_33444,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,1272,301,1290,1196,0,0,0,0,0,0,1513,0,0,0,0,3288,0,171,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,166,858,1674,0,0,0,0,0,0,0,1136,0,169,0,0,0,265,0,591,0,0,0,0,1265
contig_33452,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0,4657,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,7819,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,1294
contig_33472,0,0,0,0,0,0,702,0,0,2017,49,0,1396,294,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,274,655,5920,312,0,0,0,0,0,0,0,0,0,0,729,118,81,150,0,0,1365,0,0,0,592,309,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,83,1760,0,2860,252,0,0,81,538,0,259,0,0,0,0,411,0,0,0,527,70
contig_33492,0,0,0,0,0,0,0,0,0,0,0,0,8011,0,0,0,0,0,505,1280,0,0,2535,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997,0,0,0,0,4672,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,8227,0,139978,0,0,0,0,8128,0,462,0,0,0,0,94,0,0,0,0,0
contig_33493,655,0,0,0,0,0,2663,0,0,82,5697,0,1634,0,0,0,0,0,2394,6532,2506,0,0,0,0,0,0,0,0,0,1646,0,2886,723,8338,23506,0,539,0,0,0,789,0,0,0,0,0,2739,12849,1056,0,0,0,0,0,0,0,813,788,0,5501,0,0,303,0,0,0,0,0,0,0,0,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4383,5362,20587,6977,869,21797,5449,8963,0,504,0,8378,0,0,166,0,6393,15624,1528,0
contig_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,262,0,0,0,0,0,0,0,0,0,0,0,0,0,250,666,0,0,240,0,0,0,0,0,0,0,0,0,0,337,263,52,132,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,36,0,0,0,288,0,0,0,0,0,53,0,0,0,0,205,124,153,138,0,0,0,0,0,0,709
contig_33500,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,546,521,645,0,0,530,0,0,0,0,0,0,51,0,0,0,166,0,0,45,0,0,0,0,0,75,253,0,0,0,0,60,243,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,494,0,0,0,0,28,0,0,347,0,0,0,0,103,166,0,0,0,0,0,0,0
contig_33513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,85,0,0,0,0,0
contig_33519,0,0,0,0,0,0,0,1789,0,0,0,0,8753,6062,2152,0,0,0,0,0,0,0,0,371,219,26,0,0,0,0,0,0,125,5766,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,33,0,0,0,482,1688,0,0,0,0,0,1410,441,0,0,0,0,0,123,0,0,0,0,0,0,13138,30,39,0,0,0,0,350,212,427,0,0,0,930,0,0,0,0,0,0,0,0,631,237,0,0,0,0,0,0,0
contig_33521,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,105,0,0,0,0,451,0,432,0,0,20,0,29,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,72,0,0,0,0,0,271,0,0,345,0,0,259,0,0,0,0,0
contig_33539,0,0,0,0,0,0,0,0,0,0,771,0,2340,3741,0,0,0,0,1485,0,1821,0,0,0,0,0,0,0,0,0,5850,0,0,0,19878,0,0,3292,0,1172,0,1647,0,0,0,0,0,2379,7201,1522,1991,0,0,0,0,0,0,0,8744,0,0,0,0,1967,7286,1373,0,0,0,0,0,0,0,1115,0,0,513,0,0,0,0,0,0,0,0,0,0,12368,0,1209,0,3454,2446,0,0,1454,0,0,6054,5168,27848,2603,0,838,0,0,0,0,6768
contig_33542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,73,233,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,2812
contig_33547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,282,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,125,122,947,0
contig_33582,423,0,0,0,0,0,0,0,0,0,0,636,4858,7309,0,0,0,0,559,0,3700,0,0,0,183,0,0,0,0,0,9925,0,0,158,16512,466,0,5378,0,0,0,5957,0,18465,0,765,0,541,4533,1209,3902,3568,0,0,0,0,0,0,13662,0,0,1702,0,5304,16922,3121,0,0,0,0,0,0,0,1693,0,0,0,0,410,0,0,0,0,11326,0,8157,11019,29819,0,4351,0,7506,2466,0,0,3706,0,6269,15009,14961,55574,3377,0,1309,0,152,0,0,12522
contig_33584,0,51,0,0,0,0,90,429,0,0,0,0,0,0,0,0,0,0,270,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,0,35,99,0,67,48,214,0,0,0,0,0,0,92,0,0,0,0,0,0,286,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,176,0,0,0,203,50,0,0,124,0,146,244,0,2907,134,0,0,0,0,0,635,0
contig_33586,0,0,0,0,0,0,0,0,0,0,282,0,1352,84,0,0,0,0,712,829,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,0,0,0,0,0,1191,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,97
contig_33596,99,0,0,0,0,0,73,183,0,7150,0,0,490,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,526,0,0,0,1170,72,499,0,0,0,0,0,0,377,0,0,0,0,1140,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,4096,0,0,0,0,0,0,147,0,51,0,0,0,182,0,0,0,0,0,0,0,0,3624,0,584,0
contig_336,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,18,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,91,0,0,0,0,0,0,0,0,0,51,59,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,97,0,0,0,0,0,0,0,0,0,0,734,0,327,0,0,0,0,0,0,0,0,0,0,302,0,0,49,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0
contig_33625,0,1326,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,86,753,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,324,0
contig_33631,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205,2958,0,0
contig_33652,0,0,84993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,16068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_33657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,805,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,349,0,251,0,0,205,0,0,0,340,0,0,0,0,0,0,0,0,86,0,0,0,0,2486,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,0,0,0,395,0,1146,0,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,1550,212,0,0,0,0,0,0,91,0,147,0,0,0
contig_33661,337,0,101,0,0,0,0,0,0,0,499,0,1367,836,0,0,0,0,1281,0,1169,0,0,0,0,0,0,0,0,0,5569,0,0,935,0,13297,0,843,0,1064,0,0,0,0,79,0,0,804,492,0,913,942,0,0,0,0,0,94,3656,0,0,0,0,1995,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,0,1074,349,0,3462,0,0,1376,0,0,1544,0,639,1796,0,813,0,0,278,0,18685
contig_33682,0,0,0,0,0,0,53,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,1040,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,873,0,0,0,60,93,0,146,0,0,0,0,3624,2260,1196,0
contig_337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,4230,693,0,225,7924,0,0,0,0,2066,0,911,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,290,466,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_33732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,956,80,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,115,0,492,0,0,0,0,47,0,0,0,0,71,0,0,0,409,0,338,0,0,0,0,0
contig_33734,29554,1653,0,0,0,0,0,1344,0,5041,1846,0,1624,0,0,0,0,0,3247,967,251,0,0,0,0,0,0,0,0,0,609,0,2539,27,48,394,0,116,0,0,0,6232,137,0,50,92,0,1065,1143,243,0,0,0,0,0,0,1765,12059,1061,330,0,0,0,6556,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3090,0,147,0,0,0,4450,6676,41731,0,659,5317,4736,12412,130,14615,321,13769,100,0,0,0,8128,0,1857,992
contig_33737,0,0,0,286,0,0,199,511,0,0,875,0,520,497,491,0,533,142,0,1707,0,0,611,0,171,0,0,0,0,0,0,0,1860,10303,1434,0,0,3832,0,0,0,0,2721,713,2886,0,0,0,893,4341,1617,2076,0,0,0,0,0,0,1075,0,0,2358,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,3049,0,0,0,0,0,0,284,0,816,0,0,0,0,0,0,0,0,4736,14097,967,0,9322,1504,0,0,0,0,0,0,291
contig_33746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_33759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1696,10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,42,356,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,406,0,0,0,187,0,0,0,0,0,0,0
contig_33771,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,239,0,0,84,0,0,0,0,0,410,0,188,0,0,0,523,0
contig_33780,3422,7918,3879,0,0,0,11408,0,0,0,376,3327,9167,36391,0,0,114,0,0,5914,1975,0,4267,0,0,0,0,0,13667,0,8259,0,2266,6397,17274,585,0,2457,0,19947,4071,1511,0,0,147,263,0,1126,1758,1124,1449,2190,24752,12031,0,0,0,2259,3375,7408,0,8304,0,0,4159,15900,0,0,0,0,0,0,0,0,0,0,5801,0,374,0,0,0,0,0,0,1644,9157,36297,5640,70448,0,27918,5727,6217,0,880,7068,3412,10547,0,9388,2832,0,4507,0,1584,0,88213,3267
contig_33784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,89,0,0,0,0,0,0,9,0,0,31,0,50,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_33785,0,970,0,0,0,0,0,0,0,6801,4651,0,528,279,0,0,0,0,414,0,0,0,0,0,0,0,0,0,483,0,0,0,252,0,326,0,0,79,0,0,0,0,0,0,0,0,369,732,1100,0,0,0,2543,0,0,0,0,293,363,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,70,0,0,338,0,623,625,0,0,0,0,3135,0,4183,2464,0,0,0,0,0,0,2176,278
contig_33790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719,5137,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,14091,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0
contig_338,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,0,9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7330,0,1274,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0
contig_33811,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,0,0,0,851,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,2836,1219,0,0,3313,0,0,0,0,0,0,0,0,0,0,0,2298,0,1856,0,0,0,0,0,0,38290,0,0,0,0,0,2080,4819,0,0,0,0,0,0,0,0,0,0,6938,418,607,0,40,0,0,0,0,0,0,1846,0,0,0,0,2323,0,0,737,0,0,0,0,0,18555,0,2889,0,0,0,0,0
contig_33823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,124,0,81,151,0,0,0,794,0,0,0
contig_33828,0,42227,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,0,0,0,0,894,1587,384,0,0,1356,0,0,0,0,0,0,0,834,0,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5093,648,188,0,0,404,899,0,0,0,0,0,0,0
