"orf_id","mean_abundance","prevalence","max_abundance","cv","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction","celiac_direction","abundance_class","prevalence_class"
"virus_comp_126_cycle_1_211",1.89542483660131,0.0294117647058824,349,11.1975267348849,0.0886192059052381,1.42279619119328,4.61322283399931,1.0489711360554e-05,0.000162552793313908,3.13545760105589,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_126_cycle_1_217",1.13725490196078,0.0359477124183007,191,11.0383276582853,0.0814784073991287,1.40249583716257,4.22794118553502,5.44734234651719e-05,0.000373680745681466,1.61261244266822,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1260_cycle_2_14",9.22875816993464,0.0457516339869281,1170,8.31007530626483,0.0809129223759129,1.5835821038076,3.84652916985825,0.000144066405623238,0.000616936456684801,0.648461503110102,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1260_cycle_2_15",38.3888888888889,0.0490196078431373,3729,7.10799677285049,0.0992228753573887,1.71480590448576,4.45946351249956,1.13167386602659e-05,0.000169279549126477,3.00918811773927,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1260_cycle_2_16",7.35294117647059,0.0359477124183007,475,6.27005861556515,0.0860558509690989,1.55297083250674,4.20492215439751,3.37953640473286e-05,0.000285652776843008,1.98297380337066,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1260_cycle_2_18",3.46078431372549,0.0294117647058824,317,8.2136550434689,0.0759848710292261,1.45639429067251,3.17212395975641,0.0018781429888366,0.00383461611180477,-1.66775766040748,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1260_cycle_2_20",22.6699346405229,0.042483660130719,4600,11.8815706285705,0.104026192707679,1.5830183966066,4.66784376928336,5.56349962177371e-06,0.000118651269161392,3.69637358827454,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1260_cycle_2_21",2.95751633986928,0.0457516339869281,413,9.2484265411019,0.0908080137464354,1.4926861923655,4.48721398101475,1.21812615776691e-05,0.000173764486346352,2.95422833983669,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_12691_cycle_1_1",1.49673202614379,0.0522875816993464,283,11.4203708856889,0.061613927171092,1.4643757762937,3.8193597817843,0.000168174426911366,0.000686075218877049,0.509430799239141,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_12691_cycle_1_2",9.24183006535948,0.0816993464052288,901,8.42052557229325,0.0569409943215708,1.71048949033747,3.26939211505327,0.00120978478925059,0.00273143987832378,-1.2726463588282,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_12691_cycle_1_3",151.996732026144,0.0980392156862745,21492,9.07696371257763,0.0590377561751276,2.08282271068189,2.56948358111563,0.0106412910645588,0.0149617108048692,-3.16368672017721,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_12725_cycle_1_2",14.7908496732026,0.0294117647058824,2216,9.75877132599826,0.0538209943695099,1.50600938164079,2.60678130814027,0.00987503180854206,0.0140680016637564,-3.14812614054083,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1299_cycle_2_1",0.310457516339869,0.0326797385620915,38,8.41466422909257,0.0457103112931803,1.37673754368897,3.42939371851164,0.000691017533865266,0.00181076857414329,-0.799272585373829,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1299_cycle_2_10",0.303921568627451,0.0294117647058824,33,7.97712950320892,0.0438549054814822,1.37262379329582,3.16121458614655,0.00174785254841878,0.00363860926041077,-1.63699278222141,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_13_cycle_1_1",5.43464052287582,0.0392156862745098,848,10.3181960447574,0.0306002792532575,1.49797500682591,1.79829496676922,0.074190157638458,0.0820778631500968,-4.8418374929251,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_13180_cycle_1_1",9185.24509803922,0.140522875816993,1530712,9.77761834748425,0.0232265443110784,3.14380838959736,0.856532696777084,0.392331507917747,0.40280365493557,-5.92711200068458,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_13387_cycle_1_3",0.313725490196078,0.0359477124183007,21,6.25867226203822,0.0539917933321903,1.39939836460926,3.52237761157772,0.000490015834649943,0.00137792964469449,-0.485781693816064,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1342_cycle_1_11",2.02614379084967,0.0326797385620915,479,13.5919128221236,0.0754564712131644,1.43059439112908,4.69752519086535,4.7503279658469e-06,0.000110287617939033,3.83039263853871,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1342_cycle_1_18",2.06535947712418,0.042483660130719,164,6.76126307599201,0.0498229059810738,1.50918201936207,2.77707959152702,0.00592848164258709,0.00946623384591001,-2.71873789451926,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1342_cycle_1_19",0.660130718954248,0.0294117647058824,79,8.10760712321468,0.0530075249350112,1.40253322138367,2.82621205957577,0.00516405838438168,0.00845884544483508,-2.59715921513064,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1342_cycle_1_20",10.8758169934641,0.0326797385620915,3104,16.3183446366593,0.0603118008316865,1.45670412869146,3.36428005330152,0.00094466674466276,0.00225839308324482,-1.06245297427039,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1342_cycle_1_22",0.813725490196078,0.042483660130719,92,8.0589635930065,0.0654505316781314,1.44564900916021,3.94726311413327,0.000105397472397662,0.000511320170145416,0.938895314715586,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_13460_cycle_1_2",12.937908496732,0.0555555555555556,1669,9.71381295662351,0.0526248840084986,1.57679859822536,2.80642035816522,0.00532504909182399,0.00866325962521819,-2.6121853253474,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_135_cycle_1_2",120.614379084967,0.0392156862745098,15178,8.23319785128461,0.0827174637921847,1.70734336914283,4.07949837819833,5.68547361260468e-05,0.000381511219985996,1.52121044514173,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_135_cycle_1_5",50.9084967320261,0.0522875816993464,5617,7.74595985043875,0.0823995955927406,1.75344929785308,4.17496967729779,3.83319920357019e-05,0.000309705503611553,1.88705303880822,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_135_cycle_1_7",61.3039215686275,0.0294117647058824,10420,10.5310512273055,0.0429617335358788,1.54047776657548,2.361629102822,0.0189798753582362,0.0241195584198471,-3.72164860898313,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1364_cycle_1_5",0.816993464052288,0.0457516339869281,135,10.9171800790629,0.0693193685823589,1.4120123876719,4.42439559585206,1.3677440704926e-05,0.000186463337205131,2.82750524979021,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_138_cycle_1_1",215.826797385621,0.0522875816993464,22148,7.79825079081867,0.0699849342452582,1.80198399691435,3.41288858804929,0.000723964840869156,0.0018608833737854,-0.803143730548798,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_138_cycle_1_2",644.205882352941,0.0588235294117647,31493,6.10802528445775,0.0869421080787476,1.98954286481791,3.89334356358468,0.000119908133039418,0.000554363775737923,0.847117517733132,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_1390_cycle_1_19",3.07843137254902,0.0359477124183007,608,11.7887951503297,0.0549068400911932,1.45014189834643,2.835297275785,0.00563566886201524,0.00908077068722993,-2.63319942866723,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1414_cycle_1_2",144.539215686275,0.0359477124183007,27546,12.2019582963271,0.0400283304893379,1.60615186741657,1.71214528819521,0.0889168081089074,0.0971231260986747,-4.97783085016463,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_1420_cycle_1_1",272.542483660131,0.0392156862745098,40490,9.35447833314314,0.0891249939270276,1.7332503897977,4.42601933589225,1.53732834441899e-05,0.000193649430051374,2.7438914752404,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_14463_cycle_1_1",466.735294117647,0.215686274509804,22784,4.41796506715382,0.0524785047921319,3.32570582862143,2.20641286279268,0.0280510480659748,0.0342334037020452,-3.92842480222509,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_14463_cycle_1_2",947.294117647059,0.042483660130719,191689,12.1707667741803,0.0878404075898659,1.75374335247706,4.06893063332544,5.92831603166557e-05,0.000388217721519413,1.47205509277125,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_14513_cycle_1_1",15.3758169934641,0.0490196078431373,3053,11.5578068248288,0.0658263847729888,1.6199725027334,3.61816897577472,0.000356565507016736,0.00111149363547619,-0.179661959228891,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_14666_cycle_1_1",42.3986928104575,0.104575163398693,7473,10.746814970794,0.0598311572111812,1.87081236328709,3.00353684717412,0.00290857783575361,0.00537774820447491,-2.0400394520589,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Moderate"
"virus_comp_14666_cycle_1_2",39.9673202614379,0.0849673202614379,7778,11.6715906645583,0.0671796472024467,1.80511150265042,3.30217919146927,0.00107132767760813,0.0024893633414972,-1.1588614483771,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_14666_cycle_1_3",9.30065359477124,0.0588235294117647,933,8.62858241313018,0.0519538336278864,1.62483753796907,2.84700550249016,0.0047776674625529,0.0079223215660808,-2.50268524862924,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1470_cycle_1_2",1.37908496732026,0.0392156862745098,110,7.79695456099448,0.050035700520058,1.45077516787336,2.56275653492862,0.0111143153470582,0.0154833452821299,-3.25769109940989,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_14703_cycle_1_2",8.44117647058824,0.0359477124183007,1204,8.86692585098678,0.0744191044547353,1.546586430351,3.74475804554586,0.000220960734234713,0.000813350002711686,0.259324361154286,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_148_cycle_1_3",80.7614379084967,0.0392156862745098,12664,9.99332033839919,0.0601228918001713,1.62120398251014,3.55824052114377,0.000434146711746559,0.00127831179378037,-0.365714419716392,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_14963_cycle_1_1",93.3758169934641,0.0490196078431373,28027,17.1581000086552,0.0703130322641536,1.55636795908132,3.94147325011924,0.000117283063280494,0.000545632220963682,0.856024201869197,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_14963_cycle_1_2",2.08169934640523,0.042483660130719,305,9.50010828140843,0.0700138366737085,1.48304137509647,4.30054496455828,2.60689425976946e-05,0.000248069874567208,2.23996111797879,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_150_cycle_1_122",9.02941176470588,0.0359477124183007,1160,9.93263782876946,0.0480421651308793,1.47817140823785,2.60010190819803,0.0105593824604716,0.0148647227234084,-3.1916072235149,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_151",61.1830065359477,0.0392156862745098,13047,12.685719483987,0.0540288297421112,1.58931275734817,2.92983609430223,0.00416543251879261,0.00714927621153728,-2.35058354777072,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_18",13.8562091503268,0.0359477124183007,1537,8.67603713586806,0.0480377837739333,1.55298022527386,2.57706211638319,0.011235531987428,0.0155881925819158,-3.24509072822074,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_19",34.8267973856209,0.0326797385620915,5552,10.8725877823717,0.05484684336873,1.54714657131795,2.79763437795181,0.00634521947661208,0.0099982463442739,-2.73259861232709,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_2",633.222222222222,0.0522875816993464,171771,15.5361279359136,0.0562688009268988,1.7515821448023,2.99860080593675,0.00298537056332035,0.00549145020784972,-2.08259440468035,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_150_cycle_1_24",25.2418300653595,0.042483660130719,2867,8.68851831986794,0.0574843046114447,1.60321496281578,3.60353827498188,0.000394693057910908,0.00119679422731394,-0.260300987315426,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_41",15.6633986928105,0.0457516339869281,3848,14.1508288250862,0.0346406534399316,1.53284146797755,2.1336814491817,0.0343077358564293,0.0408281011241705,-4.20757571166461,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_42",75.1274509803922,0.0392156862745098,10017,9.6190569775881,0.0327185934764091,1.62494222281132,1.63192202396088,0.10542093626707,0.114281176003658,-5.10950098973251,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_43",520.535947712418,0.0457516339869281,68942,9.61143137092391,0.0251398859181498,1.78234117955996,1.35144556271586,0.177919404093892,0.188787387398149,-5.49696143379043,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_150_cycle_1_47",508.382352941176,0.042483660130719,52457,8.58729762458986,0.0287730037908132,1.76697811930045,1.55278951445972,0.121746353194903,0.130989832558353,-5.21233161922856,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_150_cycle_1_49",30.9803921568627,0.042483660130719,6371,12.060672806818,0.0401770573808395,1.60132331425532,2.36904209945953,0.0185904662335734,0.0237079879461838,-3.68776834516188,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_150_cycle_1_73",134.607843137255,0.0392156862745098,18309,9.98648576732904,0.0246823484685554,1.59325569566389,1.45622062697858,0.147891148764842,0.15809306920073,-5.3753617214633,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_1505_cycle_1_4",4.02941176470588,0.0522875816993464,505,9.77852487865978,0.046781761613829,1.51468034943772,2.80063985444472,0.00546261752378213,0.00885363291664914,-2.63998718809095,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1505_cycle_1_5",2.02287581699346,0.0359477124183007,281,10.1168600292812,0.0586068756436625,1.43683660311784,3.78795192418197,0.000204190977698395,0.00076491715819538,0.340248578102508,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_15056_cycle_1_1",3.90196078431373,0.0392156862745098,561,8.90808172993305,0.0402760336615257,1.52387897514783,2.36539908025792,0.018767204339197,0.0238774708485707,-3.70698665869387,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_15100_cycle_1_1",17.6274509803922,0.0392156862745098,2067,9.28022661295653,0.0543068375788842,1.58788020501594,2.80186011964464,0.00543471856752424,0.00882169087750355,-2.63550487928938,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1517_cycle_1_10",0.352941176470588,0.0326797385620915,54,9.94533327325996,0.0457642318916172,1.36979896035632,2.92958025070106,0.0036432620170273,0.00640096768733835,-2.2929266811668,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1517_cycle_1_7",5.8235294117647,0.0392156862745098,765,10.477365917815,0.0431854026514227,1.46559452038922,2.29465101546601,0.0224639006205194,0.027953346006123,-3.8648476226336,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_1518_cycle_1_21",1.54901960784314,0.0326797385620915,218,10.8532878000528,0.0519317066166867,1.41180902199936,3.17927439939543,0.0016353933278492,0.00344007541815153,-1.57303166698903,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1518_cycle_1_23",1.17320261437909,0.0522875816993464,245,12.2755521330058,0.0493706667325398,1.43989320105048,3.07817693751155,0.00229437275910234,0.00444124887101114,-1.87191660844211,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_15198_cycle_1_2",1.50326797385621,0.0392156862745098,346,13.4422651937346,0.04545328621343,1.40525993096918,2.59999552399061,0.0107133142220249,0.0150335366998317,-3.20768704147168,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_152_cycle_1_2",652.424836601307,0.0588235294117647,56158,7.37140399774479,0.0862632611472029,1.96889969192636,3.86163912016012,0.000135806116965368,0.000594565804763015,0.731957408292993,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_152_cycle_1_5",81.1274509803922,0.0522875816993464,4446,6.63594971031671,0.0822038858156692,1.77172060382477,4.0394952721123,6.68747839091727e-05,0.000422055235628253,1.37252796229518,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_152_cycle_1_6",442.732026143791,0.0555555555555556,46150,7.73140187340012,0.078618477778318,1.89870275983302,3.80083238371222,0.000172126857527817,0.000693704354932161,0.512511533419433,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_152_cycle_1_7",164.084967320261,0.0588235294117647,20199,8.64752456270439,0.0831788634690162,1.8390861414904,4.26696899046052,2.61429254998869e-05,0.000248069874567208,2.24733436604802,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_152_cycle_1_8",416.601307189542,0.0522875816993464,98042,13.5550356774482,0.101508042636059,1.80636183272746,5.47967357216208,9.29514929976203e-08,2.00217515916874e-05,7.52985924454459,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_152_cycle_1_9",12.3692810457516,0.042483660130719,1581,8.45387785883923,0.0815506439263184,1.58810693171613,4.41150462549752,1.52574708540613e-05,0.000193649430051374,2.74761287561379,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_15228_cycle_1_1",120.990196078431,0.199346405228758,14364,7.20192249358937,0.0602087434593667,2.78673315803782,2.94847307869725,0.00342521673873011,0.0061380339893716,-2.14714130150069,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_15228_cycle_1_2",207.081699346405,0.166666666666667,8430,4.24321868366714,0.0535119654039536,2.86262832879651,2.31963833608602,0.02097701274592,0.0263006318129871,-3.71435613319467,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_15228_cycle_1_3",21.6797385620915,0.11437908496732,2043,6.94903247875963,0.0852895157539738,1.97583067432862,4.25323246276233,2.75513144934712e-05,0.000255104999552824,2.19364709577396,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Moderate"
"virus_comp_15234_cycle_1_1",745.882352941176,0.0457516339869281,105127,9.22450013379204,0.0347751137340241,1.77769147980014,2.03713163516148,0.0439851745823639,0.0512961916894487,-4.3916792314556,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_15364_cycle_1_3",1.99019607843137,0.0457516339869281,155,6.91526848417545,0.0626185933324111,1.50780480000678,3.42144164117083,0.000765448825123182,0.0019329153215889,-0.86650500882353,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_1545_cycle_1_6",355.019607843137,0.0620915032679739,58647,9.99740743360267,0.0946053820470338,1.92829549701669,4.55467983231516,7.4345064634865e-06,0.000136871170276495,3.41575893000189,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_155_cycle_1_1",8.8202614379085,0.0359477124183007,784,7.43845905487474,0.0570766378640035,1.54128244509878,3.61547008488189,0.000362689288727359,0.00112569557336993,-0.190901517546624,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_155_cycle_1_10",35.6176470588235,0.042483660130719,5688,9.96175990069673,0.05023556025394,1.62681060277019,2.90165874249428,0.0040450167203796,0.0069983662776688,-2.36062958380334,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
