"","T0.72","T0.66","T0.60","T0.54","T0.48","T0.42","T0.36","T0.30","T0.24","T0.18","T0.12","T0.6","T0"
"virus_comp_36_cycle_2_58",-1.90258657252172,-1.76037712101091,-1.6026014136443,-1.42542801112226,-1.75930836095462,-1.86089210329687,-1.72600123382257,-1.67007803758626,-1.09394756842079,-0.991339234720636,-0.655679251193341,-0.95885268954897,-0.411961853882791
"virus_comp_4933_cycle_1_4",-9.43227952280672,-9.29402523484713,-9.14110400981716,-8.97003052161234,-9.5616695509974,-9.37680061037251,-8.91869857456815,-8.76312517154633,-8.49804639254989,-7.87044196207483,-8.13964591079488,-7.10107173542367,-7.36490967620083
"virus_comp_17906_cycle_1_63",-6.03725878044208,-6.13252703819917,-6.22189207097984,-6.30604296514216,-5.4175527431986,-5.95318343093367,-6.51654887107659,-6.54132044387009,-6.70577815354093,-6.28895008683585,-6.40694535389476,-6.93712803743723,-6.71069413520612
"edge_284_4",5.78180637643955,5.73237211181194,5.68118368676974,5.62811201494411,5.01804078738495,4.38653682182051,4.42200887285453,4.04290094851544,4.47679373893944,3.93757547394148,4.10844789221059,2.99204828772357,3.23821682955105
"virus_comp_36_cycle_2_70",-2.51631545384842,-2.22196366646926,-1.85174671868704,-1.3524525513584,-2.21653220854236,-2.51723836756036,-2.12261490488551,-1.99906981911456,-0.223077162548324,0.0829386787230019,1.48691736452846,0.962839534488837,2.02215081239424
"virus_comp_36_cycle_2_5",-3.3135213179435,-3.08359137421974,-2.80993783653826,-2.47193303343008,-2.97414436794476,-3.23665017463356,-3.01348648690962,-2.91531537093423,-1.62166371592563,-1.35140171971419,0.71979504225152,-1.34345105121506,1.38891870633026
"virus_comp_155_cycle_1_139",7.9083243682823,7.84013367704001,7.76855927573568,7.69324774276086,7.57111721882286,7.77322700099367,7.80861551683611,7.67686607900184,7.86007217906443,7.67556140216802,7.39145076392573,6.98945703338004,6.92869532708988
"virus_comp_2438_cycle_1_6",9.4766612180076,9.36664696449727,9.24754575529865,9.11772020416947,9.55293669832297,9.39961044936605,9.03948835174208,9.0062783939078,8.31229523716204,9.20648825330361,8.7843603162046,8.169699025103,8.37991711040363
"virus_comp_1933_cycle_1_5",-6.9316547704692,-6.68278229735492,-6.38183980626974,-6.00111389009456,-7.12842791843494,-7.32022889918819,-6.95797882114877,-6.85601216982693,-6.36808726761197,-6.08451697579748,-5.44662802899267,-5.21337188418449,-3.6238181212809
"virus_comp_3067_cycle_1_1",2.32283007761773,2.24112510146686,2.15451361751493,2.06236847777315,0.907666688052555,-1.10594077380116,-1.30852479276798,-1.6914866467522,-0.584564644346399,-1.18721516594046,-1.14021475135243,-2.21509819892195,-2.02460711222731
"virus_comp_36_cycle_2_88",-4.26890811861174,-4.03044150551499,-3.74459803815238,-3.3877656106733,-3.97954806668678,-4.17158569480382,-3.87015481457296,-3.74793291417194,-2.56460754878492,-2.24911592575801,0.546150903824724,-1.32180639857918,2.27885429445756
"virus_comp_2396_cycle_1_8",-8.97674609150156,-8.84133484416111,-8.69188486358538,-8.52514491259891,-9.22781530725584,-9.16579146232548,-8.73113181648501,-8.66831673252436,-8.43038979860155,-7.7037106302125,-8.00069320199649,-7.65897434295068,-7.56412246811604
"virus_comp_5321_cycle_1_3",-2.25514020372309,-2.23207989541486,-2.20864499109248,-2.18482311950128,-0.727905680205663,1.01267986385325,-0.0729307029390388,0.437244147428213,-0.680207076725495,0.689613519251476,-0.3083857790933,0.218329013465877,-0.0601384580916501
"edge_2486_38",2.51871498834466,2.28559080889714,2.0073965500672,1.66242573793614,2.79612555591701,3.03092096260582,2.56382751220872,2.50623024455624,1.99420790471901,2.30979832766334,1.46020727462222,0.876371993578976,-0.268219601511918
"virus_comp_155_cycle_1_138",8.88322578623534,8.82644646722997,8.76734064166178,8.70570947844455,8.48521801502604,8.6678562178621,8.71776156691642,8.56439753921051,8.85527494171833,8.65528895646773,8.38065834593344,7.86523576190535,7.87241467960144
"edge_4_65",-2.27208832566859,-2.36464547827567,-2.45162086292285,-2.53364959004533,-1.15210576746565,-0.195198931734315,-1.23812158014184,-0.963081956355328,-1.39198145956702,-1.090809626285,-1.58213530218781,-1.59997893230087,-1.85740165835827
"virus_comp_2383_cycle_1_7",-8.96686952576529,-8.83152211746648,-8.6821499077359,-8.51550677855858,-9.21798747340886,-9.15524568522587,-8.7200471483541,-8.65736628803785,-8.41883871856764,-7.69244431335444,-7.99029280032313,-7.64789392348896,-7.55381303307632
"virus_comp_155_cycle_1_9",-6.03322068280883,-5.81020758370371,-5.54630378014105,-5.22307060552607,-5.91062271764478,-6.07121101717855,-5.89988811765705,-5.85118193982902,-4.66848860425705,-4.52483725588244,-3.66940015052569,-4.5512757932345,-2.74539429635186
"virus_comp_155_cycle_2_9",-6.07475963292843,-5.8551731813887,-5.59605798724555,-5.27998881898991,-5.9344084044766,-6.08768584601503,-5.9176989810923,-5.86518300051652,-4.693047184936,-4.5422487195049,-3.68584057453188,-4.5538803333554,-2.72154254378345
"virus_comp_36_cycle_2_14",-2.17211399901164,-1.834977816739,-1.39423173170288,-0.756435478185205,-1.60443722843547,-2.10475088679477,-1.85504181699435,-1.70991034864349,0.705706590461645,1.1793071485787,1.87418954962365,1.06514261665672,2.10272406201583
"virus_comp_62_cycle_1_52",-2.18631024687909,-1.17891214276738,1.016695789757,2.10789517737155,-2.25903573891542,-1.28790128157841,2.75040054640316,3.17206930409086,3.46883344107818,3.98425007696394,3.92560281726017,4.30500636406376,4.28723206420881
"virus_comp_6408_cycle_1_3",-4.79593117159921,-4.87776627332584,-4.95520750189933,-5.02870274148525,-3.96435377548464,-3.08571050314727,-3.70086657805458,-3.59768331381146,-4.16681058876218,-3.70223894700109,-4.28072171702678,-4.40276858952374,-4.56832745852109
"virus_comp_36_cycle_2_90",-3.0346608541893,-2.85188842959736,-2.64255532286895,-2.39760760798707,-2.73390494193586,-2.81519219678937,-2.52243880185667,-2.3869357471039,-1.6044443071255,-1.29530391759831,-0.300262433824247,-0.716425478803177,0.9484832341282
"edge_72_4",-1.62519340638415,-1.36769852611978,-1.05404004108388,-0.652680751649043,-1.95083261325661,-2.070604925659,-1.88842538981719,-1.85331989739833,-1.44592603545477,-1.35459879848716,-1.01044462832897,-0.657628992134349,-0.230312831758588
"virus_comp_62_cycle_1_51",-2.02909787368243,-0.961683774176649,1.12851270834785,2.11111354566472,-2.08145360585348,-1.00301188920083,2.7494877959304,3.15116877642994,3.42836411327497,3.93081769016197,3.87193723795244,4.24741459151069,4.22718452711094
"virus_comp_2393_cycle_1_1",13.4154834732059,13.2727876920463,13.1144130235636,12.9364837768585,13.6716771151561,13.5663162078352,13.099347227249,13.0614986634976,12.4634136970566,12.8639241523652,12.6034320771259,11.917677910937,12.0567117461804
"virus_comp_36_cycle_2_89",-3.0067540396192,-2.78419753394245,-2.52093337867545,-2.19866059102188,-2.82260272148193,-3.00098987975802,-2.66688146068934,-2.56056550548204,-1.64722361706828,-1.44550691676116,-0.0333864611703377,-0.69291539730363,1.25653880941877
"virus_comp_18095_cycle_1_4",2.87965000401716,4.26647418774529,4.96032403397545,5.42687079543098,-3.92227629715463,-2.73029613207123,5.30066114495371,5.57534135837254,5.94088413330564,6.26805501688448,6.28660974749632,6.77992598027997,6.73696889175175
"virus_comp_36_cycle_2_51",-3.67926800757329,-3.43503969680957,-3.14086893699626,-2.7709388884587,-3.50764168487124,-3.71597901056802,-3.37014838712032,-3.26845252513387,-2.1704369934773,-1.96010973282668,0.108416839464912,-1.05542389528954,1.79412909148384
"virus_comp_2396_cycle_1_6",-11.9252177415268,-11.7954115675781,-11.6527609135721,-11.4944418424298,-12.242280128072,-12.180790928842,-11.7418675072102,-11.6907827894743,-11.4516314719588,-10.8817418369451,-11.1308432515127,-10.7549785284086,-10.7569600512257
"virus_comp_155_cycle_2_193",-4.45059698562212,-4.22480154129772,-3.95698937743522,-3.62786484677081,-4.26966416620406,-4.35771785834908,-4.20175883972742,-4.18942006850451,-1.88152972707648,-2.01776423620369,-0.657258655240659,-3.11412635512476,-0.956655827264152
"virus_comp_3522_cycle_1_3",-4.16141057657912,-3.95598846011966,-3.71638203534752,-3.42889765825325,-4.6749572555669,-4.9666753890004,-4.67751244852508,-4.61490788787505,-4.25388413327214,-3.93098103378987,-3.68689360818979,-3.78804040564952,-3.37137903199353
"virus_comp_36_cycle_2_65",-3.14687755271333,-2.94408724354725,-2.70805590684005,-2.42570777297508,-2.88458846352913,-3.03212445991831,-2.73065593734848,-2.6184835218576,-1.75029635480884,-1.60140110085571,-0.328629109085477,-0.84787851368867,1.160168695525
"virus_comp_155_cycle_1_126",6.30417228898195,6.22782093864473,6.14720196087203,6.06180988895913,5.91386592476968,6.078381414012,6.09150974001056,5.93730297311417,6.14181776170966,5.93330448764396,5.62205458052524,5.10446886854618,5.03010401059882
"virus_comp_733_cycle_1_20",-4.78059422842987,-4.66120055178132,-4.5310273778125,-4.38793331354013,-4.78197237481126,-4.64551213056727,-4.30098328578356,-4.20305760962733,-4.02616269407342,-3.32939074782962,-3.57313552530799,-3.13487366152365,-3.02095188586461
"virus_comp_36_cycle_2_67",-2.88938144930545,-2.62737531158759,-2.3069882460118,-1.89451547662853,-2.85840268307874,-3.13025602241749,-2.82113386673092,-2.76589365132189,-1.64654572332307,-1.59627218478781,-0.0933018643665768,-1.05457601931353,1.15233774381291
"virus_comp_36_cycle_2_82",-3.4114487902548,-3.15874342371994,-2.85217153912861,-2.46236998562803,-3.20122716401934,-3.42690298019744,-3.12513764638846,-3.02849591455202,-1.8133375017685,-1.58991813186809,0.600039403204827,-0.857738548603633,1.78128966853311
"virus_comp_155_cycle_2_42",-7.81177820657857,-7.63178454748935,-7.42608993325628,-7.18611246333309,-7.42099952021453,-7.47378884927491,-7.31860167976151,-7.1900747016612,-6.28981869757998,-6.02917902709933,-5.09267519114368,-5.47160510115564,-1.88121231755714
"virus_comp_62_cycle_1_16",-1.55894271201279,-0.911452072130814,0.24428179530082,1.16988884725818,-1.45589359573104,-0.714577638760848,1.81149365363575,2.18479965659859,2.46442009690225,2.9211918791963,2.89086420472771,3.24958924819217,3.24525485257479
"virus_comp_103_cycle_1_1",7.02141002586022,6.97157264811969,6.91995186545093,6.86641528929462,7.03680327370675,7.00770917714538,7.18207413872145,7.17715022178972,7.11220842512845,7.07743114373603,7.08549709977463,7.07853212887906,7.06260427805443
"virus_comp_17296_cycle_1_1",-2.62211355679292,1.37540684460029,3.22424633867664,4.0086535027596,-2.637576919776,1.83180718218639,4.680402086372,5.02690078986432,5.25804230032462,5.71232592552045,5.65210313010485,6.00991222538968,5.98383545518614
"virus_comp_1390_cycle_1_19",-3.11498660786307,-2.86936330916998,-2.57316411958349,-2.20001400957682,-2.98223760747386,-3.11106993192984,-2.86375800313091,-2.79597108671864,-1.41848057473157,-1.24367672755078,0.160706233661989,-0.959395131893303,1.2023567167093
"virus_comp_155_cycle_1_61",7.53134649265767,7.45442949419498,7.37317958925055,7.28707931868778,7.26450030917798,7.49216241911834,7.51535107048249,7.40146607966027,7.52214181265309,7.35056433831739,7.06004928310687,6.71456424183033,6.61915056783001
"virus_comp_62_cycle_1_53",-2.37246019061604,-1.46778414725507,0.719226668630434,2.02097009085113,-2.44127626400107,-1.57455454715805,2.70890912887499,3.15729744459824,3.47739167803211,4.00662613493861,3.94954533945168,4.33822218805525,4.32217698044509
"virus_comp_2438_cycle_1_13",-11.0462601789778,-10.853579314272,-10.63113917587,-10.368037963493,-11.2530461638293,-11.2651257688535,-10.7657144533493,-10.6275929314405,-10.4885177493999,-7.37932847937538,-9.04176660953735,-8.50944487773173,-6.93459231099494
"virus_comp_155_cycle_1_212",6.89307067917808,6.82037009514978,6.74381065216883,6.66295962750598,6.49137720148262,6.65577458799325,6.67537897735414,6.51755549604581,6.74723315093787,6.53702991493266,6.23059160683771,5.69718325735129,5.64250915101539
"virus_comp_155_cycle_1_177",-5.49312135951317,-5.19043360168032,-4.80690387205463,-4.28296479654506,-5.48924507022985,-5.69004504099381,-5.43357503499289,-5.40344537939457,-3.44239575083381,-3.37119409198223,-0.305731077187435,-3.599050596125,2.43356416859666
"virus_comp_733_cycle_1_32",-7.57810908583557,-7.55083997974886,-7.52304550025417,-7.49470500505023,-5.24343314240081,3.00187830142717,-5.56942954225889,-4.71945876924156,-5.78284462858656,-5.93632352369503,-5.59310963855191,-5.89671188468376,-5.67964909195831
"virus_comp_155_cycle_1_67",-5.07248804216522,-4.79133927707953,-4.44180591515611,-3.97955236324715,-5.05766722509563,-5.26470279280386,-5.03610723093205,-5.00409930712735,-3.35267652607499,-3.28070998131474,-1.63583760268481,-3.43868775316454,1.04630923750964
"virus_comp_73_cycle_1_12",-0.600875039494991,-0.12347219456861,0.420001740804399,0.81984133011358,-2.23017204106861,-2.77939552918386,-2.02297400892434,-2.08148338249377,-1.39754086061668,-1.35544635037979,-0.393713056801203,-0.209330915957735,0.956786599860176
"virus_comp_150_cycle_1_19",6.2792457137131,6.19045592257641,6.09584116472998,5.994583161683,5.97354513713691,6.16872996788376,6.1702804117119,6.04623640842293,6.12125224300471,5.93678672604837,5.61855435127968,5.25700015632923,5.10435781846131
"virus_comp_36_cycle_2_13",-5.56260112602587,-5.31670202207678,-5.02010121804917,-4.64631216792938,-5.18219692025057,-5.38008387257494,-5.03489775844503,-4.88933492737818,-3.55719557523983,-3.2191554336614,2.04312955390919,-1.43018862707607,3.70715617666751
"virus_comp_2251_cycle_1_4",5.04758985323924,5.64434338883395,6.06524046364453,6.39067291427423,3.74045207603133,5.28354497591434,6.77249194762973,7.00714917056315,7.09979648795954,7.51498579592496,7.38139941126203,7.73552753251787,7.65149448003947
"virus_comp_155_cycle_1_125",6.04701070209085,5.98422996088263,5.91859244705898,5.84982572556221,5.65633762158381,5.82997016444656,5.86671867543048,5.71429462732596,5.97878085290609,5.77750637118691,5.49492219799339,4.97708426281077,4.96282113419688
"virus_comp_722_cycle_1_54",-2.22246344348458,-2.01910252660571,-1.78229737253676,-1.49884014139047,-2.31297388352415,-2.17619601596821,-1.54881020075153,-1.37090968822177,-0.393494702812406,0.681724526286062,0.555770214933445,1.01323773698294,1.14864019440048
"edge_329_21",-2.8933604083659,-2.83600432456228,-2.77627323333948,-2.71396191728587,-1.69958460814196,-0.978522449962145,-1.5307003330741,-1.19684477135033,-1.48928980676285,-1.81559744461725,-1.36373912503709,-1.0141438364482,-0.889179398001615
"virus_comp_155_cycle_1_132",6.19788013024089,6.13546830773758,6.07023394906512,6.00190961690702,5.80472237596208,5.97831278833964,6.01585532413045,5.86261452609669,6.13055884673631,5.92869503532905,5.64611132593747,5.12519523400691,5.11300380323205
"virus_comp_17889_cycle_1_15",-1.68292358881643,-1.91729331182745,-2.11885655933806,-2.29568000087089,-2.07272724665938,-2.84026412618044,-3.42934164356573,-3.53121143232696,-3.6333831917705,-3.42145637066739,-3.48577873924796,-3.92319313717006,-3.76885833529116
"virus_comp_7718_cycle_1_2",1.90450179595558,3.86817292289465,4.67026251403809,5.18272416204247,-4.07124673393524,-3.35157786593835,4.93614224038547,5.21910397456163,5.66480514647717,5.94712429716716,6.02444741242162,6.55445726338225,6.52680988897579
"virus_comp_36_cycle_2_101",-3.79376133759573,-3.47907097935522,-3.0760162647904,-2.51472482324162,-3.72902064350375,-4.05302176087283,-3.7052725884708,-3.6401858094146,-2.13794759882572,-2.07360675801395,1.14075202548873,-1.20530274316677,2.34931163296642
"virus_comp_36_cycle_2_37",-3.09896319895181,-2.90787223807595,-2.68754937202738,-2.42740736507341,-2.7258703257512,-2.81516898370128,-2.49751370312742,-2.34280117967171,-1.43691803304432,-1.08680455671041,0.384319159302603,-0.172433626377594,1.38529836087601
"virus_comp_18042_cycle_1_11",3.10833982731075,2.84462130800955,2.52166643428498,2.1049160113448,3.3232173132984,3.59320725176464,3.14177004937426,3.07751770898348,2.27901480885783,2.65254898059364,1.51375824164322,1.18221922873978,-0.789604740164864
"virus_comp_36_cycle_2_106",-4.74847304705152,-4.44693326104892,-4.06524877089927,-3.54476455376584,-4.44659558192251,-4.72726073308583,-4.31747700312523,-4.17787952531966,-2.35748997939102,-1.81404627944573,2.67124353151133,1.47386963603239,3.63424582124884
"edge_2461_18",2.80612333561455,2.58416246867773,2.32173202221239,2.00070939257248,2.82174061437885,2.96400695449509,2.46528897045941,2.33876174771396,1.74603044314766,2.02057639004554,0.893946965505797,-0.443028247183009,-1.28214469029269
"virus_comp_42_cycle_1_1",-4.26487616448443,-4.03135793864784,-3.75260183883735,-3.40676522254227,-3.97291177571743,-4.13514841625294,-3.7961470386127,-3.66731769139311,-2.52699442293748,-2.26212652052733,0.478931461575576,-1.03095138782426,2.31586391467855
"virus_comp_2393_cycle_1_5",10.5247633870433,10.3900986921295,10.2415577094921,10.0759486957514,10.865572136892,10.7631579916618,10.2980085559332,10.2869077216648,9.67371386411659,10.1974539042078,9.94380827369066,9.33143230834983,9.5163046652001
"virus_comp_17776_cycle_1_3",-3.18863333485205,-3.00399728263754,-2.79221486562969,-2.54390458575577,-2.85633620163597,-2.91204414007407,-2.60357116173028,-2.4465287038087,-1.65600889494025,-1.25807584827174,-0.129696162406863,-0.478466299416902,1.19202715590591
"edge_2194_1",-2.2754763042827,-2.08973299784685,-1.87649187607199,-1.62617254484659,-2.42263431572085,-2.30876067902807,-1.73884466173872,-1.58324259341817,-0.922413898532047,0.0130309450615194,-0.171744885599683,0.621312176326904,0.741712615543604
