"ORF","in_t24","in_t36","in_t42","timepoint_pattern"
"virus_comp_2741_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_174_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_93",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_42",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1354_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_1641_47",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5098_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_50",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_85",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2334_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_106",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4028_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_169_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2597_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_96",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18072_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2109_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1069_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17860_cycle_1_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_54",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6559_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18162_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_90",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_89",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_120",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_86",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1493_cycle_1_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_545_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_31",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_114",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2931_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2375_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18206_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4092_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_155",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17843_cycle_1_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_72",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2741_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_66",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_47",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_81",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1625_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_139",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_159",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_447_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_115",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_97",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_58",FALSE,TRUE,FALSE,"t36 only"
"edge_1512_47",FALSE,TRUE,TRUE,"t36_t42"
"edge_1512_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_49",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_28",FALSE,TRUE,FALSE,"t36 only"
"edge_61_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_59",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1965_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2028_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18044_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17826_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18390_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1865_cycle_1_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_94",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2273_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3136_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_112",FALSE,TRUE,TRUE,"t36_t42"
"edge_2455_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_29",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2050_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"edge_4_38",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_38",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_68",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_75",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_89",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_44",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_47",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_17",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1111_cycle_2_20",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_45",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_148_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3153_cycle_1_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18390_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_99",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_151",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_48",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_12579_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1597_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_48",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2050_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_229_cycle_1_80",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_370_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"edge_61_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_10516_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2084_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_91",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18230_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_129",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_169_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_155_cycle_2_134",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_722_cycle_1_62",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6161_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3216_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18126_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_115",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_58",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18153_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_107",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_121",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_130",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_48",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_400_cycle_3_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_61",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2739_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_16174_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_117",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2191_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_109",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2812_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17846_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17862_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_613_cycle_1_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2073_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2813_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1260_cycle_2_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_66",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_95",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17846_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18016_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"edge_2254_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2741_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17843_cycle_1_82",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3443_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2188_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_81",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_74",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2254_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1111_cycle_2_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_99_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_79",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_199",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_95",FALSE,TRUE,TRUE,"t36_t42"
"edge_2044_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1749_cycle_1_12",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18139_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17945_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_16363_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2102_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"edge_1641_45",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4980_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_125",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_34_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_162",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_94",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17906_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2248_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_64_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_1782_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_155_cycle_2_121",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17849_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_156",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1260_cycle_2_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_720_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2807_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_171",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2489_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5946_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_53",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_149_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3098_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_48806_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_129",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18362_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5588_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_97",FALSE,TRUE,FALSE,"t36 only"
"edge_72_15",FALSE,TRUE,TRUE,"t36_t42"
"edge_1632_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18052_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_163_cycle_1_28",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_383_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4247_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3620_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"edge_4_67",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_22",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_42",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_60",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_200_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2334_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_84",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4980_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2176_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_110",FALSE,TRUE,TRUE,"t36_t42"
"edge_1291_133",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_83",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2084_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2471_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3658_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_137",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_7350_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_542_cycle_2_100",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_65",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18380_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_1989_29",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2753_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18040_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1105_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2477_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_153",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_636_cycle_1_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_80",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_119",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_73",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_59",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17932_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4247_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1782_34",FALSE,TRUE,FALSE,"t36 only"
"edge_1845_43",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5098_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_463_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_2454_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1898_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2529_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_155",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2273_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2109_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1019_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_192",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_78",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_87",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2432_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_54_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1935_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_34",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_49",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_108",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_62",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_176",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2640_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_16658_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_708_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2166_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_8731_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_196",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_144",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2595_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_768_cycle_1_35",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2223_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_36_cycle_2_46",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_22",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_722_cycle_1_54",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_426_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_506_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_179",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1342_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_98",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2139_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_48732_28",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18230_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17772_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2431_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_40",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_157",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_70",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2438_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_43",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_117",FALSE,TRUE,TRUE,"t36_t42"
"edge_1512_41",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_86",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_28",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_109",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_34_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18120_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"edge_48806_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_16",FALSE,TRUE,FALSE,"t36 only"
"edge_2454_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_48732_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_30",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_32",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_542_cycle_2_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2106_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_288_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_169_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_105",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18139_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4980_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_149_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2489_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_59",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4092_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_47",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_82",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4980_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2188_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_163",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1069_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_73_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1749_cycle_1_11",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_76",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_103",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_93",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1260_cycle_2_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17843_cycle_1_38",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_33",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_206_cycle_1_52",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2188_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2223_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_229_cycle_1_72",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_76",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2166_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_36",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_64",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_108",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_20",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_77",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_77",FALSE,TRUE,FALSE,"t36 only"
