,02_GEMM_020_12M,02_GEMM_020_18M,02_GEMM_020_24M,02_GEMM_020_30M,02_GEMM_021_12M,02_GEMM_021_18M,02_GEMM_021_24M,02_GEMM_021_30M,02_GEMM_021_48M,02_GEMM_021_60M,02_GEMM_024_12M,02_GEMM_024_18M,02_GEMM_031_12M,02_GEMM_031_18M,02_GEMM_031_24M,02_GEMM_041_12M,02_GEMM_045_12M,02_GEMM_045_18M,02_GEMM_045_24M,02_GEMM_045_30M,02_GEMM_045_36M,02_GEMM_058_12M,02_GEMM_058_18M,02_GEMM_134_12M,02_GEMM_134_18M,02_GEMM_134_30M,02_GEMM_134_36M,02_GEMM_134_48M,02_GEMM_141_12M,02_GEMM_141_18M,02_GEMM_151_12M,02_GEMM_151_18M,02_GEMM_158_12M,02_GEMM_158_18M,02_GEMM_177_12M,02_GEMM_177_18M,02_GEMM_177_24M,02_GEMM_177_30M,02_GEMM_177_36M,02_GEMM_177_48M,02_GEMM_179_18M,02_GEMM_179_24M,02_GEMM_179_30M,02_GEMM_194_12M,02_GEMM_194_18M,02_GEMM_228_12M,02_GEMM_228_30M
contig_44748,549,106,0,0,1694,0,0,0,0,0,111,0,359,0,0,6852,0,0,60,0,0,0,0,0,0,0,182,108,0,589,0,568,175,152,607,432,1081,0,493,113,0,240,351,0,0,1073,0
contig_44753,0,0,176,0,0,0,0,0,0,0,0,0,2619,0,0,0,0,165,557,0,0,0,0,0,0,0,0,8862,0,0,1558,0,433,216,0,653,1747,0,2720,836,0,1003,0,0,0,0,0
contig_44759,52664,6603,2202,0,0,0,0,0,0,0,0,0,5688,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053,0,1084,0,6628,0,0,5282,110,12478,0,0,0,0,4414
contig_44760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
contig_44766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,464,58,532,0,0,0,0,0,0,0,6215,218,0,20277,4905,0,0,0,0,0,0,0
contig_44783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,100,0,0,0,229,0,0,0,0,0,0,0
contig_44794,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10487,0,0,0,0,0,0,0,0,0,1691,0,0,0,30898,0,0,8851,23398,0,0,26683,0,9995,0,0,0,0,0
contig_44804,14654,4594,4289,0,0,0,0,0,0,0,0,0,1664,0,361,0,1085,1695,937,0,0,0,1361,0,0,0,0,3027,112,769,1789,5796,1963,1481,2724,574,2968,1126,5414,1809,0,878,0,348,0,503,10768
contig_44809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44813,0,0,0,0,0,0,0,0,0,0,0,0,0,711,3865,0,0,0,0,0,790,0,0,0,0,0,0,241,0,0,0,0,0,0,2863,78964,254,0,5288,1940,0,0,0,0,0,0,0
contig_44819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,286,0,0,0,0,0,0,332,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499,219,0,6000
contig_44821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,59,42,0,0,0,0,0,0,0
contig_44856,0,0,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,11474,0,0,55,0,179,0,0,0,0,0,0,269,0,284,0
contig_44860,2173,667,0,0,0,0,0,0,0,0,893,0,0,0,45,3216,844,2132,198,0,0,0,4441,6987,0,38,0,0,19468,3086,0,74261,216,0,1278,123,7098,166,7229,117,0,0,0,6747,16588,2381,0
contig_44866,0,0,0,0,0,0,0,0,95,0,0,0,0,0,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44870,190,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,78,0,0,20,0,0,11545,0,0,0,0,0,0,0,35802,0,0,0,168,0,0,727,25,0,0,0,0,0,2693,0
contig_44872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,188,0,236,0,0,0,0,0
contig_44884,59,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,239,3016,0,1000,0,0,0,0,0,0,0,0
contig_44891,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,21,0,25413,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
contig_44893,858,1585,356,0,0,0,32,0,0,0,0,0,0,0,1181,0,0,953,949,541,73,0,1000,23482,0,40,95,853,0,0,989,3397,39,0,0,106,1172,0,4369,192,0,218,0,0,0,0,4508
contig_44895,264,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,287,65,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,129,0,234,65,0,57,0,0,0,0,112
contig_449,0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44918,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,154,3000,522,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,343,0,212,0,0,0,0,0,0,0,0
contig_44925,0,0,3095,0,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,0,3169,0,0,0,0,4278,0,8322,0,2946,0,0,0,0,0,0,0,0,0,2391,0,932,0,0,0,0,0
contig_44943,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44949,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,271,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,20,0,86,0,59,0,0,0,0,233,58,0,0
contig_44956,3459,0,0,0,0,0,0,0,0,0,917,0,0,0,0,3975,2295,1538,0,0,0,0,0,1618,0,0,0,0,2139,0,29574,65307,3956,0,400,0,3572,0,0,0,0,0,0,2643,2393,4493,94
contig_44959,0,0,0,0,819,0,0,0,0,0,0,0,6499,0,0,0,0,10092,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,0,0
contig_44964,2650,1498,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,784,544,0,0,0,572,0,0,0,0,0,0,0,1722,22138,7615,0,1084,0,169,0,0,0,0,198,0,1427,0,1804,0
contig_44965,0,389,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,261,338,0,0,0,0,0,0,0,0,0,0,0,0,17047,440,0,367,94,565,0,397,0,0,0,0,0,120,0,189
contig_44966,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5478,0,0,0,0,0,0,0,0,0,0,668,157,192,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,724,0,0,0,0,390,0,0,0,0,0
contig_44979,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,168,5330,0,5946,0,0,0,0,0,0,0,0
contig_44983,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_44984,715,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,257,0,351,0,1999,0,0,0,0,0,0,962,0,0,0,0,0,226,0,600,437,0,0,1731,0,1404,0,0,0,0,0
contig_44990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,221,548,0,0
contig_44997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,277,48,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,667,97,0
contig_45022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,310,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,249,0,0,0,0,63,0,0,219,0,0,73,0,0,530,0,0,0,0,0
contig_45051,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,115,109,0,0,0,0,33,0,143,0,0,0,0,0,0,0,468,0,0,0,118,0,51,0,0,0,0,0
contig_45063,50,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0
contig_45077,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
contig_45105,0,0,0,0,0,0,58,30,0,0,0,0,0,0,0,0,0,0,0,12580,13284,0,0,0,1130,1211,1143,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45111,0,0,0,0,0,0,0,0,0,0,0,0,15500,3541,12344,0,0,0,0,0,0,0,0,0,0,3028,0,11065,0,0,0,0,214,31,0,0,0,0,0,0,0,0,0,0,0,0,553
contig_45119,634,8157,3297,0,0,1328,124,0,0,0,533,0,0,101,4032,0,526,4273,1008,0,2471,0,3891,17226,0,6791,5588,17455,0,0,8322,30027,1506,2180,0,2815,9309,13278,29416,2157,0,1022,0,0,0,0,8308
contig_45131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,17,0,59,0,0,0,0,0
contig_45137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,3596,72,284,0,0,0,0,618,692,0,0,0,0,0,0,0
contig_45153,128,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
contig_45163,0,0,1569,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7605,0,2442,0,0,0,0,340
contig_45164,0,178,0,14,16,0,0,0,0,0,0,0,652,1831,187,0,0,0,0,0,0,0,0,0,0,0,162,1407,0,0,0,0,0,0,39,294,0,0,0,0,0,0,0,135,0,0,0
contig_45165,133,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,2122,3921,867,622,2968,0,384,0,0,958,0,0,0,0,0,0,762,0,0,0,0,0,12216,2415,0,0,0,3191,887,393,229
contig_45166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0
contig_45169,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,13477,765,1102,0,0,0,0,0,0,11274,969,0,470,0,0,0,0,0,0,0,0
contig_45183,3034,45784,362,0,0,0,0,0,0,0,0,0,0,189,211,4034,3776,7459,552,0,0,0,1939,5004,891,2119,0,0,0,2398,9060,134525,2680,8557,8202,3759,13248,2651,43710,1253,0,0,0,24390,22404,205143,5106
contig_45186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,650,64,0,0,0,0,0,0,78
contig_45196,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,1711,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433,4906,0,0
contig_45198,0,0,0,0,0,0,0,0,201,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_452,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45203,0,0,0,0,0,0,290,22,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,416,0,477,0,0,0,0,0,0,0,6320,211,0,21220,4913,0,0,0,0,0,0,0
contig_45205,0,0,0,0,0,0,0,0,0,0,0,0,0,263,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45208,8673,269,143,0,533,39,0,0,0,0,1329,884,2257,102,0,9854,3134,1515,711,57,0,0,0,8088,313,0,0,0,137,80,0,182,860,556,4078,61,0,0,0,75,4191,179,0,1112,669,571,19
contig_45218,0,0,0,0,1456,0,0,0,0,0,0,0,90,0,0,7841,0,0,16,0,0,0,0,39,0,0,281,0,65,983,0,820,0,0,0,588,0,0,0,164,0,378,507,0,0,0,30
contig_45219,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,31282,15086,0,0,0,2969,1914,2163,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,172,0,234,0
contig_45228,1314,1552,2857,0,409,0,0,0,0,0,0,0,205,0,0,8993,131,80,0,0,0,0,2217,619,0,0,0,0,5591,3268,0,0,0,0,0,12245,3464,0,0,0,0,1197,0,376,0,22333,0
contig_45243,0,0,55,0,0,120,0,0,0,0,0,0,582,109,331,0,231,259,404,0,98,0,0,37,1177,0,544,610,0,0,0,93,192,0,392,123,105,166,955,426,0,100,0,408,79,1718,382
contig_45248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,539,248,0,0,0,0,0,0,0,0,0,0,0,2314,743,0,0,0,0,0,0,248
contig_45263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1228,0,0,341,0,0,0,0,0,0,0,0,0,5961,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,518,877,0
contig_45267,26665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0
contig_45268,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,2246,253,171,0,0,0,0,0,596,0,0,0,0,0,0,0,709,0,0,0,257,2340,0,403,0,0,0,0,0,27,0,0
contig_45272,0,0,0,0,0,0,0,0,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45274,0,656,0,0,311,0,0,0,0,0,0,0,258,0,0,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,1207,50,0,0,0,0,0,0,0,0,0,0,0
contig_45277,40,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,36,142,0,73,0,0,87,0,0,0,0,0,0,0,21,0,0,0,242,24,0,491,50,0,0,0,0,0,32,0
contig_45282,5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_453,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45309,312,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,152,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,407,0,0,0,0,86,66,0,0,0,0,0,0,0
contig_45335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0
contig_45339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0
contig_45344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344,27358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0
contig_45354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,36,0,0,0,0,0,0,0
contig_45356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,175,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,116,325,0,0,434,0,0,0,0,18,0,45
contig_45372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,321,121,407,110,0,0,0,0,0,0,460,0,0,0,0,0,0,182,0,0,268,0,0,1523,72,0,780,0,0,0,253,46
contig_45374,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0
contig_45390,0,180,0,0,262,0,0,0,0,0,40,0,183,0,69,1685,0,0,66,0,0,0,1124,0,0,0,0,62,869,2918,0,46710,346,0,0,118,697,0,74,18,0,389,0,0,0,1219,32
contig_45393,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
contig_45416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45425,1103,1291,257,0,0,0,0,0,0,0,328,0,0,0,0,0,994,0,575,0,0,0,851,127,65,0,0,0,0,359,4155,1492,3114,2555,928,0,0,0,966,1283,0,234,0,3715,1459,2192,1749
contig_45453,41,0,21,0,0,0,0,0,0,0,0,0,28,0,0,0,92,120,83,0,0,0,0,312,0,0,0,0,127,97,0,83,38,0,43,0,134,0,0,0,0,0,0,83,0,1559,0
contig_45471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
contig_45482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
contig_45485,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,222,813,733,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,0,67,0,0,0,0,0,0,0,0,698,247,99,0
contig_45496,0,20736,2576,0,4832,0,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,637,491,0,8623,2218,4814,63,4892,630,0,0,0,0,1064,0,0
contig_45497,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_455,6,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45515,621,4966,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,71,149,490,79,149,0,0,0,0,0,0,123,0,0,0,0,0,0,133,0,0,0,0,0,0,800,0,656,0,446,156
contig_45519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1853,0,0,0,0,0,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,1248,0,138,0,0,1973,0,0,0,7209,1194
contig_45548,0,0,1635,0,0,0,0,0,0,0,0,0,350,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,3380,255,0,0,0,0,0,1248,0,0,345,0,222,0,0,0,0,0
contig_45556,19,264,0,0,914,0,0,0,0,0,0,0,0,0,0,1313,11065,1876,0,0,0,0,0,565,0,0,0,0,0,147,0,494,0,0,84,227,1844,0,300,0,0,0,0,151,93,0,0
contig_45562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
contig_45572,0,813,435,0,162,35,0,0,0,0,0,0,254,0,0,0,0,0,38,0,0,0,785,0,0,274,23,0,0,0,0,0,639,793,21263,44,2817,0,6977,22,0,0,0,0,0,0,1830
contig_45582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,1031,0,0,0,0,0,0,0,0
contig_45587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,327,0
contig_45594,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,139,9623,0,0,0,0,0,0,1849,0,0,0,0,0,0,122640,0,353721,2584,0,0,558,3284,0,515,24,0,636,0,0,0,14151,0
contig_45605,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
contig_45615,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,57,0,0,0,0,0
contig_45624,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0
contig_45629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
contig_45641,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,119,0,0,0,0,0,160,0,0,0,0,0,1590,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1296,0
contig_45643,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,3288,0,0,0,0,9596
contig_45644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,17,0,0,52,0,0,0,42,0,0,0,0
contig_45674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45685,659,193,0,0,0,139,29,0,0,0,0,0,0,0,2072,0,0,1002,76,372,239,0,0,0,0,1966,2131,5372,0,0,0,0,184,0,434,205,1111,0,1789,1811,0,1826,0,0,0,0,475
contig_45698,673,0,286,0,0,0,0,0,0,0,0,0,899,0,0,0,1272,1693,703,6045,7012,0,432,0,0,0,0,12427,0,0,0,0,3051,0,0,0,287,165,2110,692,0,2183,0,0,0,3065,1178
contig_45705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,63,0,0,0,0,0,0,0
contig_45720,0,273,0,0,835,0,0,0,0,0,3781,0,0,0,0,2126,323,184,0,0,0,0,0,1606,0,0,0,0,168,109,42,2426,39,0,0,112,2425,0,298,0,0,0,0,0,0,2199,0
contig_45737,0,0,6419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52072,39138,7080,0,0,0,0,0,54211,0,0,0,0,0,118284,0,0,11350,14945,0,0,40820,0,8606,0,0,0,0,0
contig_45746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,173,0,0,449,36,0,0,0,0,0,0,0
contig_45759,0,0,201,0,0,0,0,0,0,0,0,0,112,0,365,0,0,329,66,0,0,0,0,0,0,445,0,509,0,0,0,101,167,281,0,0,0,0,3352,742,0,0,0,0,0,0,1423
contig_4579,0,0,0,0,0,0,0,142,108,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_458,0,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45809,72,429,0,0,0,0,0,0,0,0,0,0,0,33,831,0,0,825,483,129,169,0,0,0,0,0,111,1016,0,0,0,0,0,107,0,38,505,0,0,358,0,679,0,0,0,0,3248
contig_45813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_45827,2965,31388,409,0,0,0,0,0,0,0,5406,0,0,0,0,3639,2110,5019,808,616,0,0,1402,0,0,1610,4669,6492,0,4443,2857,0,2549,6049,0,4139,15076,0,106777,0,0,1718,0,17772,10025,207310,6017
contig_45839,501,1385,0,0,506,0,0,0,0,0,1365,0,1254,0,0,3018,0,674,52,0,0,0,0,2127,0,0,0,0,275,794,237,10212,684,364,923,136,212,0,0,0,264,138,0,0,1590,676,0
contig_45840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,86,0,0,0,67,0,0,0,0,0,0,0,0,0,146,0,0,227,0,14,0,0,0,0,0,0
contig_45856,23,66,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,77,24,26,37,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,318,0,52,0,0,0,0,0
contig_45863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0
