"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_45","TP (CELIAC): (t0-30) vs t0",12.5617405690846,NA,NA,NA,NA,NA,NA,285426.710425877,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-36) vs t0",38.2145643331262,NA,NA,NA,NA,NA,NA,39479752210490440,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-6) vs t0",-4.09042883485049,NA,NA,NA,NA,NA,NA,0.0167320567308072,"model_or_emmeans"
"edge_1468_45","TP (CELIAC): (t0-over42) vs t0",18.8259392329665,NA,NA,NA,NA,NA,NA,149969010.337532,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-12) vs t0",-17.7142683006467,NA,NA,NA,NA,NA,NA,2.02670727335806e-08,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-18) vs t0",-22.0455276574512,NA,NA,NA,NA,NA,NA,2.66531772657082e-10,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-24) vs t0",26.1786029246063,NA,NA,NA,NA,NA,NA,234003737548.554,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-30) vs t0",-11.9897539438867,NA,NA,NA,NA,NA,NA,6.2074899170257e-06,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-36) vs t0",25.9803567044784,NA,NA,NA,NA,NA,NA,191922350842.578,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-6) vs t0",-22.3837377002292,NA,NA,NA,NA,NA,NA,1.90049281662548e-10,"model_or_emmeans"
"edge_1468_47","TP (CELIAC): (t0-over42) vs t0",-16.6840063110119,NA,NA,NA,NA,NA,NA,5.67842799475355e-08,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-12) vs t0",-0.231686018898985,NA,NA,NA,NA,NA,NA,0.793195132493569,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-18) vs t0",3.95058923280585,NA,NA,NA,NA,NA,NA,51.9659778743829,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-24) vs t0",31.3671095207286,NA,NA,NA,NA,NA,NA,41933641510997.4,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-30) vs t0",5.79431751437917,NA,NA,NA,NA,NA,NA,328.427960115616,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-36) vs t0",31.2629271422793,NA,NA,NA,NA,NA,NA,37784766787092.4,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-6) vs t0",-7.89608795610761,NA,NA,NA,NA,NA,NA,0.000372196746111001,"model_or_emmeans"
"edge_1468_48","TP (CELIAC): (t0-over42) vs t0",-2.7257328048966,NA,NA,NA,NA,NA,NA,0.0654981877346753,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-12) vs t0",21.3879104452783,NA,NA,NA,NA,NA,NA,1943799588.38994,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-18) vs t0",-18.85298705699,NA,NA,NA,NA,NA,NA,6.4901054584273e-09,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-24) vs t0",21.5456231222887,NA,NA,NA,NA,NA,NA,2275858366.82899,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-30) vs t0",-16.6051886591325,NA,NA,NA,NA,NA,NA,6.14409885145443e-08,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-36) vs t0",21.3483315227152,NA,NA,NA,NA,NA,NA,1868368678.63468,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-6) vs t0",-36.1511807034213,NA,NA,NA,NA,NA,NA,1.99407599865823e-16,"model_or_emmeans"
"edge_1468_49","TP (CELIAC): (t0-over42) vs t0",-16.6494963629554,NA,NA,NA,NA,NA,NA,5.87781080785998e-08,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-12) vs t0",-15.0511276814158,NA,NA,NA,NA,NA,NA,2.90655336785035e-07,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-18) vs t0",20.8437898411314,NA,NA,NA,NA,NA,NA,1128087819.46945,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-24) vs t0",20.5940741419703,NA,NA,NA,NA,NA,NA,878805486.801079,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-30) vs t0",-14.6776597107818,NA,NA,NA,NA,NA,NA,4.22253618899291e-07,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-36) vs t0",20.5345501690687,NA,NA,NA,NA,NA,NA,828021906.453215,"model_or_emmeans"
"edge_1468_50","TP (CELIAC): (t0-6) vs t0",-25.3335047093175,NA,NA,NA,NA,NA,NA,9.9494413773151e-12,"model_or_emmeans"
