,02_GEMM_006_12M,02_GEMM_006_18M,02_GEMM_006_24M,02_GEMM_006_30M,02_GEMM_006_36M,02_GEMM_006_48M,02_GEMM_010_12M,02_GEMM_010_18M,02_GEMM_010_24M,02_GEMM_010_30M,02_GEMM_013_12M,02_GEMM_013_18M,02_GEMM_013_24M,02_GEMM_019_12M,02_GEMM_019_18M,02_GEMM_019_24M,02_GEMM_019_30M,02_GEMM_019_36M,02_GEMM_019_48M,02_GEMM_027_12M,02_GEMM_027_18M,02_GEMM_030_12M,02_GEMM_030_18M,02_GEMM_030_24M,02_GEMM_034_12M,02_GEMM_034_18M,02_GEMM_035_12M,02_GEMM_038_12M,02_GEMM_038_18M,02_GEMM_038_24M,02_GEMM_038_30M,02_GEMM_038_36M,02_GEMM_047_12M,02_GEMM_047_18M,02_GEMM_047_24M,02_GEMM_047_30M,02_GEMM_050_12M,02_GEMM_050_18M,02_GEMM_050_24M,02_GEMM_050_30M,02_GEMM_050_36M,02_GEMM_050_48M,02_GEMM_070_12M,02_GEMM_070_18M,02_GEMM_070_24M,02_GEMM_070_30M,02_GEMM_077_18M,02_GEMM_090_12M,02_GEMM_090_18M,02_GEMM_090_24M,02_GEMM_090_30M,02_GEMM_101_12M,02_GEMM_101_18M,02_GEMM_115_12M,02_GEMM_115_18M,02_GEMM_115_24M,02_GEMM_115_30M,02_GEMM_115_36M,02_GEMM_115_48M,02_GEMM_120_12M,02_GEMM_120_18M,02_GEMM_174_12M,02_GEMM_174_18M
contig_36013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36021,0,395,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,484,0,0,0,0,0,0,0,0,0,0,0,116,141,0,0,0,0,0,238,0,41,0,0,0,0,0,0,0,0,0,0,0,0,44,141,0,0,0,0,0,0,0,0,0,0
contig_36058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,0
contig_36088,4048,0,79,0,0,0,0,0,0,0,0,13065,0,2568,0,0,0,0,0,646,0,0,4122,29450,0,7623,0,148,0,0,0,0,0,0,0,0,0,147,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,208,15807
contig_36111,0,0,0,0,0,0,0,8077,0,0,4864,284,0,0,0,0,0,0,0,0,0,977,179,334,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,793
contig_36135,873,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,0,0,0,0,0,0,0,302,3105,0,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8665
contig_36138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,93,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
contig_36147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,0,0,0,0,0,0,0
contig_36167,2396,0,767,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,1536,3135,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
contig_36185,0,118,0,0,0,0,0,18600,0,0,0,420,0,0,664,0,0,0,0,0,0,0,0,2418,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36200,0,0,0,0,0,0,0,0,0,0,0,0,99,0,868,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615
contig_36217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,74,47,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0
contig_36245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36257,2549,0,11472,0,0,0,0,7200,0,0,1581,0,0,0,1058,0,0,0,0,0,0,8259,14624,18095,0,887,0,3329,0,0,1743,0,12497,0,0,0,0,4656,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3429,2096,330,0,0,0,0,0,16369
contig_36258,0,0,0,0,0,0,0,0,0,0,2707,0,0,0,0,0,0,0,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,161,5826,0,0,0,0,0,3123,462,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,0,0,0,0,0,0
contig_36289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36298,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,21,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36299,0,0,2609,0,0,0,0,4638,883,0,5799,119,104,7655,622,0,0,0,0,369,0,106,98,4230,0,3964,64,963,0,0,0,0,12406,168,0,0,1506,1961,756,621,0,2251,2815,376,0,0,0,0,0,0,0,10263,0,1241,685,0,0,0,0,0,0,0,0
contig_36311,0,0,0,0,0,0,0,0,0,0,0,0,689,0,2258,0,0,0,0,0,0,0,0,20445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36334,0,0,0,0,0,0,42,244,0,0,0,0,0,0,0,0,0,0,0,0,0,114,111,0,0,0,0,0,0,0,872,232,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,99,0,0,0,2862,0,0
contig_36341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,69,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
contig_36388,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,201,0,0,0,0,0,0,0,0,0,0,0,249,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
contig_36414,5308,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,1038,0,853,253,4815,0,0,0,9039,0,0,0,0,0,0,0,0,0,13902,0,0,0,0,0,0,0,0,0,0,0,0,0,12607,0,0,0,0,0,0,0,0,0,18825,37176
contig_36424,0,56,0,0,0,0,0,79,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,43,0,64,50,0,0,0,0,86,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
contig_36433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,20,0,26,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
contig_36456,1068,24009,1529,0,0,0,0,0,0,0,10686,0,879,0,3053,0,0,0,0,992,129,0,7311,4701,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,2633,0,0,1092,3070,1691,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0
contig_3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
contig_36475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36513,0,16097,0,0,0,0,0,0,4371,0,1075,41,0,0,0,0,0,0,0,1084,0,0,0,11115,0,0,0,360,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,5673,0,0,0,0,0,0,0,400
contig_36517,0,10851,0,0,0,0,0,267,435,0,1129,0,0,871,0,0,0,0,0,0,0,10318,72,0,0,0,23,12368,175,0,108,55,0,0,0,0,588,4098,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,2013
contig_3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,10911,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36539,0,0,0,0,0,0,0,69,0,0,100,0,0,0,0,0,0,0,0,0,0,0,485,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0
contig_36542,0,0,0,0,0,0,0,0,0,0,0,0,412,2404,457,0,0,61,29,0,0,0,2105,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0
contig_36543,0,0,0,0,0,0,0,0,0,0,0,0,5445,34490,17822,0,0,0,0,26662,0,0,45370,5325,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0
contig_36544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,0,0,0,0,0,0,0,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36552,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
contig_36568,0,119,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36573,1797,564,507,0,0,0,0,3224,0,0,673,16921,0,3398,6251,0,0,289,0,304,0,2183,25152,52827,0,9012,0,734,0,0,405,0,0,0,0,0,0,315,4013,121,0,1056,42098,8030,0,0,0,0,0,0,0,405,0,0,688,0,679,0,0,0,0,209,13316
contig_36576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36578,0,0,726,0,0,0,0,338,0,0,0,2297,1838,2142,7033,0,0,0,0,0,0,1999,2367,41996,0,391,3609,1642,0,12066,0,914,0,0,0,0,0,2248,1997,0,0,0,26895,2135,0,0,0,0,0,0,0,1344,0,0,340,0,105,0,0,0,0,4222,2026
contig_36579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,1114,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
contig_36590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
contig_36607,0,2134,3805,0,0,0,0,250,236,0,0,5677,29,1016,457,5836,0,115,39,0,0,987,1423,702,0,0,0,0,0,0,250,125,0,0,0,0,0,0,1715,0,8022,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1551,0,0,0,0,0,0
contig_36616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36626,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,34,0,0,0,0
contig_36631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0
contig_36684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1033,174,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5099,0,0,0,0,0,0,0,0,0,0,0
contig_367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662,640,0,0,0,0,0,0,0,0
contig_36710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8661,0,0,0,0,0,0,9768,10294,0,0,4675,0,4098,0,0,3204,10894,3245,0,0,0,0,6865,68813,1028,0,3205,25897,0,0,0,0,0,0,0,0,0,0,0,877,0,618,0,0,0,0,0,12408
contig_36717,0,240,0,0,0,0,0,505,0,0,296,5954,0,157,0,0,0,0,0,0,0,223,88,33720,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36723,0,0,0,0,0,0,0,0,0,0,0,0,392,0,18038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36745,0,0,391,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
contig_36767,5273,99,7517,0,0,0,0,0,0,0,0,4980,0,22023,0,0,0,0,0,1782,0,747,355,1022,0,660,0,394,0,0,0,0,0,0,0,0,0,7074,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9968,3256
contig_36771,0,0,3072,0,0,0,0,1583,1704,0,4524,49,0,3179,0,0,0,0,0,313,0,0,82,4396,0,763,0,1969,0,0,0,0,816,0,0,0,1082,2748,418,0,0,0,0,0,0,0,0,0,0,0,0,4363,0,919,0,0,0,0,0,0,0,0,0
contig_36775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,0,0,0,0,43
contig_36792,6536,0,10674,0,0,0,0,12454,413,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,15034,0,0,0,0,0,0,0,0,401,18990,0,80435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48395
contig_36800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0
contig_3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0
contig_36821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314,0,0,0,0,0,0,309,427,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,202,5950,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
contig_36826,937,520,1789,0,0,0,0,0,0,0,0,1277,2689,4839,8948,0,0,158,0,0,0,3486,17230,205277,0,14077,0,0,0,0,0,0,0,0,0,0,0,0,32155,1133,0,2385,6962,4298,0,0,0,0,0,0,0,0,0,0,1233,0,976,0,0,0,0,0,2816
contig_36857,0,0,0,0,0,0,1414,4970,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
contig_36866,0,613,0,0,0,0,0,0,0,0,0,0,0,63,1455,0,0,0,0,30,0,0,0,2276,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36876,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36892,0,0,0,0,0,0,0,0,0,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,57,0,0,0,0,0,0,0,0
contig_36913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36916,0,0,3787,0,0,0,0,998,4185,0,5647,68,0,3043,218,0,0,0,0,240,0,0,0,4311,0,792,0,2359,0,0,0,0,879,0,0,0,1226,2904,441,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36946,0,657,0,0,0,0,0,0,0,0,0,0,55,0,199,0,0,504,0,0,0,0,0,0,0,0,0,0,0,136,230,0,0,0,0,0,404,0,60,0,0,0,0,0,0,0,0,0,0,0,0,105,204,0,0,0,0,0,0,0,0,0,17
contig_36947,0,127,342,0,0,0,0,0,0,0,0,466,0,740,592,0,0,0,0,0,0,1139,694,1034,0,0,0,0,0,0,91,0,0,0,0,0,0,0,7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36949,0,0,0,0,0,0,0,48,0,0,88,0,58,378,0,0,0,0,0,0,0,0,0,0,0,0,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36956,0,0,0,0,0,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,13617,0,0,0,0,0,8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0
contig_36959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,6525,10231,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0
contig_36983,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,1784,272,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36984,0,1164,0,0,0,0,112,1441,2602,0,1509,984,0,2854,0,0,0,0,0,0,0,0,305,932,0,4802,0,1329,0,0,0,0,408,0,0,0,0,0,2739,0,0,0,755,0,0,0,0,0,0,0,0,158,0,0,80,0,0,0,0,0,0,861,1710
contig_36985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_36988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,497,0,0,0,0,0,0
contig_37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_37002,0,0,1819,0,0,0,0,1079,346,0,2988,0,0,8167,174,0,0,0,0,0,0,674,78,636,0,623,0,2142,307,0,102,153,0,0,0,0,410,2811,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,315
contig_37005,0,564,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
