old_id	new_id
virus_comp_3281_cycle_1	sample-1_1882_4044
virus_comp_3279_cycle_1	sample-1_1883_4042
virus_comp_3286_cycle_1	sample-1_1884_4039
virus_comp_247_cycle_1	sample-1_1885_4029
virus_comp_3288_cycle_1	sample-1_1886_4026
virus_comp_269_cycle_1	sample-1_1887_4025
virus_comp_1045_cycle_1	sample-1_1888_4024
virus_comp_3297_cycle_1	sample-1_1889_4024
virus_comp_1542_cycle_1	sample-1_1890_4021
virus_comp_3301_cycle_1	sample-1_1891_4013
virus_comp_3304_cycle_1	sample-1_1892_4011
virus_comp_3307_cycle_1	sample-1_1893_4003
virus_comp_3308_cycle_1	sample-1_1894_3999
virus_comp_18390_cycle_1	sample-1_1895_3999
virus_comp_3309_cycle_1	sample-1_1896_3997
virus_comp_3310_cycle_1	sample-1_1897_3997
virus_comp_3311_cycle_1	sample-1_1898_3997
virus_comp_3322_cycle_1	sample-1_1899_3997
virus_comp_3313_cycle_1	sample-1_1900_3993
virus_comp_18299_cycle_1	sample-1_1901_3992
edge_1861	sample-1_1902_3992
virus_comp_3318_cycle_1	sample-1_1903_3987
virus_comp_3320_cycle_1	sample-1_1904_3985
virus_comp_3319_cycle_1	sample-1_1905_3984
virus_comp_1129_cycle_1	sample-1_1906_3983
virus_comp_3315_cycle_1	sample-1_1907_3982
virus_comp_3323_cycle_1	sample-1_1908_3978
virus_comp_3337_cycle_1	sample-1_1909_3974
virus_comp_17802_cycle_1	sample-1_1910_3973
virus_comp_320_cycle_1	sample-1_1911_3971
virus_comp_3329_cycle_1	sample-1_1912_3962
virus_comp_3328_cycle_1	sample-1_1913_3960
edge_1959	sample-1_1914_3956
virus_comp_3338_cycle_1	sample-1_1915_3948
virus_comp_17783_cycle_1	sample-1_1916_3948
virus_comp_18304_cycle_1	sample-1_1917_3948
virus_comp_18305_cycle_1	sample-1_1918_3948
virus_comp_608_cycle_1	sample-1_1919_3943
virus_comp_2423_cycle_1	sample-1_1920_3943
virus_comp_1316_cycle_1	sample-1_1921_3941
virus_comp_3352_cycle_1	sample-1_1922_3939
virus_comp_3347_cycle_1	sample-1_1923_3936
virus_comp_2519_cycle_1	sample-1_1924_3934
virus_comp_3351_cycle_1	sample-1_1925_3933
virus_comp_3340_cycle_1	sample-1_1926_3926
virus_comp_3353_cycle_1	sample-1_1927_3926
virus_comp_3386_cycle_1	sample-1_1928_3926
virus_comp_686_cycle_1	sample-1_1929_3924
virus_comp_3357_cycle_1	sample-1_1930_3916
virus_comp_3359_cycle_1	sample-1_1931_3914
virus_comp_467_cycle_1	sample-1_1932_3913
virus_comp_3360_cycle_1	sample-1_1933_3911
virus_comp_3367_cycle_1	sample-1_1934_3907
virus_comp_451_cycle_1	sample-1_1935_3906
virus_comp_3368_cycle_1	sample-1_1936_3906
virus_comp_18309_cycle_1	sample-1_1937_3905
virus_comp_3358_cycle_1	sample-1_1938_3902
virus_comp_3365_cycle_1	sample-1_1939_3902
virus_comp_597_cycle_1	sample-1_1940_3900
virus_comp_18027_cycle_1	sample-1_1941_3897
virus_comp_3371_cycle_1	sample-1_1942_3892
virus_comp_3378_cycle_1	sample-1_1943_3887
virus_comp_3126_cycle_1	sample-1_1944_3883
virus_comp_3374_cycle_1	sample-1_1945_3883
virus_comp_3375_cycle_1	sample-1_1946_3882
virus_comp_3376_cycle_1	sample-1_1947_3879
virus_comp_3390_cycle_1	sample-1_1948_3877
virus_comp_1044_cycle_1	sample-1_1949_3869
virus_comp_3381_cycle_1	sample-1_1950_3866
virus_comp_468_cycle_1	sample-1_1951_3865
virus_comp_756_cycle_1	sample-1_1952_3859
virus_comp_122_cycle_1	sample-1_1953_3858
virus_comp_3395_cycle_1	sample-1_1954_3856
virus_comp_3389_cycle_1	sample-1_1955_3855
virus_comp_3400_cycle_1	sample-1_1956_3855
virus_comp_3392_cycle_1	sample-1_1957_3851
virus_comp_18395_cycle_1	sample-1_1958_3850
virus_comp_17836_cycle_1	sample-1_1959_3849
virus_comp_3396_cycle_1	sample-1_1960_3848
virus_comp_1032_cycle_1	sample-1_1961_3847
virus_comp_3397_cycle_1	sample-1_1962_3845
virus_comp_3405_cycle_1	sample-1_1963_3843
virus_comp_3403_cycle_1	sample-1_1964_3838
virus_comp_3404_cycle_1	sample-1_1965_3837
virus_comp_3414_cycle_1	sample-1_1966_3836
virus_comp_3406_cycle_1	sample-1_1967_3835
virus_comp_3408_cycle_1	sample-1_1968_3835
virus_comp_3409_cycle_1	sample-1_1969_3834
virus_comp_3417_cycle_1	sample-1_1970_3824
virus_comp_3418_cycle_1	sample-1_1971_3823
virus_comp_3426_cycle_1	sample-1_1972_3819
edge_1987	sample-1_1973_3819
virus_comp_357_cycle_1	sample-1_1974_3811
virus_comp_3434_cycle_1	sample-1_1975_3810
virus_comp_690_cycle_1	sample-1_1976_3807
virus_comp_1617_cycle_1	sample-1_1977_3806
virus_comp_3435_cycle_1	sample-1_1978_3801
virus_comp_662_cycle_1	sample-1_1979_3798
virus_comp_697_cycle_1	sample-1_1980_3798
virus_comp_3456_cycle_1	sample-1_1981_3797
virus_comp_3438_cycle_1	sample-1_1982_3796
virus_comp_3440_cycle_1	sample-1_1983_3796
virus_comp_3441_cycle_1	sample-1_1984_3792
virus_comp_3457_cycle_1	sample-1_1985_3792
virus_comp_2287_cycle_1	sample-1_1986_3788
virus_comp_3443_cycle_1	sample-1_1987_3787
virus_comp_3442_cycle_1	sample-1_1988_3781
virus_comp_3447_cycle_1	sample-1_1989_3781
virus_comp_3453_cycle_1	sample-1_1990_3776
virus_comp_3458_cycle_1	sample-1_1991_3767
virus_comp_18338_cycle_1	sample-1_1992_3766
virus_comp_3459_cycle_1	sample-1_1993_3765
virus_comp_816_cycle_1	sample-1_1994_3762
virus_comp_3468_cycle_1	sample-1_1995_3762
virus_comp_18004_cycle_1	sample-1_1996_3761
virus_comp_18177_cycle_1	sample-1_1997_3755
virus_comp_3526_cycle_1	sample-1_1998_3750
virus_comp_3472_cycle_1	sample-1_1999_3749
virus_comp_1988_cycle_1	sample-1_2000_3747
virus_comp_3480_cycle_1	sample-1_2001_3743
virus_comp_3493_cycle_1	sample-1_2002_3738
virus_comp_127_cycle_1	sample-1_2003_3737
virus_comp_3483_cycle_1	sample-1_2004_3737
virus_comp_3602_cycle_1	sample-1_2005_3735
virus_comp_3484_cycle_1	sample-1_2006_3732
virus_comp_17898_cycle_1	sample-1_2007_3732
virus_comp_18269_cycle_1	sample-1_2008_3732
virus_comp_3485_cycle_1	sample-1_2009_3730
virus_comp_476_cycle_1	sample-1_2010_3727
virus_comp_3492_cycle_1	sample-1_2011_3727
virus_comp_3500_cycle_1	sample-1_2012_3726
virus_comp_638_cycle_1	sample-1_2013_3724
virus_comp_809_cycle_1	sample-1_2014_3723
virus_comp_17778_cycle_1	sample-1_2015_3723
virus_comp_17794_cycle_1	sample-1_2016_3719
virus_comp_18289_cycle_1	sample-1_2017_3717
virus_comp_3499_cycle_1	sample-1_2018_3716
virus_comp_3501_cycle_1	sample-1_2019_3716
virus_comp_3502_cycle_1	sample-1_2020_3714
virus_comp_3504_cycle_1	sample-1_2021_3714
virus_comp_3508_cycle_1	sample-1_2022_3708
virus_comp_3510_cycle_1	sample-1_2023_3705
virus_comp_3515_cycle_1	sample-1_2024_3705
virus_comp_1504_cycle_1	sample-1_2025_3703
virus_comp_3514_cycle_1	sample-1_2026_3702
virus_comp_3518_cycle_1	sample-1_2027_3699
virus_comp_3519_cycle_1	sample-1_2028_3698
virus_comp_1144_cycle_1	sample-1_2029_3697
virus_comp_3527_cycle_1	sample-1_2030_3696
virus_comp_17875_cycle_1	sample-1_2031_3694
virus_comp_316_cycle_1	sample-1_2032_3693
virus_comp_3528_cycle_1	sample-1_2033_3693
virus_comp_3522_cycle_1	sample-1_2034_3691
virus_comp_17837_cycle_1	sample-1_2035_3689
virus_comp_767_cycle_1	sample-1_2036_3686
virus_comp_3531_cycle_1	sample-1_2037_3686
virus_comp_612_cycle_1	sample-1_2038_3685
virus_comp_3571_cycle_1	sample-1_2039_3679
virus_comp_17940_cycle_1	sample-1_2040_3675
virus_comp_18290_cycle_1	sample-1_2041_3675
virus_comp_594_cycle_1	sample-1_2042_3673
virus_comp_3534_cycle_1	sample-1_2043_3672
virus_comp_3535_cycle_1	sample-1_2044_3670
virus_comp_3537_cycle_1	sample-1_2045_3667
virus_comp_3538_cycle_1	sample-1_2046_3665
virus_comp_3541_cycle_1	sample-1_2047_3662
virus_comp_3542_cycle_1	sample-1_2048_3659
virus_comp_3543_cycle_1	sample-1_2049_3658
virus_comp_3544_cycle_1	sample-1_2050_3658
virus_comp_3545_cycle_1	sample-1_2051_3657
virus_comp_3549_cycle_1	sample-1_2052_3655
virus_comp_3552_cycle_1	sample-1_2053_3655
virus_comp_3553_cycle_1	sample-1_2054_3653
virus_comp_3558_cycle_1	sample-1_2055_3651
virus_comp_3562_cycle_1	sample-1_2056_3645
virus_comp_1143_cycle_1	sample-1_2057_3641
virus_comp_3565_cycle_1	sample-1_2058_3641
virus_comp_3567_cycle_1	sample-1_2059_3640
virus_comp_3568_cycle_1	sample-1_2060_3637
virus_comp_3569_cycle_1	sample-1_2061_3635
virus_comp_359_cycle_1	sample-1_2062_3629
virus_comp_1042_cycle_1	sample-1_2063_3626
virus_comp_3577_cycle_1	sample-1_2064_3625
virus_comp_3580_cycle_1	sample-1_2065_3623
virus_comp_3586_cycle_1	sample-1_2066_3613
virus_comp_3583_cycle_1	sample-1_2067_3612
virus_comp_3585_cycle_1	sample-1_2068_3610
virus_comp_3589_cycle_1	sample-1_2069_3608
virus_comp_3592_cycle_1	sample-1_2070_3605
virus_comp_3593_cycle_1	sample-1_2071_3604
virus_comp_3594_cycle_1	sample-1_2072_3603
virus_comp_3596_cycle_1	sample-1_2073_3600
virus_comp_3597_cycle_1	sample-1_2074_3599
virus_comp_3607_cycle_1	sample-1_2075_3599
virus_comp_3601_cycle_1	sample-1_2076_3598
virus_comp_1275_cycle_1	sample-1_2077_3597
virus_comp_17979_cycle_1	sample-1_2078_3597
virus_comp_3603_cycle_1	sample-1_2079_3594
virus_comp_390_cycle_1	sample-1_2080_3592
virus_comp_18093_cycle_1	sample-1_2081_3590
virus_comp_3620_cycle_1	sample-1_2082_3584
virus_comp_3615_cycle_1	sample-1_2083_3581
virus_comp_18354_cycle_1	sample-1_2084_3581
virus_comp_3616_cycle_1	sample-1_2085_3580
virus_comp_3611_cycle_1	sample-1_2086_3579
virus_comp_198_cycle_1	sample-1_2087_3578
virus_comp_926_cycle_1	sample-1_2088_3578
virus_comp_3646_cycle_1	sample-1_2089_3578
virus_comp_3619_cycle_1	sample-1_2090_3576
virus_comp_3626_cycle_1	sample-1_2091_3576
virus_comp_3623_cycle_1	sample-1_2092_3574
virus_comp_3628_cycle_1	sample-1_2093_3571
virus_comp_3625_cycle_1	sample-1_2094_3569
edge_1980	sample-1_2095_3569
virus_comp_3464_cycle_1	sample-1_2096_3567
virus_comp_18352_cycle_1	sample-1_2097_3566
virus_comp_3629_cycle_1	sample-1_2098_3565
virus_comp_18364_cycle_1	sample-1_2099_3561
virus_comp_3630_cycle_1	sample-1_2100_3559
virus_comp_3713_cycle_1	sample-1_2101_3557
virus_comp_3663_cycle_1	sample-1_2102_3556
virus_comp_3632_cycle_1	sample-1_2103_3555
virus_comp_3621_cycle_1	sample-1_2104_3550
virus_comp_3634_cycle_1	sample-1_2105_3549
virus_comp_3637_cycle_1	sample-1_2106_3548
virus_comp_3641_cycle_1	sample-1_2107_3546
virus_comp_752_cycle_1	sample-1_2108_3545
virus_comp_3642_cycle_1	sample-1_2109_3542
virus_comp_3643_cycle_1	sample-1_2110_3542
virus_comp_3644_cycle_1	sample-1_2111_3541
virus_comp_3720_cycle_1	sample-1_2112_3540
virus_comp_3648_cycle_1	sample-1_2113_3532
virus_comp_445_cycle_1	sample-1_2114_3529
virus_comp_18349_cycle_1	sample-1_2115_3529
virus_comp_3652_cycle_1	sample-1_2116_3528
virus_comp_3655_cycle_1	sample-1_2117_3526
virus_comp_3658_cycle_1	sample-1_2118_3526
virus_comp_3654_cycle_1	sample-1_2119_3525
virus_comp_3657_cycle_1	sample-1_2120_3525
virus_comp_3718_cycle_1	sample-1_2121_3517
virus_comp_3668_cycle_1	sample-1_2122_3507
virus_comp_1160_cycle_1	sample-1_2123_3505
virus_comp_3669_cycle_1	sample-1_2124_3501
virus_comp_3685_cycle_1	sample-1_2125_3501
virus_comp_18294_cycle_1	sample-1_2126_3501
edge_2296	sample-1_2127_3501
virus_comp_3671_cycle_1	sample-1_2128_3499
virus_comp_3672_cycle_1	sample-1_2129_3499
virus_comp_3675_cycle_1	sample-1_2130_3499
virus_comp_2210_cycle_1	sample-1_2131_3498
virus_comp_3688_cycle_1	sample-1_2132_3496
virus_comp_3708_cycle_1	sample-1_2133_3496
virus_comp_3686_cycle_1	sample-1_2134_3490
virus_comp_3687_cycle_1	sample-1_2135_3489
virus_comp_3703_cycle_1	sample-1_2136_3487
virus_comp_3697_cycle_1	sample-1_2137_3485
virus_comp_3695_cycle_1	sample-1_2138_3484
virus_comp_3701_cycle_1	sample-1_2139_3478
virus_comp_86_cycle_1	sample-1_2140_3473
virus_comp_3709_cycle_1	sample-1_2141_3473
virus_comp_3730_cycle_1	sample-1_2142_3471
edge_2254	sample-1_2143_3469
virus_comp_174_cycle_1	sample-1_2144_3467
virus_comp_3715_cycle_1	sample-1_2145_3466
virus_comp_3714_cycle_1	sample-1_2146_3464
virus_comp_3721_cycle_1	sample-1_2147_3460
virus_comp_3723_cycle_1	sample-1_2148_3459
virus_comp_579_cycle_1	sample-1_2149_3458
virus_comp_403_cycle_1	sample-1_2150_3457
virus_comp_3726_cycle_1	sample-1_2151_3456
virus_comp_3727_cycle_1	sample-1_2152_3456
virus_comp_3728_cycle_1	sample-1_2153_3456
virus_comp_3732_cycle_1	sample-1_2154_3453
virus_comp_3744_cycle_1	sample-1_2155_3453
virus_comp_2345_cycle_1	sample-1_2156_3452
virus_comp_3731_cycle_1	sample-1_2157_3452
virus_comp_582_cycle_1	sample-1_2158_3451
virus_comp_3751_cycle_1	sample-1_2159_3443
virus_comp_135_cycle_1	sample-1_2160_3442
virus_comp_3737_cycle_1	sample-1_2161_3441
virus_comp_3817_cycle_1	sample-1_2162_3439
virus_comp_3742_cycle_1	sample-1_2163_3438
virus_comp_3754_cycle_1	sample-1_2164_3431
virus_comp_3755_cycle_1	sample-1_2165_3431
virus_comp_18181_cycle_1	sample-1_2166_3431
virus_comp_3750_cycle_1	sample-1_2167_3430
virus_comp_1795_cycle_1	sample-1_2168_3429
virus_comp_3752_cycle_1	sample-1_2169_3428
virus_comp_18373_cycle_1	sample-1_2170_3428
virus_comp_3758_cycle_1	sample-1_2171_3423
virus_comp_3747_cycle_1	sample-1_2172_3422
virus_comp_3784_cycle_1	sample-1_2173_3421
virus_comp_3761_cycle_1	sample-1_2174_3420
virus_comp_333_cycle_1	sample-1_2175_3415
virus_comp_755_cycle_1	sample-1_2176_3414
virus_comp_3771_cycle_1	sample-1_2177_3414
virus_comp_3778_cycle_1	sample-1_2178_3414
virus_comp_2307_cycle_1	sample-1_2179_3413
virus_comp_3792_cycle_1	sample-1_2180_3412
virus_comp_3769_cycle_1	sample-1_2181_3411
virus_comp_3776_cycle_1	sample-1_2182_3411
virus_comp_3773_cycle_1	sample-1_2183_3410
virus_comp_3808_cycle_1	sample-1_2184_3408
virus_comp_3775_cycle_1	sample-1_2185_3406
virus_comp_3779_cycle_1	sample-1_2186_3403
virus_comp_3780_cycle_1	sample-1_2187_3400
virus_comp_928_cycle_1	sample-1_2188_3399
virus_comp_3783_cycle_1	sample-1_2189_3399
virus_comp_3794_cycle_1	sample-1_2190_3395
virus_comp_3811_cycle_1	sample-1_2191_3395
virus_comp_1416_cycle_1	sample-1_2192_3394
virus_comp_3789_cycle_1	sample-1_2193_3392
virus_comp_3791_cycle_1	sample-1_2194_3392
virus_comp_3816_cycle_1	sample-1_2195_3392
virus_comp_3793_cycle_1	sample-1_2196_3390
virus_comp_3795_cycle_1	sample-1_2197_3389
virus_comp_3806_cycle_1	sample-1_2198_3389
virus_comp_405_cycle_1	sample-1_2199_3386
virus_comp_18380_cycle_1	sample-1_2200_3386
virus_comp_3797_cycle_1	sample-1_2201_3385
virus_comp_3823_cycle_1	sample-1_2202_3385
virus_comp_3799_cycle_1	sample-1_2203_3383
virus_comp_3813_cycle_1	sample-1_2204_3383
virus_comp_3820_cycle_1	sample-1_2205_3383
virus_comp_3807_cycle_1	sample-1_2206_3378
virus_comp_3848_cycle_1	sample-1_2207_3378
virus_comp_3812_cycle_1	sample-1_2208_3376
virus_comp_3815_cycle_1	sample-1_2209_3376
virus_comp_3814_cycle_1	sample-1_2210_3375
virus_comp_3818_cycle_1	sample-1_2211_3373
virus_comp_18006_cycle_1	sample-1_2212_3370
virus_comp_3822_cycle_1	sample-1_2213_3369
virus_comp_3824_cycle_1	sample-1_2214_3368
virus_comp_3825_cycle_1	sample-1_2215_3367
virus_comp_3828_cycle_1	sample-1_2216_3364
virus_comp_3831_cycle_1	sample-1_2217_3364
virus_comp_3826_cycle_1	sample-1_2218_3362
virus_comp_3829_cycle_1	sample-1_2219_3361
virus_comp_3830_cycle_1	sample-1_2220_3361
virus_comp_3833_cycle_1	sample-1_2221_3361
virus_comp_3832_cycle_1	sample-1_2222_3360
virus_comp_3834_cycle_1	sample-1_2223_3359
virus_comp_42_cycle_1	sample-1_2224_3358
virus_comp_3835_cycle_1	sample-1_2225_3358
virus_comp_3866_cycle_1	sample-1_2226_3354
virus_comp_3842_cycle_1	sample-1_2227_3352
virus_comp_1036_cycle_1	sample-1_2228_3351
virus_comp_3857_cycle_1	sample-1_2229_3351
virus_comp_881_cycle_1	sample-1_2230_3350
virus_comp_3846_cycle_1	sample-1_2231_3349
virus_comp_3847_cycle_1	sample-1_2232_3349
virus_comp_18378_cycle_1	sample-1_2233_3349
virus_comp_1371_cycle_1	sample-1_2234_3348
virus_comp_3845_cycle_1	sample-1_2235_3348
virus_comp_453_cycle_1	sample-1_2236_3347
virus_comp_3850_cycle_1	sample-1_2237_3343
virus_comp_3870_cycle_1	sample-1_2238_3340
virus_comp_3859_cycle_1	sample-1_2239_3339
virus_comp_3861_cycle_1	sample-1_2240_3339
virus_comp_3862_cycle_1	sample-1_2241_3338
virus_comp_3880_cycle_1	sample-1_2242_3332
virus_comp_18303_cycle_1	sample-1_2243_3331
virus_comp_3869_cycle_1	sample-1_2244_3330
virus_comp_3876_cycle_1	sample-1_2245_3325
virus_comp_1159_cycle_1	sample-1_2246_3324
virus_comp_1604_cycle_1	sample-1_2247_3324
virus_comp_3877_cycle_1	sample-1_2248_3323
virus_comp_87_cycle_1	sample-1_2249_3321
virus_comp_1303_cycle_1	sample-1_2250_3321
virus_comp_3884_cycle_1	sample-1_2251_3321
virus_comp_3882_cycle_1	sample-1_2252_3318
virus_comp_3890_cycle_1	sample-1_2253_3316
virus_comp_3886_cycle_1	sample-1_2254_3315
virus_comp_3889_cycle_1	sample-1_2255_3313
virus_comp_18387_cycle_1	sample-1_2256_3313
virus_comp_3894_cycle_1	sample-1_2257_3312
virus_comp_3893_cycle_1	sample-1_2258_3306
edge_1509	sample-1_2259_3306
virus_comp_606_cycle_1	sample-1_2260_3305
virus_comp_2653_cycle_1	sample-1_2261_3305
virus_comp_3897_cycle_1	sample-1_2262_3304
virus_comp_3899_cycle_1	sample-1_2263_3304
virus_comp_689_cycle_1	sample-1_2264_3303
virus_comp_3900_cycle_1	sample-1_2265_3303
virus_comp_714_cycle_1	sample-1_2266_3302
virus_comp_3902_cycle_1	sample-1_2267_3300
virus_comp_438_cycle_1	sample-1_2268_3297
virus_comp_3918_cycle_1	sample-1_2269_3294
virus_comp_3957_cycle_1	sample-1_2270_3293
virus_comp_426_cycle_1	sample-1_2271_3292
virus_comp_3935_cycle_1	sample-1_2272_3290
virus_comp_3916_cycle_1	sample-1_2273_3285
virus_comp_420_cycle_1	sample-1_2274_3284
virus_comp_3924_cycle_1	sample-1_2275_3279
virus_comp_3926_cycle_1	sample-1_2276_3278
virus_comp_3927_cycle_1	sample-1_2277_3278
virus_comp_3933_cycle_1	sample-1_2278_3277
virus_comp_536_cycle_1	sample-1_2279_3274
virus_comp_660_cycle_1	sample-1_2280_3274
virus_comp_3940_cycle_1	sample-1_2281_3274
virus_comp_17785_cycle_1	sample-1_2282_3274
virus_comp_3930_cycle_1	sample-1_2283_3273
virus_comp_266_cycle_1	sample-1_2284_3271
virus_comp_3934_cycle_1	sample-1_2285_3271
virus_comp_1412_cycle_1	sample-1_2286_3270
virus_comp_43_cycle_1	sample-1_2287_3267
virus_comp_3939_cycle_1	sample-1_2288_3266
virus_comp_1259_cycle_1	sample-1_2289_3265
virus_comp_3942_cycle_1	sample-1_2290_3261
virus_comp_3958_cycle_1	sample-1_2291_3260
virus_comp_3943_cycle_1	sample-1_2292_3259
virus_comp_3946_cycle_1	sample-1_2293_3259
virus_comp_3947_cycle_1	sample-1_2294_3257
virus_comp_1069_cycle_1	sample-1_2295_3255
virus_comp_3948_cycle_1	sample-1_2296_3254
virus_comp_3956_cycle_1	sample-1_2297_3253
virus_comp_389_cycle_1	sample-1_2298_3249
virus_comp_3954_cycle_1	sample-1_2299_3247
virus_comp_411_cycle_1	sample-1_2300_3244
virus_comp_932_cycle_1	sample-1_2301_3243
virus_comp_3961_cycle_1	sample-1_2302_3243
virus_comp_3960_cycle_1	sample-1_2303_3242
virus_comp_666_cycle_1	sample-1_2304_3241
virus_comp_2442_cycle_1	sample-1_2305_3241
virus_comp_3986_cycle_1	sample-1_2306_3241
virus_comp_3965_cycle_1	sample-1_2307_3239
virus_comp_3966_cycle_1	sample-1_2308_3237
virus_comp_903_cycle_1	sample-1_2309_3232
virus_comp_3975_cycle_1	sample-1_2310_3231
virus_comp_3976_cycle_1	sample-1_2311_3230
virus_comp_3984_cycle_1	sample-1_2312_3225
virus_comp_3981_cycle_1	sample-1_2313_3223
virus_comp_1377_cycle_1	sample-1_2314_3222
virus_comp_3982_cycle_1	sample-1_2315_3222
virus_comp_3983_cycle_1	sample-1_2316_3221
virus_comp_133_cycle_1	sample-1_2317_3219
virus_comp_4004_cycle_1	sample-1_2318_3218
virus_comp_3989_cycle_1	sample-1_2319_3216
virus_comp_3992_cycle_1	sample-1_2320_3215
virus_comp_936_cycle_1	sample-1_2321_3214
virus_comp_3997_cycle_1	sample-1_2322_3214
virus_comp_3996_cycle_1	sample-1_2323_3213
virus_comp_922_cycle_1	sample-1_2324_3210
virus_comp_1251_cycle_1	sample-1_2325_3210
virus_comp_4002_cycle_1	sample-1_2326_3209
virus_comp_4000_cycle_1	sample-1_2327_3208
virus_comp_4005_cycle_1	sample-1_2328_3204
virus_comp_18383_cycle_1	sample-1_2329_3203
virus_comp_794_cycle_1	sample-1_2330_3202
virus_comp_2988_cycle_1	sample-1_2331_3202
virus_comp_4007_cycle_1	sample-1_2332_3202
virus_comp_4011_cycle_1	sample-1_2333_3199
virus_comp_4013_cycle_1	sample-1_2334_3196
virus_comp_4017_cycle_1	sample-1_2335_3195
virus_comp_667_cycle_1	sample-1_2336_3194
virus_comp_665_cycle_1	sample-1_2337_3193
virus_comp_4031_cycle_1	sample-1_2338_3193
virus_comp_888_cycle_1	sample-1_2339_3192
virus_comp_4018_cycle_1	sample-1_2340_3192
virus_comp_4019_cycle_1	sample-1_2341_3192
virus_comp_1349_cycle_1	sample-1_2342_3191
virus_comp_18397_cycle_1	sample-1_2343_3191
virus_comp_4043_cycle_1	sample-1_2344_3186
virus_comp_4025_cycle_1	sample-1_2345_3185
virus_comp_4038_cycle_1	sample-1_2346_3183
virus_comp_4029_cycle_1	sample-1_2347_3181
virus_comp_1196_cycle_1	sample-1_2348_3179
virus_comp_4033_cycle_1	sample-1_2349_3179
virus_comp_4049_cycle_1	sample-1_2350_3179
virus_comp_4036_cycle_1	sample-1_2351_3176
virus_comp_904_cycle_1	sample-1_2352_3173
virus_comp_1931_cycle_1	sample-1_2353_3172
virus_comp_4067_cycle_1	sample-1_2354_3172
virus_comp_1310_cycle_1	sample-1_2355_3171
virus_comp_4028_cycle_1	sample-1_2356_3170
virus_comp_4039_cycle_1	sample-1_2357_3170
virus_comp_867_cycle_1	sample-1_2358_3168
virus_comp_4046_cycle_1	sample-1_2359_3168
virus_comp_4041_cycle_1	sample-1_2360_3167
virus_comp_4045_cycle_1	sample-1_2361_3165
virus_comp_4048_cycle_1	sample-1_2362_3162
virus_comp_1215_cycle_1	sample-1_2363_3161
virus_comp_4051_cycle_1	sample-1_2364_3161
virus_comp_4053_cycle_1	sample-1_2365_3159
virus_comp_4058_cycle_1	sample-1_2366_3157
virus_comp_4057_cycle_1	sample-1_2367_3156
virus_comp_4060_cycle_1	sample-1_2368_3155
edge_1981	sample-1_2369_3155
virus_comp_4064_cycle_1	sample-1_2370_3154
virus_comp_4105_cycle_1	sample-1_2371_3153
virus_comp_4068_cycle_1	sample-1_2372_3152
virus_comp_4070_cycle_1	sample-1_2373_3150
virus_comp_17914_cycle_1	sample-1_2374_3150
virus_comp_4056_cycle_1	sample-1_2375_3142
virus_comp_4080_cycle_1	sample-1_2376_3137
virus_comp_4082_cycle_1	sample-1_2377_3136
virus_comp_4083_cycle_1	sample-1_2378_3136
virus_comp_1167_cycle_1	sample-1_2379_3134
virus_comp_4096_cycle_1	sample-1_2380_3132
virus_comp_4088_cycle_1	sample-1_2381_3131
virus_comp_4121_cycle_1	sample-1_2382_3131
virus_comp_4092_cycle_1	sample-1_2383_3129
virus_comp_4094_cycle_1	sample-1_2384_3127
virus_comp_18326_cycle_1	sample-1_2385_3124
virus_comp_4093_cycle_1	sample-1_2386_3121
virus_comp_4119_cycle_1	sample-1_2387_3120
virus_comp_4118_cycle_1	sample-1_2388_3118
virus_comp_4098_cycle_1	sample-1_2389_3117
virus_comp_17886_cycle_1	sample-1_2390_3115
virus_comp_4106_cycle_1	sample-1_2391_3114
