qname	tname	num_alns	pid	qcov	tcov
3300007714_____Ga0105661_1000061	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	17	77.21	18.72	18.73
3300007714_____Ga0105661_1000061	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	8	75.9	11.23	11.16
3300007714_____Ga0105661_1000061	sample-1_9_104613	10	77.98	13.24	12.83
3300007714_____Ga0105661_1000061	OLNQ01000088	6	74.61	11.47	11.58
3300007714_____Ga0105661_1000061	ERR589777_NODE_213_length_102559_cov_114.718	7	75.2	9.84	9.76
3300007714_____Ga0105661_1000061	MT774396_1_101153	13	78.19	12.14	12.12
3300007714_____Ga0105661_1000061	sample-1_11_101626	9	77.85	9.52	9.49
3300007714_____Ga0105661_1000061	OBJP01000075	1	96.53	0.88	0.95
3300007714_____Ga0105661_1000061	MT774395_1_103665	7	76.43	8.13	7.95
3300007714_____Ga0105661_1000061	MT774397_1_97290	6	75.8	5.5	5.75
3300007714_____Ga0105661_1000061	MT774383_1_93559	1	83.03	0.9	0.97
3300007714_____Ga0105661_1000061	MT774375_1_98826	4	77.37	1.67	1.71
3300007714_____Ga0105661_1000061	OLPB01000025	5	73.37	3.19	3.16
3300007714_____Ga0105661_1000061	UMIU01010253	1	84.17	0.43	0.46
3300007714_____Ga0105661_1000061	MT774379_1_92600	3	79.72	0.77	0.84
3300007714_____Ga0105661_1000061	MZ130477_1_100971	4	76.42	1.11	1.11
3300007714_____Ga0105661_1000061	OLRA01000126	4	74.19	2.03	2.01
3300007714_____Ga0105661_1000061	ERR843949_ms_1	5	73.07	2.88	2.94
3300007714_____Ga0105661_1000061	OLNZ01000083	2	73.5	0.93	0.89
3300007714_____Ga0105661_1000061	3300006463_____Ga0100176_1000099	2	73.31	0.93	0.9
3300007714_____Ga0105661_1000061	MT774406_1_101532	2	72.79	0.93	0.93
3300007714_____Ga0105661_1000061	OHFX01000006	1	100.0	0.08	0.05
3300007714_____Ga0105661_1000061	OCPX01000081	4	78.77	0.56	0.56
3300007714_____Ga0105661_1000061	phage_2	1	97.22	0.07	0.04
3300007714_____Ga0105661_1000061	OHMA01000001	2	90.16	0.12	0.06
3300007714_____Ga0105661_1000061	OMGK01000003	2	89.6	0.12	0.06
3300007714_____Ga0105661_1000061	OKSX01000010	2	89.6	0.12	0.07
3300007714_____Ga0105661_1000061	OGQH01000028	2	95.83	0.09	0.05
3300007714_____Ga0105661_1000061	MT774378_1_101662	2	79.24	0.23	0.23
3300007714_____Ga0105661_1000061	MZ130491_1_98573	1	88.16	0.07	0.08
3300007714_____Ga0105661_1000061	OLGM01000006	1	85.51	0.07	0.04
3300007714_____Ga0105661_1000061	OLRZ01000056	1	100.0	0.03	0.03
3300007714_____Ga0105661_1000061	OGTB01000008	1	97.06	0.03	0.02
3300007714_____Ga0105661_1000061	ERR589843_NODE_134_length_102073_cov_9.78706	1	100.0	0.03	0.03
OHFV01000001	OLXR01000011	66	93.47	62.93	58.96
OHFV01000001	QRFC01000022	70	95.47	67.73	66.26
OHFV01000001	OLVX01000015	9	88.71	1.83	1.83
OHFV01000001	OIOX01000001	18	78.75	5.38	5.09
OHFV01000001	OJMP01000008	13	80.88	3.22	3.06
OHFV01000001	OGYM01000002	9	82.39	1.63	1.6
OHFV01000001	OLOE01000004	1	77.66	0.52	0.47
OHFV01000001	OLYV01000018	1	75.09	0.48	0.45
OHFV01000001	OLWB01000021	1	81.05	0.15	0.15
OHFV01000001	OHFX01000006	3	84.67	0.16	0.14
OHFV01000001	MT774387_1_102434	1	100.0	0.02	0.03
OHFV01000001	MT774385_1_101437	1	100.0	0.02	0.03
OHFV01000001	OLGM01000006	1	92.68	0.02	0.02
MT774406_1_101532	OLNZ01000083	16	98.02	72.29	69.9
MT774406_1_101532	3300006463_____Ga0100176_1000099	18	97.4	71.94	69.9
MT774406_1_101532	MZ130491_1_98573	6	75.91	7.57	7.82
MT774406_1_101532	MT774408_1_94826	4	75.31	8.83	9.51
MT774406_1_101532	MT774409_1_96717	6	76.29	6.91	7.28
MT774406_1_101532	MT774410_1_98667	7	78.47	3.88	4.06
MT774406_1_101532	sample-1_2023_3705	2	80.17	1.82	49.85
MT774406_1_101532	MT774411_1_97886	6	76.5	3.74	3.87
MT774406_1_101532	HvCF_E4_ms_4	1	73.54	0.97	0.94
MT774406_1_101532	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	72.01	1.27	1.26
MT774406_1_101532	sample-1_4226_1355	1	79.5	0.47	34.98
MT774406_1_101532	sample-1_13_99291	1	72.46	1.18	1.21
MT774406_1_101532	sample-1_12_101623	1	72.06	1.12	1.12
MT774406_1_101532	3300007714_____Ga0105661_1000061	2	72.52	0.97	0.97
MT774406_1_101532	phage_2	1	90.91	0.07	0.04
MT774406_1_101532	MN037_S1_79	1	76.34	0.18	0.18
MT774381_1_91101	OGQI01000045	13	88.9	89.46	87.76
MT774381_1_91101	MZ130488_1_91714	11	75.67	17.31	17.29
MT774381_1_91101	OBJF01000120	8	74.71	8.23	8.01
MT774381_1_91101	MH616963_1_94878	3	76.93	2.12	2.01
MT774381_1_91101	MT774387_1_102434	3	84.7	1.23	1.15
MT774381_1_91101	MT774383_1_93559	3	73.72	3.56	3.47
MT774381_1_91101	OLGH01000138	2	84.21	1.04	1.01
MT774381_1_91101	OBJP01000075	2	72.66	2.12	2.05
MT774381_1_91101	UMIU01010253	1	70.78	2.14	2.08
MT774381_1_91101	OLGJ01000028	7	76.8	2.66	2.42
MT774381_1_91101	MZ130481_1_98001	7	74.88	2.52	2.33
MT774381_1_91101	EM181_T3_ms_1	1	75.75	0.62	0.57
MT774381_1_91101	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	2	77.2	0.57	0.55
MT774381_1_91101	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	85.63	0.18	0.18
MT774381_1_91101	MT774394_1_92815	2	77.27	0.45	0.44
MT774381_1_91101	sample-1_1_194036	2	80.19	0.17	0.16
MT774381_1_91101	SRR4295175_ms_5	1	79.25	0.17	0.16
OJMP01000008	OIOX01000001	61	94.39	84.67	83.97
OJMP01000008	QRFC01000022	14	86.18	4.3	4.51
OJMP01000008	OLXR01000011	21	86.47	5.44	5.28
OJMP01000008	OGYM01000002	20	78.8	6.76	6.97
OJMP01000008	OLWB01000021	7	81.42	1.93	2.07
OJMP01000008	OLVX01000015	11	81.59	3.53	3.65
OJMP01000008	MN019_S19_74	1	80.84	0.63	1.09
OJMP01000008	OHFV01000001	14	81.13	3.18	3.35
OJMP01000008	OLPB01000025	1	76.37	0.62	1.06
OJMP01000008	MT774398_1_100198	1	73.79	0.85	1.47
OJMP01000008	HvCF_E4_ms_4	1	74.43	0.71	1.19
OJMP01000008	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	73.32	0.84	1.43
OJMP01000008	MT774397_1_97290	1	74.11	0.71	1.28
OJMP01000008	ERR589777_NODE_213_length_102559_cov_114.718	1	73.18	0.85	1.44
OJMP01000008	OLNQ01000088	1	73.82	0.74	1.28
OJMP01000008	OLGM01000006	2	73.74	0.51	0.53
OJMP01000008	OLYV01000018	1	83.56	0.12	0.13
OJMP01000008	OLOE01000004	1	80.75	0.12	0.11
OJMP01000008	OHMA01000001	2	82.54	0.14	0.13
OJMP01000008	OLRA01000126	1	71.3	0.42	0.71
OJMP01000008	phage_2	1	88.0	0.06	0.06
OJMP01000008	MT774396_1_101153	1	89.02	0.05	0.08
OJMP01000008	MT774379_1_92600	1	84.21	0.05	0.1
OJMP01000008	QWBY01000010	1	88.16	0.04	0.05
OJMP01000008	MT774409_1_96717	1	86.3	0.04	0.07
OJMP01000008	3300014788_____Ga0134381_1000049	1	97.3	0.02	0.04
OJMP01000008	sample-1_13_99291	1	97.22	0.02	0.04
OLGJ01000028	MZ130481_1_98001	16	91.79	93.75	95.27
OLGJ01000028	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	6	75.29	8.06	8.63
OLGJ01000028	OBJF01000120	3	74.54	3.14	3.35
OLGJ01000028	MT774383_1_93559	11	76.16	9.29	9.89
OLGJ01000028	OBJP01000075	10	77.17	6.0	6.36
OLGJ01000028	UMIU01010253	7	75.49	7.45	7.92
OLGJ01000028	MZ130488_1_91714	2	73.33	2.09	2.26
OLGJ01000028	MH616963_1_94878	3	73.35	2.63	2.76
OLGJ01000028	MH552500_1_90023	2	73.93	1.61	1.79
OLGJ01000028	MT774381_1_91101	7	76.8	2.42	2.66
OLGJ01000028	OGQI01000045	3	76.2	1.05	1.13
OLGJ01000028	sample-1_4677_1147	2	96.82	0.28	23.71
OLGJ01000028	sample-1_3596_1751	1	98.46	0.13	7.42
OLGJ01000028	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	77.33	0.22	0.24
OLGJ01000028	MT774377_1_93787	1	73.76	0.35	0.38
OLGJ01000028	3300008513_____Ga0111022_100109	1	73.76	0.35	0.36
OLGJ01000028	sample-1_1_194036	2	73.44	0.38	0.38
OLGJ01000028	SRR4295175_ms_5	3	74.97	0.7	0.71
OLGJ01000028	MT774394_1_92815	2	79.52	0.21	0.23
OHYE01000011	OHEN01000023	49	91.05	77.55	81.82
OHYE01000011	OHKV01000027	54	90.35	78.55	82.08
OHYE01000011	OLOG01000029	60	91.81	77.31	79.09
OHYE01000011	OJOU01000011	59	91.54	79.26	81.94
OHYE01000011	OLZO01000021	55	91.64	75.4	79.38
OHYE01000011	OHXK01000005	49	91.37	76.55	81.2
OHYE01000011	OIAT01000008	48	91.34	76.34	79.55
OHYE01000011	OFMU01000028	57	91.48	77.97	81.12
OHYE01000011	OGZF01000022	59	91.64	76.4	76.44
OHYE01000011	OJQQ01000027	68	90.23	74.66	74.43
OHYE01000011	OLQV01000028	66	90.4	77.42	79.19
OHYE01000011	PPYF01266999	58	91.24	74.85	77.73
OHYE01000011	OGOO01000044	60	90.89	72.23	75.38
OHYE01000011	sample-1_24_92306	19	79.9	27.81	47.85
OHYE01000011	OMGY01000027	4	75.56	2.27	3.24
OHYE01000011	OBWI01000023	5	78.03	2.18	2.28
OHYE01000011	OLOZ01000027	4	76.85	2.14	2.52
OHYE01000011	OGZF01000025	3	78.16	1.32	1.39
OHYE01000011	OMAV01000002	1	74.88	0.78	0.76
OHYE01000011	sample-1_5_155540	2	83.97	0.54	0.55
OHYE01000011	sample-1_4_157545	2	78.49	0.58	0.58
OHYE01000011	OIWQ01000029	2	73.28	1.04	1.08
OHYE01000011	sample-1_7_152939	2	78.42	0.57	0.59
OHYE01000011	MN019_S19_74	1	92.31	0.03	0.05
OHYE01000011	ERR589851_NODE_110_length_101537_cov_76.3839	1	92.31	0.03	0.05
OLRZ01000056	ERR589851_NODE_110_length_101537_cov_76.3839	7	74.92	11.73	11.1
OLRZ01000056	MH675552_1_102679	7	75.38	11.07	10.34
OLRZ01000056	MT774388_1_102301	7	75.15	11.85	11.17
OLRZ01000056	MT774378_1_101662	1	75.68	1.4	1.32
OLRZ01000056	MN019_S19_74	4	77.6	2.14	2.01
OLRZ01000056	KJ003983_1_99915	1	74.28	1.19	1.16
OLRZ01000056	sample-1_347_16656	1	76.36	0.84	4.88
OLRZ01000056	MZ130478_1_100314	3	75.86	1.33	1.28
OLRZ01000056	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	4	76.56	1.55	1.47
OLRZ01000056	OLWB01000021	1	79.25	0.46	0.28
OLRZ01000056	MT774387_1_102434	1	71.19	1.3	1.22
OLRZ01000056	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	77.78	0.17	0.15
OLRZ01000056	EM181_T3_ms_1	1	85.14	0.08	0.08
OLRZ01000056	sample-1_516_11797	1	78.4	0.13	1.03
OLRZ01000056	3300007714_____Ga0105661_1000061	1	100.0	0.03	0.03
OKWR01000042	OCHL01000028	1	80.71	0.68	0.69
OKWR01000042	PPYE01511035	2	80.65	0.14	0.13
OKWR01000042	OKSX01000010	1	77.51	0.11	0.11
OKWR01000042	phage_2	3	84.17	0.14	0.15
OKWR01000042	MZ130478_1_100314	1	80.47	0.07	0.12
OKWR01000042	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	1	80.8	0.07	0.12
OKWR01000042	OMBT01000004	1	74.77	0.12	0.11
OKWR01000042	OHMA01000001	1	79.49	0.06	0.06
OKWR01000042	OHFX01000006	1	97.62	0.02	0.02
OKWR01000042	OLOE01000004	1	97.44	0.02	0.02
MT774394_1_92815	MH552500_1_90023	13	77.09	23.58	24.26
MT774394_1_92815	Rampelli_20005_NODE_59_length_93393_cov_174.533984	4	76.72	4.05	3.99
MT774394_1_92815	OBJF01000120	1	71.84	2.25	2.23
MT774394_1_92815	UMIU01010253	2	71.25	2.4	2.37
MT774394_1_92815	MZ130481_1_98001	3	81.77	0.41	0.39
MT774394_1_92815	MT774381_1_91101	2	77.27	0.44	0.45
MT774394_1_92815	MZ130488_1_91714	1	71.76	0.6	0.6
MT774394_1_92815	OGQI01000045	2	81.38	0.26	0.26
MT774394_1_92815	MT774377_1_93787	1	72.81	0.44	0.44
MT774394_1_92815	sample-1_1_194036	1	72.81	0.44	0.21
MT774394_1_92815	OLGJ01000028	2	79.72	0.23	0.21
MT774394_1_92815	OLRA01000126	1	92.31	0.06	0.05
MT774394_1_92815	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	75.97	0.16	0.14
MT774394_1_92815	phage_2	1	94.74	0.04	0.02
MT774394_1_92815	QWBY01000010	1	100.0	0.03	0.02
OGQH01000028	OHMA01000001	42	96.86	81.96	81.84
OGQH01000028	OKSX01000010	38	94.72	64.63	66.95
OGQH01000028	OMGK01000003	48	86.53	75.96	76.03
OGQH01000028	PPYE01511035	51	83.03	75.93	76.86
OGQH01000028	OMEW01000010	9	83.21	1.38	1.4
OGQH01000028	OMBT01000004	6	87.03	0.72	0.73
OGQH01000028	OCHL01000028	4	84.0	0.63	0.7
OGQH01000028	OLYV01000018	1	72.59	0.69	0.75
OGQH01000028	OGOT01000012	5	80.25	0.67	0.69
OGQH01000028	OHFX01000006	5	77.03	0.78	0.79
OGQH01000028	OLOE01000004	3	75.17	0.61	0.6
OGQH01000028	MT774405_1_99848	2	97.66	0.07	0.13
OGQH01000028	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	2	98.06	0.05	0.1
OGQH01000028	MT774387_1_102434	1	96.61	0.03	0.06
OGQH01000028	3300007714_____Ga0105661_1000061	2	95.83	0.05	0.09
OGQH01000028	MZ130493_1_100650	1	98.18	0.03	0.05
OGQH01000028	OGTB01000008	3	91.06	0.09	0.09
OGQH01000028	sample-1_12_101623	1	98.18	0.03	0.05
OGQH01000028	OLRA01000126	1	100.0	0.03	0.05
OGQH01000028	OLWW01000036	1	98.08	0.03	0.05
OGQH01000028	MT774396_1_101153	2	100.0	0.04	0.08
OGQH01000028	ERR843949_ms_1	1	100.0	0.03	0.05
OGQH01000028	MN037_S1_79	1	100.0	0.03	0.05
OGQH01000028	MZ130477_1_100971	1	100.0	0.03	0.05
OGQH01000028	MT774379_1_92600	1	100.0	0.02	0.05
OGQH01000028	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	98.0	0.03	0.05
OGQH01000028	sample-1_11_101626	2	91.94	0.06	0.12
OGQH01000028	MT774398_1_100198	1	100.0	0.02	0.05
OGQH01000028	ERR589843_NODE_134_length_102073_cov_9.78706	1	97.96	0.03	0.05
OGQH01000028	HvCF_E4_ms_4	1	94.55	0.03	0.05
OGQH01000028	sample-1_13_99291	1	100.0	0.02	0.05
OGQH01000028	OCPX01000081	1	97.87	0.02	0.05
OGQH01000028	MT774389_1_101082	1	86.36	0.03	0.06
OGQH01000028	MT774409_1_96717	1	97.37	0.02	0.04
OGQH01000028	MT774410_1_98667	1	97.37	0.02	0.04
OGQH01000028	3300014788_____Ga0134381_1000049	1	100.0	0.02	0.03
OMAV01000002	OJOU01000011	1	76.64	0.76	0.81
OMAV01000002	OGZF01000022	1	75.76	0.76	0.78
OMAV01000002	OJSE01000052	2	74.74	0.76	1.66
OMAV01000002	PPYF01266999	1	74.92	0.77	0.81
OMAV01000002	OHYE01000011	1	74.88	0.76	0.78
OMAV01000002	OGTB01000008	2	84.03	0.09	0.08
OMAV01000002	MT774397_1_97290	1	83.95	0.05	0.08
OFMU01000028	OGZF01000022	49	93.64	84.57	82.07
OFMU01000028	OIAT01000008	40	91.51	86.24	87.16
OFMU01000028	OGOO01000044	46	92.45	85.85	86.85
OFMU01000028	OHEN01000023	46	93.59	85.54	85.59
OFMU01000028	OHXK01000005	44	91.66	83.86	85.47
OFMU01000028	PPYF01266999	50	93.2	86.42	86.05
OFMU01000028	OLOG01000029	48	94.39	84.01	83.26
OFMU01000028	OJQQ01000027	54	90.42	82.03	78.58
OFMU01000028	OLZO01000021	46	91.93	84.01	84.85
OFMU01000028	OJOU01000011	51	93.01	86.53	86.06
OFMU01000028	OLQV01000028	55	91.02	83.57	82.24
OFMU01000028	OHYE01000011	57	91.48	81.12	77.97
OFMU01000028	OHKV01000027	46	90.52	82.49	83.5
OFMU01000028	sample-1_24_92306	17	80.13	25.9	43.18
OFMU01000028	OIWQ01000029	2	81.4	1.57	0.82
OFMU01000028	OGZF01000025	4	79.64	2.71	1.99
OFMU01000028	OBWI01000023	6	80.55	2.72	1.99
OFMU01000028	OMGY01000027	5	78.45	2.44	2.55
OFMU01000028	OLOZ01000027	6	79.91	1.87	1.97
OFMU01000028	sample-1_4_157545	3	81.58	0.96	0.69
OFMU01000028	sample-1_5_155540	2	83.75	0.62	0.61
OFMU01000028	sample-1_7_152939	1	79.03	0.24	0.24
MZ130493_1_100650	sample-1_12_101623	21	96.57	73.18	72.52
MZ130493_1_100650	MT774397_1_97290	25	82.69	34.16	35.32
MZ130493_1_100650	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	29	80.2	41.07	40.44
MZ130493_1_100650	HvCF_E4_ms_4	27	82.38	30.54	29.31
MZ130493_1_100650	MT774398_1_100198	30	81.36	28.99	29.17
MZ130493_1_100650	MT774395_1_103665	22	80.88	28.54	27.73
MZ130493_1_100650	MT774400_1_96055	14	79.33	16.56	17.32
MZ130493_1_100650	sample-1_13_99291	18	77.44	25.63	25.94
MZ130493_1_100650	MT774396_1_101153	17	79.08	19.41	19.35
MZ130493_1_100650	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	18	78.1	24.45	24.31
MZ130493_1_100650	sample-1_9_104613	19	79.64	19.57	18.87
MZ130493_1_100650	3300014788_____Ga0134381_1000049	12	77.47	9.29	9.03
MZ130493_1_100650	3300007714_____Ga0105661_1000061	10	76.11	12.67	12.63
MZ130493_1_100650	OLWW01000036	8	77.01	10.7	10.74
MZ130493_1_100650	OLNQ01000088	5	75.95	7.58	7.61
MZ130493_1_100650	ERR589777_NODE_213_length_102559_cov_114.718	6	75.54	7.34	7.2
MZ130493_1_100650	sample-1_11_101626	10	77.12	9.67	9.58
MZ130493_1_100650	MT774405_1_99848	12	77.74	12.13	12.23
MZ130493_1_100650	MN037_S1_79	8	77.92	7.76	7.8
MZ130493_1_100650	ERR843949_ms_1	3	75.9	1.84	1.86
MZ130493_1_100650	MZ130477_1_100971	2	78.26	1.16	1.16
MZ130493_1_100650	OLRA01000126	2	77.84	1.14	1.12
MZ130493_1_100650	OHFX01000006	1	95.98	0.17	0.09
MZ130493_1_100650	MZ130491_1_98573	1	71.76	1.16	1.19
MZ130493_1_100650	OLPB01000025	3	74.88	0.79	0.77
MZ130493_1_100650	ERR589843_NODE_134_length_102073_cov_9.78706	4	76.66	0.97	0.96
MZ130493_1_100650	MT774375_1_98826	1	71.61	0.54	0.55
MZ130493_1_100650	OCPX01000081	2	74.79	0.45	0.45
MZ130493_1_100650	OGQH01000028	1	98.18	0.05	0.03
MZ130493_1_100650	OHMA01000001	1	98.18	0.05	0.03
MZ130493_1_100650	OKSX01000010	1	98.18	0.05	0.03
MZ130493_1_100650	MT774379_1_92600	1	100.0	0.05	0.05
MZ130493_1_100650	sample-1_2895_2535	1	86.42	0.08	3.2
MZ130493_1_100650	OGTB01000008	1	96.23	0.05	0.03
MZ130493_1_100650	OMGK01000003	1	96.23	0.05	0.03
MT774383_1_93559	OBJP01000075	15	93.65	93.78	93.23
MT774383_1_93559	UMIU01010253	21	76.19	51.83	51.64
MT774383_1_93559	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	4	73.92	5.01	5.01
MT774383_1_93559	OLGJ01000028	11	76.16	9.89	9.29
MT774383_1_93559	MZ130481_1_98001	8	75.1	6.23	5.93
MT774383_1_93559	3300007714_____Ga0105661_1000061	1	83.08	0.97	0.89
MT774383_1_93559	MT774381_1_91101	3	73.72	3.47	3.56
MT774383_1_93559	MZ130488_1_91714	2	73.15	2.23	2.26
MT774383_1_93559	MH616963_1_94878	4	77.78	1.22	1.21
MT774383_1_93559	OBJF01000120	5	76.84	1.73	1.75
MT774383_1_93559	OGQI01000045	2	81.25	0.25	0.25
MT774383_1_93559	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	82.5	0.09	0.08
OLOG01000029	OGZF01000022	42	94.45	84.88	83.16
OLOG01000029	OJOU01000011	58	93.49	83.26	84.34
OLOG01000029	OLZO01000021	45	92.47	82.93	85.17
OLOG01000029	PPYF01266999	54	92.87	81.14	81.75
OLOG01000029	OHEN01000023	49	94.13	86.97	89.39
OLOG01000029	OHYE01000011	60	91.81	79.07	77.32
OLOG01000029	OGOO01000044	49	92.01	80.66	82.26
OLOG01000029	OFMU01000028	48	94.38	83.3	84.05
OLOG01000029	OIAT01000008	49	91.95	80.48	81.8
OLOG01000029	OHKV01000027	53	89.62	81.05	82.76
OLOG01000029	OHXK01000005	44	91.11	79.65	82.57
OLOG01000029	OJQQ01000027	57	90.73	77.78	75.92
OLOG01000029	OLQV01000028	62	90.83	78.06	77.4
OLOG01000029	sample-1_24_92306	20	80.22	25.65	43.16
OLOG01000029	OMGY01000027	1	82.51	0.87	0.92
OLOG01000029	OBWI01000023	2	79.07	1.6	1.62
OLOG01000029	sample-1_7_152939	3	78.85	1.73	1.76
OLOG01000029	sample-1_5_155540	2	82.7	1.28	1.28
OLOG01000029	OLOZ01000027	2	79.16	1.46	1.47
OLOG01000029	OJSE01000052	1	80.45	0.73	0.76
OLOG01000029	OIWQ01000029	2	79.07	1.48	1.51
OLOG01000029	OGZF01000025	2	79.07	1.48	1.52
OLOG01000029	sample-1_4_157545	3	78.89	1.78	1.76
PPYE01511035	OMGK01000003	31	93.01	86.46	85.54
PPYE01511035	OKSX01000010	41	88.65	66.4	67.99
PPYE01511035	OHMA01000001	42	86.03	86.39	85.28
PPYE01511035	OGQH01000028	51	83.03	76.86	75.93
PPYE01511035	OLOE01000004	4	86.98	1.02	1.05
PPYE01511035	OHFX01000006	5	74.88	1.53	1.56
PPYE01511035	OLYV01000018	2	73.84	0.78	0.84
PPYE01511035	OGOT01000012	6	78.59	1.12	1.13
PPYE01511035	OCHL01000028	7	78.27	1.15	1.23
PPYE01511035	OMEW01000010	4	75.67	0.96	0.96
PPYE01511035	OMBT01000004	6	79.4	0.69	0.7
PPYE01511035	OGTB01000008	1	77.17	0.16	0.16
PPYE01511035	MT774410_1_98667	2	93.7	0.07	0.13
PPYE01511035	sample-1_12_101623	1	71.25	0.33	0.62
PPYE01511035	OKWR01000042	2	80.32	0.13	0.14
PPYE01511035	sample-1_11_101626	1	89.74	0.04	0.08
PPYE01511035	MT774387_1_102434	1	94.83	0.03	0.06
PPYE01511035	MT774389_1_101082	1	95.12	0.02	0.04
PPYE01511035	MT774409_1_96717	1	97.14	0.02	0.04
PPYE01511035	MT774396_1_101153	1	90.91	0.02	0.04
PPYE01511035	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	94.44	0.02	0.03
MT774410_1_98667	MT774411_1_97886	10	98.72	67.9	68.46
MT774410_1_98667	MZ130491_1_98573	4	76.23	6.8	6.82
MT774410_1_98667	MT774409_1_96717	7	77.46	8.05	8.22
MT774410_1_98667	OLNZ01000083	8	76.14	8.03	7.48
MT774410_1_98667	3300006463_____Ga0100176_1000099	8	75.88	8.3	7.76
MT774410_1_98667	MT774408_1_94826	5	74.99	7.71	8.01
MT774410_1_98667	sample-1_2023_3705	1	76.43	2.39	63.75
MT774410_1_98667	MT774406_1_101532	7	78.47	4.06	3.88
MT774410_1_98667	sample-1_3406_1938	1	77.09	1.4	71.05
MT774410_1_98667	sample-1_4411_1265	1	76.4	1.23	95.97
MT774410_1_98667	PPYE01511035	2	93.08	0.13	0.07
MT774410_1_98667	OMGK01000003	2	93.85	0.13	0.07
MT774410_1_98667	sample-1_3635_1721	1	84.38	0.1	5.52
MT774410_1_98667	OGQH01000028	1	97.37	0.04	0.02
MT774410_1_98667	OHMA01000001	1	97.37	0.04	0.02
MT774410_1_98667	OKSX01000010	1	97.37	0.04	0.02
MT774410_1_98667	MT774396_1_101153	1	100.0	0.03	0.03
MT774410_1_98667	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	100.0	0.03	0.03
MT774396_1_101153	MT774405_1_99848	27	87.3	65.19	66.05
MT774396_1_101153	3300014788_____Ga0134381_1000049	25	89.69	43.39	42.34
MT774396_1_101153	sample-1_9_104613	24	95.06	68.93	66.74
MT774396_1_101153	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	31	93.77	70.47	70.45
MT774396_1_101153	sample-1_12_101623	16	80.22	16.59	16.49
MT774396_1_101153	MZ130493_1_100650	16	79.05	19.27	19.33
MT774396_1_101153	MT774400_1_96055	20	81.38	22.44	23.65
MT774396_1_101153	sample-1_13_99291	32	80.7	25.89	26.33
MT774396_1_101153	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	14	79.9	15.28	15.1
MT774396_1_101153	MT774398_1_100198	15	80.24	14.6	14.77
MT774396_1_101153	MT774397_1_97290	16	78.96	17.64	18.31
MT774396_1_101153	MN037_S1_79	16	77.5	15.56	15.62
MT774396_1_101153	HvCF_E4_ms_4	19	78.55	18.78	18.13
MT774396_1_101153	MT774395_1_103665	16	79.11	15.25	14.87
MT774396_1_101153	3300007714_____Ga0105661_1000061	13	78.13	12.17	12.19
MT774396_1_101153	sample-1_11_101626	8	77.85	8.26	8.21
MT774396_1_101153	OLNQ01000088	9	76.2	10.86	10.96
MT774396_1_101153	ERR589777_NODE_213_length_102559_cov_114.718	10	76.18	10.45	10.33
MT774396_1_101153	OLWW01000036	12	80.15	6.96	6.99
MT774396_1_101153	OCPX01000081	6	76.89	2.75	2.72
MT774396_1_101153	MT774375_1_98826	3	77.55	1.5	1.53
MT774396_1_101153	ERR589843_NODE_134_length_102073_cov_9.78706	3	75.27	2.51	2.49
MT774396_1_101153	OCHL01000028	2	88.99	0.67	0.38
MT774396_1_101153	MT774379_1_92600	4	85.31	0.89	0.97
MT774396_1_101153	OLRA01000126	5	75.05	2.57	2.54
MT774396_1_101153	ERR843949_ms_1	4	74.29	1.86	1.89
MT774396_1_101153	MZ130491_1_98573	1	74.74	0.65	0.66
MT774396_1_101153	MZ130477_1_100971	3	75.75	1.01	1.01
MT774396_1_101153	OLVX01000015	1	84.57	0.17	0.1
MT774396_1_101153	OLYV01000018	2	83.59	0.19	0.11
MT774396_1_101153	phage_2	1	92.96	0.07	0.04
MT774396_1_101153	OJMP01000008	1	89.02	0.08	0.05
MT774396_1_101153	OLGM01000006	1	85.87	0.09	0.05
MT774396_1_101153	OMGK01000003	2	98.78	0.08	0.04
MT774396_1_101153	OGQH01000028	2	100.0	0.08	0.04
MT774396_1_101153	OHMA01000001	2	100.0	0.08	0.04
MT774396_1_101153	OKSX01000010	2	100.0	0.08	0.04
MT774396_1_101153	OGTB01000008	1	98.04	0.05	0.03
